Date,ERP,Corr,ExpBase,ExpERP,ExpComb,DDBase,DDERP,DDComb,ERPTrigger,CorrPanic
2023-09-03,4.20,47.0,45.00,100.00,100.00,-20.87,-2.61,-2.61,0,0
2023-09-04,4.18,47.0,45.00,100.00,100.00,-20.91,-2.70,-2.70,0,0
2023-09-05,4.18,48.2,45.00,100.00,100.00,-20.95,-2.82,-2.82,0,0
2023-09-06,4.21,48.8,45.00,100.00,100.00,-21.20,-3.48,-3.48,0,0
2023-09-07,4.24,48.7,45.00,100.00,100.00,-21.31,-3.78,-3.78,0,0
2023-09-08,4.24,48.0,45.00,100.00,100.00,-21.36,-3.93,-3.93,0,0
2023-09-09,4.24,48.0,45.00,100.00,100.00,-21.36,-3.93,-3.93,0,0
2023-09-10,4.24,48.0,45.00,100.00,100.00,-21.37,-3.96,-3.96,0,0
2023-09-11,4.21,47.9,45.00,100.00,100.00,-21.29,-3.73,-3.73,0,0
2023-09-12,4.24,48.5,45.00,100.00,100.00,-21.33,-3.85,-3.85,0,0
2023-09-13,4.25,47.5,45.00,100.00,100.00,-21.10,-3.23,-3.23,0,0
2023-09-14,4.17,46.7,45.00,100.00,100.00,-20.79,-2.39,-2.39,0,0
2023-09-15,4.18,47.9,45.00,100.00,100.00,-21.02,-3.01,-3.01,0,0
2023-09-16,4.18,47.9,45.00,100.00,100.00,-21.03,-3.03,-3.03,0,0
2023-09-17,4.18,47.9,45.00,100.00,100.00,-21.03,-3.04,-3.04,0,0
2023-09-18,4.18,48.2,45.00,100.00,100.00,-20.91,-2.71,-2.71,0,0
2023-09-19,4.14,48.3,45.00,100.00,100.00,-20.97,-2.86,-2.86,0,0
2023-09-20,4.15,49.7,45.00,100.00,100.00,-21.19,-3.48,-3.48,0,0
2023-09-21,4.02,52.8,45.00,100.00,100.00,-21.79,-5.09,-5.09,0,0
2023-09-22,4.06,52.4,45.00,100.00,100.00,-21.54,-4.43,-4.43,0,0
2023-09-23,4.06,52.4,45.00,100.00,100.00,-21.54,-4.43,-4.43,0,0
2023-09-24,4.06,52.4,45.00,100.00,100.00,-21.60,-4.60,-4.60,0,0
2023-09-25,3.96,52.0,45.00,100.00,100.00,-21.41,-4.08,-4.08,0,0
2023-09-26,3.94,54.6,45.00,100.00,100.00,-21.87,-5.33,-5.33,0,0
2023-09-27,3.87,53.7,45.00,100.00,100.00,-21.87,-5.32,-5.32,0,0
2023-09-28,3.90,52.5,45.00,100.00,100.00,-21.51,-4.36,-4.36,0,0
2023-09-29,3.93,52.8,45.00,100.00,100.00,-21.71,-4.90,-4.90,0,0
2023-09-30,3.93,52.8,45.00,100.00,100.00,-21.70,-4.87,-4.87,0,0
2023-10-01,3.93,52.8,45.00,100.00,100.00,-21.50,-4.33,-4.33,0,0
2023-10-02,3.82,52.9,45.00,100.00,100.00,-21.71,-4.91,-4.91,0,0
2023-10-03,3.70,55.7,45.00,100.00,100.00,-22.14,-6.07,-6.07,0,0
2023-10-04,3.76,54.2,45.00,100.00,100.00,-21.94,-5.53,-5.53,0,0
2023-10-05,3.78,54.0,45.00,100.00,100.00,-21.94,-5.54,-5.54,0,0
2023-10-06,3.72,52.7,45.00,100.00,100.00,-21.44,-4.19,-4.19,0,0
2023-10-07,3.72,52.7,45.00,100.00,100.00,-21.44,-4.18,-4.18,0,0
2023-10-08,3.72,52.7,45.00,100.00,100.00,-21.45,-4.20,-4.20,0,0
2023-10-09,3.70,53.0,45.00,100.00,100.00,-21.39,-4.04,-4.04,0,0
2023-10-10,3.84,52.1,45.00,100.00,100.00,-21.22,-3.58,-3.58,0,0
2023-10-11,3.91,50.9,45.00,100.00,100.00,-21.18,-3.48,-3.48,0,0
2023-10-12,3.79,51.7,45.00,100.00,100.00,-21.36,-3.96,-3.96,0,0
2023-10-13,3.87,55.1,45.00,100.00,100.00,-21.29,-3.78,-3.78,0,0
2023-10-14,3.87,55.1,45.00,100.00,100.00,-21.29,-3.78,-3.78,0,0
2023-10-15,3.87,55.1,45.00,100.00,100.00,-21.23,-3.62,-3.62,0,0
2023-10-16,3.55,52.4,45.00,100.00,100.00,-20.85,-2.59,-2.59,0,0
2023-10-17,3.43,53.2,45.00,100.00,100.00,-20.87,-2.64,-2.64,0,0
2023-10-18,3.60,55.0,45.00,100.00,100.00,-21.07,-3.18,-3.18,0,0
2023-10-19,3.51,57.8,45.00,100.00,100.00,-21.03,-3.06,-3.06,0,0
2023-10-20,3.58,58.2,45.00,100.00,100.00,-21.13,-3.34,-3.34,0,0
2023-10-21,3.58,58.2,45.00,100.00,100.00,-21.09,-3.23,-3.23,0,0
2023-10-22,3.58,58.2,45.00,100.00,100.00,-21.08,-3.20,-3.20,0,0
2023-10-23,3.66,56.5,45.00,100.00,100.00,-20.58,-1.83,-1.83,0,0
2023-10-24,3.66,54.7,45.00,100.00,100.00,-20.17,-0.72,-0.72,0,0
2023-10-25,3.55,56.2,45.00,100.00,100.00,-20.46,-1.53,-1.53,0,0
2023-10-26,3.66,56.9,45.00,100.00,100.00,-20.85,-2.59,-2.59,0,0
2023-10-27,3.66,57.7,45.00,100.00,100.00,-20.85,-2.60,-2.60,0,0
2023-10-28,3.66,57.7,45.00,100.00,100.00,-20.83,-2.53,-2.53,0,0
2023-10-29,3.66,57.7,45.00,100.00,100.00,-20.76,-2.35,-2.35,0,0
2023-10-30,3.62,55.7,45.00,100.00,100.00,-20.56,-1.79,-1.79,0,0
2023-10-31,3.62,53.6,45.00,100.00,100.00,-20.38,-1.30,-1.30,0,0
2023-11-01,3.71,51.9,45.00,100.00,100.00,-19.97,-0.17,-0.17,0,0
2023-11-02,3.81,50.4,45.00,100.00,100.00,-19.56,0.00,0.00,0,0
2023-11-03,3.77,49.4,45.00,100.00,100.00,-19.31,0.00,0.00,0,0
2023-11-04,3.77,49.4,45.00,100.00,100.00,-19.26,0.00,0.00,0,0
2023-11-05,3.77,49.4,45.00,100.00,100.00,-19.26,-0.01,-0.01,0,0
2023-11-06,3.52,49.4,45.00,100.00,100.00,-19.32,-0.17,-0.17,0,0
2023-11-07,3.51,49.3,45.00,100.00,100.00,-19.14,0.00,0.00,0,0
2023-11-08,3.63,48.8,45.00,100.00,100.00,-19.26,-0.33,-0.33,0,0
2023-11-09,3.87,49.9,75.00,100.00,100.00,-19.10,0.00,0.00,0,0
2023-11-10,3.74,48.4,75.00,100.00,100.00,-18.36,0.00,0.00,0,0
2023-11-11,3.74,48.4,75.00,100.00,100.00,-18.40,-0.07,-0.07,0,0
2023-11-12,3.74,48.4,75.00,100.00,100.00,-18.42,-0.10,-0.10,0,0
2023-11-13,3.84,49.2,75.00,100.00,100.00,-18.39,-0.05,-0.05,0,0
2023-11-14,3.90,48.4,75.00,100.00,100.00,-17.62,0.00,0.00,0,0
2023-11-15,3.87,48.4,75.00,100.00,100.00,-17.09,0.00,0.00,0,0
2023-11-16,4.05,48.6,75.00,100.00,100.00,-17.32,-0.37,-0.37,0,0
2023-11-17,4.04,47.9,75.00,100.00,100.00,-17.04,0.00,0.00,0,0
2023-11-18,4.04,47.9,75.00,100.00,100.00,-17.05,-0.00,-0.00,0,0
2023-11-19,4.04,47.9,75.00,100.00,100.00,-16.85,0.00,0.00,0,0
2023-11-20,4.01,47.4,75.00,100.00,100.00,-16.35,0.00,0.00,0,0
2023-11-21,4.00,47.4,75.00,100.00,100.00,-16.92,-0.90,-0.90,0,0
2023-11-22,3.85,46.7,75.00,100.00,100.00,-16.52,-0.26,-0.26,0,0
2023-11-23,3.99,46.7,75.00,100.00,100.00,-16.55,-0.32,-0.32,0,0
2023-11-24,4.03,46.2,75.00,100.00,100.00,-16.36,-0.00,-0.00,0,0
2023-11-25,4.03,46.2,75.00,100.00,100.00,-16.34,0.00,0.00,0,0
2023-11-26,4.03,46.2,75.00,100.00,100.00,-16.41,-0.12,-0.12,0,0
2023-11-27,4.11,46.5,75.00,100.00,100.00,-16.47,-0.21,-0.21,0,0
2023-11-28,4.16,46.5,75.00,100.00,100.00,-16.15,0.00,0.00,0,0
2023-11-29,4.23,46.9,75.00,100.00,100.00,-16.33,-0.29,-0.29,0,0
2023-11-30,4.15,46.8,75.00,100.00,100.00,-16.21,-0.08,-0.08,0,0
2023-12-01,4.27,46.4,75.00,100.00,100.00,-15.62,0.00,0.00,0,0
2023-12-02,4.27,46.4,75.00,100.00,100.00,-15.43,0.00,0.00,0,0
2023-12-03,4.27,46.4,75.00,100.00,100.00,-15.31,0.00,0.00,0,0
2023-12-04,4.21,47.0,75.00,100.00,100.00,-15.35,-0.06,-0.06,0,0
2023-12-05,4.33,46.7,75.00,100.00,100.00,-15.11,0.00,0.00,0,0
2023-12-06,4.38,46.9,75.00,100.00,100.00,-15.35,-0.38,-0.38,0,0
2023-12-07,4.37,47.0,75.00,100.00,100.00,-15.01,0.00,0.00,0,0
2023-12-08,4.26,46.1,75.00,100.00,100.00,-14.80,0.00,0.00,0,0
2023-12-09,4.26,46.1,75.00,100.00,100.00,-14.89,-0.14,-0.14,0,0
2023-12-10,4.26,46.1,75.00,100.00,100.00,-14.88,-0.13,-0.13,0,0
2023-12-11,4.26,46.4,75.00,100.00,100.00,-15.17,-0.57,-0.57,0,0
2023-12-12,4.29,45.7,75.00,100.00,100.00,-14.81,-0.01,-0.01,0,0
2023-12-13,4.24,45.8,75.00,100.00,100.00,-13.87,0.00,0.00,0,0
2023-12-14,4.38,46.2,75.00,100.00,100.00,-13.31,0.00,0.00,0,0
2023-12-15,4.43,46.0,75.00,100.00,100.00,-13.81,-0.77,-0.77,0,0
2023-12-16,4.43,46.0,75.00,100.00,100.00,-13.74,-0.66,-0.66,0,0
2023-12-17,4.43,46.0,75.00,100.00,100.00,-13.94,-0.96,-0.96,0,0
2023-12-18,4.17,46.3,75.00,100.00,100.00,-13.30,0.00,0.00,0,0
2023-12-19,4.16,46.3,75.00,100.00,100.00,-13.34,-0.05,-0.05,0,0
2023-12-20,4.47,47.8,75.00,100.00,100.00,-13.82,-0.79,-0.79,0,0
2023-12-21,4.31,47.7,100.00,100.00,100.00,-12.62,0.00,0.00,0,0
2023-12-22,4.00,46.9,100.00,100.00,100.00,-12.50,0.00,0.00,0,0
2023-12-23,4.00,46.9,100.00,100.00,100.00,-12.57,-0.08,-0.08,0,0
2023-12-24,4.00,46.9,100.00,100.00,100.00,-12.77,-0.31,-0.31,0,0
2023-12-25,4.19,46.9,100.00,100.00,100.00,-12.61,-0.12,-0.12,0,0
2023-12-26,3.82,46.9,100.00,100.00,100.00,-12.29,0.00,0.00,0,0
2023-12-27,3.66,46.2,100.00,100.00,100.00,-11.96,0.00,0.00,0,0
2023-12-28,3.83,46.2,100.00,100.00,100.00,-12.30,-0.39,-0.39,0,0
2023-12-29,3.70,46.2,100.00,100.00,100.00,-12.56,-0.67,-0.67,0,0
2023-12-30,3.70,46.2,100.00,100.00,100.00,-12.54,-0.66,-0.66,0,0
2023-12-31,3.70,46.2,100.00,100.00,100.00,-12.51,-0.62,-0.62,0,0
2024-01-01,3.82,46.2,100.00,100.00,100.00,-11.97,-0.01,-0.01,0,0
2024-01-02,4.23,47.2,100.00,100.00,100.00,-12.77,-0.92,-0.92,0,0
2024-01-03,4.39,48.3,100.00,100.00,100.00,-14.04,-2.36,-2.36,0,0
2024-01-04,4.23,48.4,100.00,100.00,100.00,-13.75,-2.04,-2.04,0,0
2024-01-05,4.30,47.4,100.00,100.00,100.00,-13.73,-2.01,-2.01,0,0
2024-01-06,4.30,47.4,100.00,100.00,100.00,-13.78,-2.06,-2.06,0,0
2024-01-07,4.30,47.4,100.00,100.00,100.00,-13.79,-2.08,-2.08,0,0
2024-01-08,3.99,47.0,100.00,100.00,100.00,-12.08,-0.14,-0.14,0,0
2024-01-09,3.85,46.6,100.00,100.00,100.00,-12.06,-0.11,-0.11,0,0
2024-01-10,4.06,46.5,100.00,100.00,100.00,-11.69,0.00,0.00,0,0
2024-01-11,3.88,46.2,100.00,100.00,100.00,-11.38,0.00,0.00,0,0
2024-01-12,3.68,46.5,100.00,100.00,100.00,-11.43,-0.07,-0.07,0,0
2024-01-13,3.68,46.5,100.00,100.00,100.00,-11.44,-0.07,-0.07,0,0
2024-01-14,3.68,46.5,100.00,100.00,100.00,-11.72,-0.39,-0.39,0,0
2024-01-15,3.45,46.5,100.00,100.00,100.00,-11.52,-0.17,-0.17,0,0
2024-01-16,3.71,48.0,100.00,100.00,100.00,-11.78,-0.46,-0.46,0,0
2024-01-17,3.87,49.2,100.00,100.00,100.00,-12.61,-1.39,-1.39,0,0
2024-01-18,3.78,48.4,100.00,100.00,100.00,-12.07,-0.79,-0.79,0,0
2024-01-19,3.55,47.3,100.00,100.00,100.00,-11.01,0.00,0.00,0,0
2024-01-20,3.55,47.3,100.00,100.00,100.00,-10.99,0.00,0.00,0,0
2024-01-21,3.55,47.3,100.00,100.00,100.00,-11.03,-0.04,-0.04,0,0
2024-01-22,3.81,47.1,100.00,100.00,100.00,-11.90,-1.01,-1.01,0,0
2024-01-23,3.75,46.3,100.00,100.00,100.00,-11.34,-0.38,-0.38,0,0
2024-01-24,3.73,47.1,100.00,100.00,100.00,-11.07,-0.08,-0.08,0,0
2024-01-25,3.69,47.5,100.00,100.00,100.00,-11.12,-0.14,-0.14,0,0
2024-01-26,3.66,47.2,100.00,100.00,100.00,-10.86,0.00,0.00,0,0
2024-01-27,3.66,47.2,100.00,100.00,100.00,-10.77,0.00,0.00,0,0
2024-01-28,3.66,47.2,100.00,100.00,100.00,-10.80,-0.03,-0.03,0,0
2024-01-29,3.54,47.7,100.00,100.00,100.00,-9.78,0.00,0.00,0,0
2024-01-30,3.55,47.3,100.00,100.00,100.00,-9.99,-0.23,-0.23,0,0
2024-01-31,3.49,48.7,100.00,100.00,100.00,-10.94,-1.28,-1.28,0,0
2024-02-01,3.41,48.0,100.00,100.00,100.00,-9.56,0.00,0.00,0,0
2024-02-02,2.86,48.0,100.00,100.00,100.00,-9.16,0.00,0.00,0,0
2024-02-03,2.86,48.0,100.00,100.00,100.00,-9.21,-0.06,-0.06,0,0
2024-02-04,2.86,48.0,100.00,100.00,100.00,-9.33,-0.18,-0.18,0,0
2024-02-05,2.66,47.8,100.00,100.00,100.00,-9.35,-0.21,-0.21,0,0
2024-02-06,2.87,47.0,100.00,100.00,100.00,-8.99,0.00,0.00,0,0
2024-02-07,2.67,46.7,100.00,100.00,100.00,-7.96,0.00,0.00,0,0
2024-02-08,2.32,46.6,100.00,100.00,100.00,-7.91,0.00,0.00,1,0
2024-02-09,2.17,46.8,100.00,100.00,100.00,-6.99,0.00,0.00,1,0
2024-02-10,2.17,46.8,100.00,100.00,100.00,-6.83,0.00,0.00,1,0
2024-02-11,2.17,46.8,100.00,100.00,100.00,-6.70,0.00,0.00,1,0
2024-02-12,2.18,48.1,100.00,100.00,100.00,-6.31,0.00,0.00,1,0
2024-02-13,1.94,50.6,100.00,100.00,100.00,-7.75,-1.54,-1.54,1,0
2024-02-14,1.65,48.7,100.00,100.00,100.00,-6.37,-0.07,-0.07,1,0
2024-02-15,1.33,48.2,100.00,100.00,100.00,-6.07,0.00,0.00,1,0
2024-02-16,1.11,48.5,100.00,100.00,100.00,-6.32,-0.27,-0.27,1,0
2024-02-17,1.11,48.5,100.00,100.00,100.00,-6.44,-0.39,-0.39,1,0
2024-02-18,1.11,48.5,100.00,100.00,100.00,-6.33,-0.27,-0.27,1,0
2024-02-19,1.23,48.5,100.00,100.00,100.00,-6.41,-0.36,-0.36,1,0
2024-02-20,1.13,50.0,100.00,100.00,100.00,-6.91,-0.89,-0.89,1,0
2024-02-21,1.00,49.9,100.00,100.00,100.00,-6.99,-0.98,-0.98,1,0
2024-02-22,0.44,48.9,100.00,35.00,35.00,-5.68,-0.59,-0.59,1,0
2024-02-23,0.98,47.9,100.00,35.00,35.00,-6.02,-0.71,-0.71,1,0
2024-02-24,0.98,47.9,100.00,35.00,35.00,-5.82,-0.64,-0.64,1,0
2024-02-25,0.98,47.9,100.00,35.00,35.00,-5.78,-0.62,-0.62,1,0
2024-02-26,1.32,47.9,100.00,35.00,35.00,-4.99,-0.33,-0.33,1,0
2024-02-27,1.41,47.5,100.00,35.00,35.00,-4.24,-0.06,-0.06,1,0
2024-02-28,1.74,48.0,100.00,35.00,35.00,-3.56,0.00,0.00,1,0
2024-02-29,1.13,47.4,100.00,35.00,35.00,-3.34,0.00,0.00,1,0
2024-03-01,0.90,47.0,100.00,35.00,35.00,-1.45,0.00,0.00,1,0
2024-03-02,0.90,47.0,100.00,35.00,35.00,-1.54,-0.03,-0.03,1,0
2024-03-03,0.90,47.0,100.00,35.00,35.00,-1.30,0.00,0.00,1,0
2024-03-04,0.80,47.5,100.00,35.00,35.00,-0.04,0.00,0.00,1,0
2024-03-05,1.16,48.8,100.00,35.00,35.00,-1.60,-0.54,-0.54,1,0
2024-03-06,1.41,48.9,100.00,35.00,35.00,-0.14,-0.03,-0.03,1,0
2024-03-07,0.80,48.8,100.00,35.00,35.00,0.00,0.00,0.00,1,0
2024-03-08,0.63,49.2,100.00,35.00,35.00,-0.79,-0.28,-0.28,1,0
2024-03-09,0.63,49.2,100.00,35.00,35.00,-0.75,-0.26,-0.26,1,0
2024-03-10,0.63,49.2,100.00,35.00,35.00,-0.65,-0.23,-0.23,1,0
2024-03-11,0.56,49.8,100.00,35.00,35.00,-0.28,-0.10,-0.10,1,0
2024-03-12,0.57,48.0,100.00,35.00,35.00,0.00,0.00,0.00,1,0
2024-03-13,0.60,47.9,100.00,35.00,35.00,-0.20,-0.07,-0.07,1,0
2024-03-14,0.09,48.7,100.00,35.00,35.00,-0.87,-0.31,-0.31,1,0
2024-03-15,0.15,48.7,100.00,35.00,35.00,-1.70,-0.60,-0.60,1,0
2024-03-16,0.15,48.7,100.00,35.00,35.00,-2.48,-0.87,-0.87,1,0
2024-03-17,0.15,48.7,100.00,35.00,35.00,-1.86,-0.65,-0.65,1,0
2024-03-18,0.00,48.6,100.00,35.00,35.00,-1.59,-0.56,-0.56,1,0
2024-03-19,-0.33,48.0,100.00,35.00,35.00,-2.77,-0.97,-0.97,1,0
2024-03-20,-0.83,47.0,100.00,35.00,35.00,-0.33,-0.11,-0.11,1,0
2024-03-21,-0.56,46.8,100.00,35.00,35.00,-0.34,-0.11,-0.11,1,0
2024-03-22,0.08,47.0,100.00,35.00,35.00,-0.99,-0.34,-0.34,1,0
2024-03-23,0.08,47.0,100.00,35.00,35.00,-0.93,-0.32,-0.32,1,0
2024-03-24,0.08,47.0,100.00,35.00,35.00,-0.27,-0.08,-0.08,1,0
2024-03-25,0.09,47.1,100.00,35.00,35.00,0.00,0.00,0.00,1,0
2024-03-26,-0.08,47.2,100.00,35.00,35.00,-0.17,-0.06,-0.06,1,0
2024-03-27,0.23,46.6,100.00,35.00,35.00,0.00,0.00,0.00,1,0
2024-03-28,0.11,46.9,100.00,35.00,35.00,0.00,0.00,0.00,1,0
2024-03-29,-0.07,46.9,100.00,35.00,35.00,-0.16,-0.06,-0.06,1,0
2024-03-30,-0.07,46.9,100.00,35.00,35.00,-0.21,-0.07,-0.07,1,0
2024-03-31,-0.07,46.9,100.00,35.00,35.00,0.00,0.00,0.00,1,0
2024-04-01,-0.73,47.7,100.00,35.00,35.00,0.00,0.00,0.00,1,0
2024-04-02,-0.79,49.0,100.00,35.00,35.00,-0.84,-0.29,-0.29,1,0
2024-04-03,-0.26,48.6,100.00,35.00,35.00,-0.20,-0.07,-0.07,1,0
2024-04-04,-0.06,51.3,100.00,35.00,35.00,-0.99,-0.34,-0.34,1,0
2024-04-05,-0.66,50.8,100.00,35.00,35.00,-0.15,-0.05,-0.05,1,0
2024-04-06,-0.66,50.8,100.00,35.00,35.00,0.00,0.00,0.00,1,0
2024-04-07,-0.66,50.8,100.00,35.00,35.00,0.00,0.00,0.00,1,0
2024-04-08,-0.90,49.7,100.00,35.00,35.00,0.00,0.00,0.00,1,0
2024-04-09,-0.41,49.5,100.00,35.00,35.00,-0.24,-0.08,-0.08,1,0
2024-04-10,0.01,50.5,100.00,35.00,35.00,-0.67,-0.23,-0.23,1,0
2024-04-11,0.09,49.4,100.00,35.00,35.00,0.00,0.00,0.00,1,0
2024-04-12,0.70,52.5,100.00,35.00,35.00,-2.10,-0.74,-0.74,1,0
2024-04-13,0.70,52.5,100.00,35.00,35.00,-2.74,-0.96,-0.96,1,0
2024-04-14,0.70,52.5,100.00,35.00,35.00,-2.36,-0.83,-0.83,1,0
2024-04-15,0.76,55.0,100.00,35.00,35.00,-3.48,-1.23,-1.23,1,0
2024-04-16,0.90,53.9,100.00,35.00,35.00,-3.66,-1.29,-1.29,1,0
2024-04-17,0.84,53.7,100.00,35.00,35.00,-4.85,-1.72,-1.72,1,0
2024-04-18,1.10,53.4,100.00,35.00,35.00,-4.62,-1.63,-1.63,1,0
2024-04-19,1.46,54.3,100.00,35.00,35.00,-5.60,-1.99,-1.99,1,0
2024-04-20,1.46,54.3,100.00,35.00,35.00,-5.38,-1.91,-1.91,1,0
2024-04-21,1.46,54.3,100.00,35.00,35.00,-5.39,-1.91,-1.91,1,0
2024-04-22,1.43,52.0,100.00,35.00,35.00,-4.71,-1.66,-1.66,1,0
2024-04-23,1.57,50.4,100.00,35.00,35.00,-3.97,-1.39,-1.39,1,0
2024-04-24,1.40,50.8,100.00,35.00,35.00,-4.34,-1.53,-1.53,1,0
2024-04-25,1.17,50.0,100.00,60.00,60.00,-4.11,-1.42,-1.42,1,0
2024-04-26,1.00,49.5,100.00,60.00,60.00,-3.20,-0.86,-0.86,1,0
2024-04-27,1.00,49.5,100.00,60.00,60.00,-3.27,-0.90,-0.90,1,0
2024-04-28,1.00,49.5,100.00,60.00,60.00,-3.33,-0.94,-0.94,1,0
2024-04-29,1.22,49.1,100.00,60.00,60.00,-2.71,-0.56,-0.56,1,0
2024-04-30,1.14,50.3,100.00,60.00,60.00,-5.07,-2.01,-2.01,1,0
2024-05-01,1.15,50.0,100.00,60.00,60.00,-5.59,-2.33,-2.33,1,0
2024-05-02,1.13,49.1,100.00,60.00,60.00,-4.28,-1.52,-1.52,1,0
2024-05-03,0.91,47.5,100.00,60.00,60.00,-2.51,-0.42,-0.42,1,0
2024-05-04,0.91,47.5,100.00,60.00,60.00,-2.31,-0.30,-0.30,1,0
2024-05-05,0.91,47.5,100.00,60.00,60.00,-2.28,-0.28,-0.28,1,0
2024-05-06,0.35,47.5,100.00,60.00,60.00,-1.36,0.00,0.00,1,0
2024-05-07,0.23,47.2,100.00,60.00,60.00,-1.68,-0.20,-0.20,1,0
2024-05-08,0.42,46.9,100.00,60.00,60.00,-2.16,-0.49,-0.49,1,0
2024-05-09,0.19,46.5,100.00,60.00,60.00,-1.20,0.00,0.00,1,0
2024-05-10,0.07,46.3,100.00,60.00,60.00,-1.42,-0.14,-0.14,1,0
2024-05-11,0.07,46.3,100.00,60.00,60.00,-1.42,-0.14,-0.14,1,0
2024-05-12,0.07,46.3,100.00,60.00,60.00,-1.29,-0.05,-0.05,1,0
2024-05-13,0.05,47.7,100.00,60.00,60.00,-1.13,0.00,0.00,1,0
2024-05-14,0.39,47.4,100.00,60.00,60.00,-0.75,0.00,0.00,1,0
2024-05-15,0.16,46.2,100.00,60.00,60.00,0.00,0.00,0.00,1,0
2024-05-16,-0.12,46.1,100.00,35.00,35.00,-0.39,-0.17,-0.17,1,0
2024-05-17,-0.69,45.6,100.00,35.00,35.00,0.00,0.00,0.00,1,0
2024-05-18,-0.69,45.6,100.00,35.00,35.00,-0.02,-0.01,-0.01,1,0
2024-05-19,-0.69,45.6,100.00,35.00,35.00,-0.15,-0.05,-0.05,1,0
2024-05-20,-0.61,45.8,100.00,35.00,35.00,0.00,0.00,0.00,1,0
2024-05-21,-1.13,45.4,100.00,35.00,35.00,-0.35,-0.12,-0.12,1,0
2024-05-22,-1.10,46.0,100.00,35.00,35.00,-1.16,-0.41,-0.41,1,0
2024-05-23,-0.53,46.6,100.00,35.00,35.00,-1.95,-0.69,-0.69,1,0
2024-05-24,-1.40,45.5,100.00,35.00,35.00,-1.15,-0.40,-0.40,1,0
2024-05-25,-1.40,45.5,100.00,35.00,35.00,-1.01,-0.35,-0.35,1,0
2024-05-26,-1.40,45.5,100.00,35.00,35.00,-1.15,-0.40,-0.40,1,0
2024-05-27,-1.22,45.5,100.00,35.00,35.00,-0.98,-0.34,-0.34,1,0
2024-05-28,-1.29,46.8,100.00,35.00,35.00,-0.58,-0.20,-0.20,1,0
2024-05-29,-0.58,48.6,100.00,35.00,35.00,-1.62,-0.57,-0.57,1,0
2024-05-30,-1.22,48.8,100.00,35.00,35.00,-1.93,-0.68,-0.68,1,0
2024-05-31,-1.55,46.8,100.00,35.00,35.00,-2.26,-0.79,-0.79,1,0
2024-06-01,-1.55,46.8,100.00,35.00,35.00,-2.22,-0.78,-0.78,1,0
2024-06-02,-1.55,46.8,100.00,35.00,35.00,-2.21,-0.77,-0.77,1,0
2024-06-03,-1.90,47.0,100.00,35.00,35.00,-1.69,-0.59,-0.59,1,0
2024-06-04,-1.84,47.1,100.00,35.00,35.00,-1.91,-0.67,-0.67,1,0
2024-06-05,-1.79,46.4,100.00,35.00,35.00,-0.39,-0.13,-0.13,1,0
2024-06-06,-1.78,46.4,100.00,35.00,35.00,-0.17,-0.05,-0.05,1,0
2024-06-07,-1.93,45.9,100.00,35.00,35.00,-1.56,-0.54,-0.54,1,0
2024-06-08,-1.93,45.9,100.00,35.00,35.00,-1.56,-0.54,-0.54,1,0
2024-06-09,-1.93,45.9,100.00,35.00,35.00,-1.50,-0.52,-0.52,1,0
2024-06-10,-1.97,46.6,100.00,35.00,35.00,-0.91,-0.31,-0.31,1,0
2024-06-11,-1.90,46.7,100.00,35.00,35.00,-1.56,-0.54,-0.54,1,0
2024-06-12,-1.80,45.7,100.00,35.00,35.00,-0.27,-0.08,-0.08,1,0
2024-06-13,-1.74,45.5,100.00,35.00,35.00,-0.40,-0.13,-0.13,1,0
2024-06-14,-1.71,46.5,100.00,35.00,35.00,-0.32,-0.10,-0.10,1,0
2024-06-15,-1.71,46.5,100.00,35.00,35.00,-0.29,-0.09,-0.09,1,0
2024-06-16,-1.71,46.5,100.00,35.00,35.00,-0.20,-0.06,-0.06,1,0
2024-06-17,-1.78,46.6,100.00,35.00,35.00,0.00,0.00,0.00,1,0
2024-06-18,-1.72,46.0,100.00,35.00,35.00,0.00,0.00,0.00,1,0
2024-06-19,-1.72,46.0,100.00,35.00,35.00,-0.04,-0.01,-0.01,1,0
2024-06-20,-1.75,47.3,100.00,35.00,35.00,-0.38,-0.13,-0.13,1,0
2024-06-21,-1.76,47.2,100.00,35.00,35.00,-1.20,-0.42,-0.42,1,0
2024-06-22,-1.76,47.2,100.00,35.00,35.00,-1.17,-0.41,-0.41,1,0
2024-06-23,-1.76,47.2,100.00,35.00,35.00,-1.39,-0.49,-0.49,1,0
2024-06-24,-1.69,47.3,100.00,35.00,35.00,-2.67,-0.94,-0.94,1,0
2024-06-25,-1.74,46.7,100.00,35.00,35.00,-2.05,-0.72,-0.72,1,0
2024-06-26,-1.82,46.3,100.00,35.00,35.00,-2.39,-0.84,-0.84,1,0
2024-06-27,-1.71,45.9,100.00,35.00,35.00,-1.98,-0.69,-0.69,1,0
2024-06-28,-1.84,46.2,100.00,35.00,35.00,-2.57,-0.90,-0.90,1,0
2024-06-29,-1.84,46.2,100.00,35.00,35.00,-2.45,-0.86,-0.86,1,0
2024-06-30,-1.84,46.2,100.00,35.00,35.00,-2.07,-0.72,-0.72,1,0
2024-07-01,-1.98,45.9,100.00,35.00,35.00,-1.84,-0.64,-0.64,1,0
2024-07-02,-1.89,45.6,100.00,35.00,35.00,-1.62,-0.57,-0.57,1,0
