Día,Valor,Drawdown,Régimen
1447,26234.11,-5.32,EXPANSION
1448,26199.49,-5.45,EXPANSION
1449,26330.37,-4.98,EXPANSION
1450,26466.73,-4.48,EXPANSION
1451,26477.83,-4.44,EXPANSION
1452,26521.16,-4.29,EXPANSION
1453,26719.30,-3.57,EXPANSION
1454,26697.90,-3.65,EXPANSION
1455,27030.00,-2.45,EXPANSION
1456,27271.37,-1.58,EXPANSION
1457,27234.28,-1.71,EXPANSION
1458,27287.68,-1.52,EXPANSION
1459,27263.27,-1.61,EXPANSION
1460,27217.53,-1.77,EXPANSION
1461,27168.57,-1.95,EXPANSION
1462,27404.22,-1.10,EXPANSION
1463,27522.39,-0.67,EXPANSION
1464,27518.33,-0.69,EXPANSION
1465,27517.50,-0.69,EXPANSION
1466,27514.10,-0.70,EXPANSION
1467,27453.05,-0.92,EXPANSION
1468,27510.03,-0.72,EXPANSION
1469,27375.48,-1.20,EXPANSION
1470,27388.80,-1.16,EXPANSION
1471,27335.26,-1.35,EXPANSION
1472,27281.43,-1.54,EXPANSION
1473,27298.52,-1.48,EXPANSION
1474,27256.63,-1.63,EXPANSION
1475,26685.47,-3.69,EXPANSION
1476,26676.64,-3.73,EXPANSION
1477,26515.81,-4.31,EXPANSION
1478,26289.18,-5.12,EXPANSION
1479,26286.84,-5.13,EXPANSION
1480,26230.90,-5.33,EXPANSION
1481,26389.77,-4.76,EXPANSION
1482,26224.38,-5.36,EXPANSION
1483,26041.85,-6.02,EXPANSION
1484,26195.64,-5.46,EXPANSION
1485,26413.10,-4.68,EXPANSION
1486,26391.40,-4.76,EXPANSION
1487,26325.92,-4.99,EXPANSION
1488,26296.06,-5.10,EXPANSION
1489,26055.19,-5.97,EXPANSION
1490,26383.02,-4.79,EXPANSION
1491,26578.59,-4.08,EXPANSION
1492,26708.53,-3.61,EXPANSION
1493,26714.41,-3.59,EXPANSION
1494,26708.24,-3.61,EXPANSION
1495,26681.58,-3.71,EXPANSION
1496,26791.53,-3.31,EXPANSION
1497,26685.04,-3.70,EXPANSION
1498,26741.16,-3.49,EXPANSION
1499,26588.14,-4.05,EXPANSION
1500,26594.47,-4.02,EXPANSION
1501,26690.73,-3.68,EXPANSION
1502,26821.82,-3.20,EXPANSION
1503,26693.02,-3.67,EXPANSION
1504,26473.43,-4.46,EXPANSION
1505,26567.54,-4.12,EXPANSION
1506,27256.49,-1.63,EXPANSION
1507,27484.16,-0.81,EXPANSION
1508,27597.07,-0.40,EXPANSION
1509,27591.20,-0.43,EXPANSION
1510,27546.89,-0.59,EXPANSION
1511,27515.88,-0.70,EXPANSION
1512,27476.40,-0.84,EXPANSION
1513,27741.82,0.00,EXPANSION
1514,27765.43,0.00,EXPANSION
1515,27732.46,-0.12,EXPANSION
1516,28031.38,0.00,EXPANSION
1517,27953.22,-0.28,EXPANSION
1518,27938.04,-0.33,EXPANSION
1519,27911.22,-0.43,EXPANSION
1520,27685.08,-1.24,EXPANSION
1521,27688.47,-1.22,EXPANSION
1522,27782.64,-0.89,EXPANSION
1523,27590.28,-1.57,EXPANSION
1524,27628.24,-1.44,EXPANSION
1525,27602.48,-1.53,EXPANSION
1526,27596.35,-1.55,EXPANSION
1527,27660.99,-1.32,EXPANSION
1528,27684.70,-1.24,EXPANSION
1529,27695.62,-1.20,EXPANSION
1530,27559.57,-1.68,EXPANSION
1531,27545.31,-1.73,EXPANSION
1532,27360.98,-2.39,EXPANSION
1533,27105.21,-3.30,EXPANSION
1534,26958.39,-3.83,EXPANSION
1535,27004.72,-3.66,EXPANSION
1536,26846.48,-4.23,EXPANSION
1537,27082.31,-3.39,EXPANSION
1538,27129.25,-3.22,EXPANSION
1539,27315.11,-2.56,EXPANSION
1540,27284.31,-2.67,EXPANSION
1541,27285.19,-2.66,EXPANSION
1542,27201.73,-2.96,EXPANSION
1543,27137.02,-3.19,EXPANSION
1544,26934.30,-3.91,EXPANSION
1545,26869.27,-4.15,EXPANSION
1546,26974.34,-3.77,EXPANSION
1547,27132.68,-3.21,EXPANSION
1548,27345.38,-2.45,EXPANSION
1549,27349.53,-2.43,EXPANSION
1550,27353.16,-2.42,EXPANSION
1551,27148.60,-3.15,EXPANSION
1552,27116.67,-3.26,EXPANSION
1553,27316.38,-2.55,EXPANSION
1554,27579.05,-1.61,EXPANSION
1555,27584.80,-1.59,EXPANSION
1556,27516.63,-1.84,EXPANSION
1557,27529.85,-1.79,EXPANSION
1558,27552.61,-1.71,EXPANSION
1559,27432.98,-2.13,EXPANSION
1560,27791.43,-0.86,EXPANSION
1561,27853.30,-0.64,EXPANSION
1562,27940.04,-0.33,EXPANSION
1563,27926.77,-0.37,EXPANSION
1564,28080.95,0.00,EXPANSION
1565,28054.92,-0.09,EXPANSION
1566,28080.16,-0.00,EXPANSION
1567,28057.65,-0.08,EXPANSION
1568,28199.68,0.00,EXPANSION
1569,28249.88,0.00,EXPANSION
1570,28263.28,0.00,EXPANSION
1571,28313.36,0.00,EXPANSION
1572,28137.58,-0.62,EXPANSION
1573,28150.51,-0.58,EXPANSION
1574,28153.70,-0.56,EXPANSION
1575,28354.34,0.00,EXPANSION
1576,28374.36,0.00,EXPANSION
1577,28405.86,0.00,EXPANSION
1578,28406.18,0.00,EXPANSION
1579,28623.76,0.00,EXPANSION
1580,28841.61,0.00,EXPANSION
1581,28827.08,-0.05,EXPANSION
1582,28832.68,-0.03,EXPANSION
1583,28986.47,0.00,EXPANSION
1584,28929.70,-0.20,EXPANSION
1585,28998.84,0.00,EXPANSION
1586,29194.56,0.00,EXPANSION
1587,29447.80,0.00,EXPANSION
1588,29393.61,-0.18,EXPANSION
1589,29559.85,0.00,EXPANSION
1590,29735.08,0.00,EXPANSION
1591,29740.76,0.00,EXPANSION
1592,29643.23,-0.33,EXPANSION
1593,29622.72,-0.40,EXPANSION
1594,29549.99,-0.64,EXPANSION
1595,29584.71,-0.52,EXPANSION
1596,29463.77,-0.93,EXPANSION
1597,29326.75,-1.39,EXPANSION
1598,29293.35,-1.50,EXPANSION
1599,29392.72,-1.17,EXPANSION
1600,28999.76,-2.49,EXPANSION
1601,29372.70,-1.24,EXPANSION
1602,29369.13,-1.25,EXPANSION
1603,29379.88,-1.21,EXPANSION
1604,28861.40,-2.96,EXPANSION
1605,28877.60,-2.90,EXPANSION
1606,28859.11,-2.96,EXPANSION
1607,29120.76,-2.08,EXPANSION
1608,29490.42,-0.84,EXPANSION
1609,29866.24,0.00,EXPANSION
1610,30024.44,0.00,EXPANSION
1611,29846.90,-0.59,EXPANSION
1612,29873.03,-0.50,EXPANSION
1613,29967.46,-0.19,EXPANSION
1614,30046.50,0.00,EXPANSION
1615,30354.03,0.00,EXPANSION
1616,30632.94,0.00,EXPANSION
1617,30524.07,-0.36,EXPANSION
1618,30597.81,-0.11,EXPANSION
1619,30442.32,-0.62,EXPANSION
1620,30459.50,-0.57,EXPANSION
1621,30366.64,-0.87,EXPANSION
1622,30489.39,-0.47,EXPANSION
1623,30510.39,-0.40,EXPANSION
1624,30304.55,-1.07,EXPANSION
1625,30093.54,-1.76,EXPANSION
1626,30084.58,-1.79,EXPANSION
1627,30185.45,-1.46,EXPANSION
1628,29287.44,-4.39,EXPANSION
1629,28594.12,-6.66,EXPANSION
1630,28460.77,-7.09,EXPANSION
1631,27607.70,-9.88,EXPANSION
1632,27399.32,-10.56,EXPANSION
1633,27370.75,-10.65,EXPANSION
1634,27356.13,-10.70,EXPANSION
1635,28257.98,-7.75,EXPANSION
1636,27893.43,-8.94,EXPANSION
1637,28598.79,-6.64,EXPANSION
1638,28527.76,-6.87,CRISIS
1639,28378.62,-7.36,CRISIS
1640,28363.06,-7.41,CRISIS
1641,28303.01,-7.61,CRISIS
1642,27526.58,-10.14,CRISIS
1643,27888.49,-8.96,CRISIS
1644,27419.47,-10.49,CRISIS
1645,26005.77,-15.11,CRISIS
1646,26538.24,-13.37,CRISIS
1647,26497.46,-13.50,CRISIS
1648,26520.47,-13.42,CRISIS
1649,25375.93,-17.16,CRISIS
1650,25994.47,-15.14,CRISIS
1651,25269.39,-17.51,CRISIS
1652,25386.03,-17.13,CRISIS
1653,25307.42,-17.38,CRISIS
1654,25306.11,-17.39,CRISIS
1655,25271.95,-17.50,CRISIS
1656,25363.63,-17.20,CRISIS
1657,26510.78,-13.46,CRISIS
1658,26604.44,-13.15,CRISIS
1659,27064.94,-11.65,CRISIS
1660,26677.46,-12.91,CRISIS
1661,26655.38,-12.98,CRISIS
1662,26623.22,-13.09,CRISIS
1663,27009.69,-11.83,CRISIS
1664,26832.16,-12.41,CRISIS
1665,26517.37,-13.44,CRISIS
1666,26864.04,-12.30,CRISIS
1667,26828.36,-12.42,CRISIS
1668,26840.94,-12.38,CRISIS
1669,26833.91,-12.40,CRISIS
1670,27589.62,-9.93,CRISIS
1671,27613.09,-9.86,CRISIS
1672,27772.98,-9.34,CRISIS
1673,27960.13,-8.73,CRISIS
1674,27920.80,-8.85,CRISIS
1675,27920.18,-8.86,CRISIS
1676,27930.91,-8.82,CRISIS
1677,28037.94,-8.47,CRISIS
1678,28362.99,-7.41,CRISIS
1679,28169.81,-8.04,CRISIS
1680,28278.06,-7.69,CRISIS
1681,28361.49,-7.42,CRISIS
1682,28376.68,-7.37,CRISIS
1683,28370.40,-7.39,CRISIS
1684,28304.14,-7.60,CRISIS
1685,28016.54,-8.54,CRISIS
1686,28405.31,-7.27,CRISIS
1687,28505.35,-6.95,CRISIS
1688,28627.56,-6.55,CRISIS
1689,28629.25,-6.54,CRISIS
1690,28639.04,-6.51,CRISIS
1691,28751.71,-6.14,CRISIS
1692,28702.01,-6.30,CRISIS
1693,29081.01,-5.07,CRISIS
1694,28813.33,-5.94,CRISIS
1695,28592.03,-6.66,CRISIS
1696,28601.43,-6.63,CRISIS
1697,28594.61,-6.65,CRISIS
1698,28756.51,-6.13,CRISIS
1699,28879.05,-5.73,CRISIS
1700,28751.27,-6.14,CRISIS
1701,28882.37,-5.71,CONTRACTION
1702,28953.24,-5.48,CONTRACTION
1703,28940.12,-5.53,CONTRACTION
1704,28894.81,-5.67,CONTRACTION
1705,28860.05,-5.79,CONTRACTION
1706,28793.01,-6.01,CONTRACTION
1707,28777.76,-6.06,CONTRACTION
1708,28865.81,-5.77,CONTRACTION
1709,28856.22,-5.80,CONTRACTION
1710,28858.92,-5.79,CONTRACTION
1711,28875.14,-5.74,CONTRACTION
1712,29016.27,-5.28,CONTRACTION
1713,29003.22,-5.32,CONTRACTION
1714,29094.26,-5.02,CONTRACTION
1715,28967.57,-5.44,CONTRACTION
1716,28984.78,-5.38,CONTRACTION
1717,28986.29,-5.38,CONTRACTION
1718,28962.64,-5.45,CONTRACTION
1719,28969.53,-5.43,CONTRACTION
1720,28993.64,-5.35,CONTRACTION
1721,29074.37,-5.09,CONTRACTION
1722,29075.74,-5.08,CONTRACTION
1723,29156.56,-4.82,CONTRACTION
1724,29171.04,-4.77,CONTRACTION
1725,29158.13,-4.81,CONTRACTION
1726,29240.45,-4.55,CONTRACTION
1727,29250.87,-4.51,CONTRACTION
1728,29278.57,-4.42,CONTRACTION
1729,29285.83,-4.40,CONTRACTION
1730,29335.25,-4.24,CONTRACTION
1731,29334.61,-4.24,CONTRACTION
1732,29340.34,-4.22,CONTRACTION
1733,29411.19,-3.99,CONTRACTION
1734,29418.12,-3.97,CONTRACTION
1735,29472.18,-3.79,CONTRACTION
1736,29128.78,-4.91,CONTRACTION
1737,29214.80,-4.63,CONTRACTION
1738,29214.49,-4.63,CONTRACTION
1739,29209.59,-4.65,CONTRACTION
1740,29231.88,-4.57,CONTRACTION
1741,29310.35,-4.32,CONTRACTION
1742,29320.08,-4.29,CONTRACTION
1743,29305.30,-4.33,CONTRACTION
1744,29310.81,-4.32,CONTRACTION
1745,29313.32,-4.31,CONTRACTION
1746,29311.70,-4.31,CONTRACTION
1747,29405.20,-4.01,CONTRACTION
1748,29456.20,-3.84,CONTRACTION
1749,29325.36,-4.27,CONTRACTION
1750,29361.38,-4.15,CONTRACTION
1751,29264.66,-4.47,CONTRACTION
1752,29257.93,-4.49,CONTRACTION
1753,29263.63,-4.47,CONTRACTION
1754,29321.14,-4.28,CONTRACTION
1755,29402.26,-4.02,CONTRACTION
1756,29420.48,-3.96,CONTRACTION
1757,29474.55,-3.78,CONTRACTION
1758,29472.46,-3.79,CONTRACTION
1759,29475.09,-3.78,CONTRACTION
1760,29471.70,-3.79,CONTRACTION
1761,29625.11,-3.29,CONTRACTION
1762,29587.98,-3.41,CONTRACTION
1763,29681.60,-3.11,CONTRACTION
1764,29608.48,-3.34,CONTRACTION
1765,29649.84,-3.21,CONTRACTION
1766,29643.40,-3.23,CONTRACTION
1767,29649.48,-3.21,CONTRACTION
1768,29428.54,-3.93,CONTRACTION
1769,29691.52,-3.07,CONTRACTION
1770,29899.85,-2.39,CONTRACTION
1771,29677.41,-3.12,CONTRACTION
1772,29919.34,-2.33,CONTRACTION
1773,29920.65,-2.33,CONTRACTION
1774,29925.23,-2.31,CONTRACTION
1775,30267.21,-1.19,CONTRACTION
1776,30401.12,-0.76,CONTRACTION
1777,30707.03,0.00,CONTRACTION
1778,30512.76,-0.63,CONTRACTION
1779,30435.85,-0.88,CONTRACTION
1780,30459.29,-0.81,CONTRACTION
1781,30496.90,-0.68,CONTRACTION
1782,31171.84,0.00,CONTRACTION
1783,30976.38,-0.63,CONTRACTION
1784,31169.76,-0.01,CONTRACTION
1785,30988.49,-0.59,CONTRACTION
1786,31156.78,-0.05,CONTRACTION
1787,31219.64,0.00,CONTRACTION
1788,31121.46,-0.31,CONTRACTION
1789,31311.37,0.00,CONTRACTION
1790,31683.26,0.00,CONTRACTION
1791,31986.85,0.00,CONTRACTION
1792,32173.89,0.00,CONTRACTION
1793,31860.09,-0.98,CONTRACTION
1794,31882.04,-0.91,CONTRACTION
1795,31870.92,-0.94,CONTRACTION
1796,31883.33,-0.90,CONTRACTION
1797,31186.30,-3.07,CONTRACTION
1798,31581.64,-1.84,CONTRACTION
1799,31739.69,-1.35,CONTRACTION
1800,31676.46,-1.55,CONTRACTION
1801,31690.11,-1.50,CONTRACTION
1802,31693.90,-1.49,CONTRACTION
1803,32141.31,-0.10,CONTRACTION
1804,32175.71,0.00,CONTRACTION
1805,31791.11,-1.20,CONTRACTION
1806,31922.19,-0.79,CONTRACTION
1807,31814.55,-1.12,CONTRACTION
1808,31827.40,-1.08,CONTRACTION
1809,31824.97,-1.09,CONTRACTION
1810,31999.63,-0.55,CONTRACTION
1811,32147.49,-0.09,CONTRACTION
1812,32471.30,0.00,CONTRACTION
1813,32265.65,-0.63,CONTRACTION
1814,32744.36,0.00,CONTRACTION
1815,32739.07,-0.02,CONTRACTION
1816,32769.57,0.00,CONTRACTION
1817,32703.73,-0.20,CONTRACTION
1818,33006.76,0.00,CONTRACTION
1819,33001.30,-0.02,CONTRACTION
1820,31946.49,-3.21,CONTRACTION
1821,31848.01,-3.51,CONTRACTION
1822,31793.69,-3.68,CONTRACTION
1823,31811.83,-3.62,CONTRACTION
1824,31826.29,-3.58,CONTRACTION
1825,31102.37,-5.77,CONTRACTION
1826,31648.64,-4.11,CONTRACTION
1827,31293.59,-5.19,CONTRACTION
1828,31346.45,-5.03,CONTRACTION
1829,31354.64,-5.01,CONTRACTION
1830,31331.22,-5.08,CONTRACTION
1831,31816.73,-3.61,CONTRACTION
1832,32036.56,-2.94,CONTRACTION
1833,31979.85,-3.11,CONTRACTION
1834,31741.75,-3.83,CONTRACTION
1835,31508.43,-4.54,CONTRACTION
1836,31536.83,-4.45,CONTRACTION
1837,31507.60,-4.54,CONTRACTION
1838,31028.04,-5.99,CONTRACTION
1839,31147.21,-5.63,CONTRACTION
1840,30449.56,-7.75,CONTRACTION
1841,30613.58,-7.25,CONTRACTION
1842,30788.21,-6.72,CONTRACTION
1843,30799.21,-6.69,CONTRACTION
1844,30803.85,-6.67,CONTRACTION
1845,31193.84,-5.49,CONTRACTION
1846,31265.45,-5.28,CONTRACTION
1847,31348.40,-5.02,CONTRACTION
1848,31477.69,-4.63,CONTRACTION
1849,31198.89,-5.48,CONTRACTION
1850,31193.71,-5.49,CONTRACTION
1851,31217.14,-5.42,CONTRACTION
1852,31675.93,-4.03,CONTRACTION
1853,31340.02,-5.05,CONTRACTION
1854,31697.90,-3.97,CONTRACTION
1855,31930.46,-3.26,CONTRACTION
1856,32313.23,-2.10,CONTRACTION
1857,32357.85,-1.97,CONTRACTION
1858,32374.43,-1.92,CONTRACTION
1859,32682.29,-0.98,CONTRACTION
1860,32404.75,-1.82,CONTRACTION
1861,32284.62,-2.19,CONTRACTION
1862,32216.85,-2.39,CONTRACTION
1863,32131.52,-2.65,CONTRACTION
1864,32138.25,-2.63,CONTRACTION
1865,32161.60,-2.56,CONTRACTION
1866,32057.82,-2.88,CONTRACTION
1867,32308.34,-2.12,CONTRACTION
1868,32557.51,-1.36,CONTRACTION
1869,32558.62,-1.36,CONTRACTION
1870,32605.13,-1.22,CONTRACTION
1871,32634.46,-1.13,CONTRACTION
1872,32621.84,-1.17,CONTRACTION
1873,32216.80,-2.39,CONTRACTION
1874,32275.38,-2.22,CONTRACTION
1875,31352.82,-5.01,CONTRACTION
1876,31653.39,-4.10,CONTRACTION
1877,31486.56,-4.61,CONTRACTION
1878,31522.47,-4.50,CONTRACTION
1879,31515.86,-4.52,CONTRACTION
1880,31769.56,-3.75,CONTRACTION
1881,32214.29,-2.40,CONTRACTION
1882,32755.52,-0.76,CONTRACTION
1883,33673.63,0.00,CONTRACTION
1884,33768.04,0.00,CONTRACTION
1885,33663.40,-0.31,CONTRACTION
1886,33759.96,-0.02,CONTRACTION
1887,33633.42,-0.40,CONTRACTION
1888,33469.54,-0.88,CONTRACTION
1889,33807.76,0.00,CONTRACTION
1890,33610.73,-0.58,CONTRACTION
1891,33970.01,0.00,CONTRACTION
1892,33937.62,-0.10,CONTRACTION
1893,33922.80,-0.14,CONTRACTION
1894,34313.19,0.00,CONTRACTION
1895,34316.23,0.00,CONTRACTION
1896,34131.07,-0.54,CONTRACTION
1897,34196.20,-0.35,CONTRACTION
1898,34252.47,-0.19,CONTRACTION
1899,34254.87,-0.18,CONTRACTION
1900,34223.70,-0.27,CONTRACTION
1901,34250.22,-0.19,CONTRACTION
1902,34645.26,0.00,CONTRACTION
1903,34603.16,-0.12,CONTRACTION
1904,34421.11,-0.65,CONTRACTION
1905,34480.50,-0.48,CONTRACTION
1906,34556.98,-0.25,CONTRACTION
1907,34612.90,-0.09,CONTRACTION
1908,34564.89,-0.23,CONTRACTION
1909,34959.79,0.00,CONTRACTION
1910,35207.26,0.00,CONTRACTION
1911,35443.36,0.00,CONTRACTION
1912,35966.01,0.00,CONTRACTION
1913,36020.48,0.00,CONTRACTION
1914,36042.85,0.00,CONTRACTION
1915,36468.63,0.00,CONTRACTION
1916,36342.53,-0.35,CONTRACTION
1917,35780.94,-1.89,CONTRACTION
1918,36052.17,-1.14,CONTRACTION
1919,36104.62,-1.00,CONTRACTION
1920,36197.41,-0.74,CONTRACTION
1921,36238.04,-0.63,CONTRACTION
1922,36323.54,-0.40,CONTRACTION
1923,36839.15,0.00,CONTRACTION
1924,37102.26,0.00,CONTRACTION
1925,37422.55,0.00,CONTRACTION
1926,37440.77,0.00,CONTRACTION
1927,37514.57,0.00,CONTRACTION
1928,37476.12,-0.10,CONTRACTION
1929,37148.01,-0.98,CONTRACTION
1930,37100.82,-1.10,CONTRACTION
1931,37279.60,-0.63,CONTRACTION
1932,37443.01,-0.19,CONTRACTION
1933,37534.31,0.00,CONTRACTION
1934,37702.37,0.00,CONTRACTION
1935,37687.73,-0.04,CONTRACTION
1936,37954.75,0.00,CONTRACTION
1937,38051.44,0.00,CONTRACTION
1938,38446.51,0.00,CONTRACTION
1939,38540.78,0.00,CONTRACTION
1940,38571.62,0.00,CONTRACTION
1941,38796.90,0.00,CONTRACTION
1942,38846.18,0.00,CONTRACTION
1943,38871.23,0.00,CONTRACTION
1944,39683.53,0.00,CONTRACTION
1945,39656.56,-0.07,CONTRACTION
1946,40443.82,0.00,CONTRACTION
1947,40325.45,-0.29,CONTRACTION
1948,40292.00,-0.38,CONTRACTION
1949,40173.61,-0.67,CONTRACTION
1950,39771.51,-1.66,CONTRACTION
1951,39581.89,-2.13,CONTRACTION
1952,39923.00,-1.29,CONTRACTION
1953,40334.49,-0.27,EXPANSION
1954,39536.61,-2.24,EXPANSION
1955,39448.96,-2.46,EXPANSION
1956,39395.74,-2.59,EXPANSION
1957,39512.21,-2.30,EXPANSION
1958,39881.20,-1.39,EXPANSION
1959,40265.78,-0.44,EXPANSION
1960,39682.14,-1.88,EXPANSION
1961,39717.45,-1.80,EXPANSION
1962,39575.04,-2.15,EXPANSION
1963,39609.56,-2.06,EXPANSION
1964,39806.91,-1.57,EXPANSION
1965,39771.62,-1.66,EXPANSION
1966,38440.07,-4.95,EXPANSION
1967,39201.62,-3.07,EXPANSION
1968,38696.13,-4.32,EXPANSION
1969,38689.47,-4.34,EXPANSION
1970,38524.96,-4.74,EXPANSION
1971,39601.91,-2.08,EXPANSION
1972,40175.73,-0.66,EXPANSION
1973,40356.44,-0.22,EXPANSION
1974,40393.31,-0.12,EXPANSION
1975,40824.32,0.00,EXPANSION
1976,40975.76,0.00,EXPANSION
1977,40928.03,-0.12,EXPANSION
1978,42409.42,0.00,EXPANSION
1979,42525.01,0.00,EXPANSION
1980,42482.54,-0.10,EXPANSION
1981,43168.23,0.00,EXPANSION
1982,43256.54,0.00,EXPANSION
1983,43210.67,-0.11,EXPANSION
1984,43397.18,0.00,EXPANSION
1985,43310.40,-0.20,EXPANSION
1986,43665.82,0.00,EXPANSION
1987,43803.35,0.00,EXPANSION
1988,43309.56,-1.13,EXPANSION
1989,43994.90,0.00,EXPANSION
1990,44015.89,0.00,EXPANSION
1991,44158.46,0.00,EXPANSION
1992,43260.48,-2.03,EXPANSION
1993,42636.00,-3.45,EXPANSION
1994,43058.57,-2.49,EXPANSION
1995,41729.69,-5.50,EXPANSION
1996,41372.36,-6.31,EXPANSION
1997,41355.32,-6.35,EXPANSION
1998,41236.65,-6.62,EXPANSION
1999,42584.90,-3.56,EXPANSION
2000,42260.56,-4.30,EXPANSION
2001,41906.37,-5.10,EXPANSION
2002,40766.91,-7.68,EXPANSION
2003,41390.32,-6.27,EXPANSION
2004,41388.73,-6.27,EXPANSION
2005,41633.62,-5.72,EXPANSION
2006,40921.60,-7.33,EXPANSION
2007,42189.90,-4.46,EXPANSION
2008,42234.28,-4.36,EXPANSION
2009,43195.89,-2.18,EXPANSION
2010,43014.48,-2.59,EXPANSION
2011,43384.62,-1.75,EXPANSION
2012,43211.20,-2.15,EXPANSION
2013,43407.32,-1.70,EXPANSION
2014,43702.22,-1.03,EXPANSION
2015,44064.99,-0.21,EXPANSION
2016,43188.18,-2.20,EXPANSION
2017,43319.90,-1.90,EXPANSION
2018,43316.73,-1.91,EXPANSION
2019,43240.76,-2.08,EXPANSION
2020,43223.44,-2.12,EXPANSION
2021,42724.40,-3.25,EXPANSION
2022,42208.20,-4.42,EXPANSION
2023,42116.24,-4.62,EXPANSION
2024,43244.23,-2.07,EXPANSION
2025,43329.11,-1.88,EXPANSION
2026,43326.83,-1.88,EXPANSION
2027,43290.90,-1.96,EXPANSION
2028,43134.91,-2.32,EXPANSION
2029,43565.07,-1.34,EXPANSION
2030,44269.38,0.00,EXPANSION
2031,44297.35,0.00,EXPANSION
2032,44125.46,-0.39,EXPANSION
2033,44239.94,-0.13,EXPANSION
2034,44796.29,0.00,EXPANSION
2035,44715.14,-0.18,EXPANSION
2036,44329.69,-1.04,EXPANSION
2037,44933.59,0.00,EXPANSION
2038,44877.30,-0.13,EXPANSION
2039,45031.69,0.00,EXPANSION
2040,45071.83,0.00,EXPANSION
2041,44738.28,-0.74,EXPANSION
2042,45203.89,0.00,EXPANSION
2043,45002.57,-0.45,EXPANSION
2044,45510.77,0.00,EXPANSION
2045,45465.26,-0.10,EXPANSION
2046,45380.30,-0.29,EXPANSION
2047,44947.90,-1.24,EXPANSION
2048,44601.56,-2.00,EXPANSION
2049,44436.29,-2.36,EXPANSION
2050,44608.02,-1.98,EXPANSION
2051,43982.89,-3.36,EXPANSION
2052,44277.20,-2.71,EXPANSION
2053,44160.24,-2.97,EXPANSION
2054,44040.72,-3.23,EXPANSION
2055,44792.63,-1.58,EXPANSION
2056,44847.87,-1.46,EXPANSION
2057,44892.56,-1.36,EXPANSION
2058,44857.57,-1.44,EXPANSION
2059,44919.35,-1.30,EXPANSION
2060,44927.19,-1.28,EXPANSION
2061,44806.83,-1.55,EXPANSION
2062,45156.75,-0.78,EXPANSION
2063,44381.94,-2.48,EXPANSION
2064,45028.48,-1.06,EXPANSION
2065,45290.15,-0.48,EXPANSION
2066,45885.03,0.00,EXPANSION
2067,46034.89,0.00,EXPANSION
2068,45976.99,-0.13,EXPANSION
2069,45185.43,-1.85,EXPANSION
2070,45107.50,-2.01,EXPANSION
2071,43375.00,-5.78,EXPANSION
2072,43627.79,-5.23,EXPANSION
2073,44351.40,-3.66,EXPANSION
2074,43992.32,-4.44,EXPANSION
2075,43955.29,-4.52,EXPANSION
2076,43632.08,-5.22,EXPANSION
2077,43548.11,-5.40,EXPANSION
2078,42734.61,-7.17,EXPANSION
2079,43746.84,-4.97,EXPANSION
2080,43068.85,-6.44,EXPANSION
2081,43102.98,-6.37,EXPANSION
2082,42698.08,-7.25,EXPANSION
2083,43650.05,-5.18,EXPANSION
2084,43715.31,-5.04,EXPANSION
2085,43990.93,-4.44,EXPANSION
2086,43986.90,-4.45,EXPANSION
2087,43712.51,-5.04,EXPANSION
2088,43543.68,-5.41,EXPANSION
2089,43713.99,-5.04,EXPANSION
2090,43972.44,-4.48,EXPANSION
2091,44099.76,-4.20,EXPANSION
2092,44403.89,-3.54,EXPANSION
2093,44204.74,-3.98,EXPANSION
2094,44435.95,-3.47,EXPANSION
2095,44229.83,-3.92,EXPANSION
2096,44279.07,-3.81,EXPANSION
2097,43973.70,-4.48,EXPANSION
2098,43825.36,-4.80,EXPANSION
2099,44382.92,-3.59,EXPANSION
2100,44593.85,-3.13,EXPANSION
2101,44646.16,-3.02,EXPANSION
2102,44374.52,-3.61,EXPANSION
2103,44938.62,-2.38,EXPANSION
2104,44964.19,-2.33,EXPANSION
2105,44918.04,-2.43,EXPANSION
2106,44250.74,-3.88,EXPANSION
2107,44022.72,-4.37,EXPANSION
2108,43201.12,-6.16,EXPANSION
2109,43174.75,-6.21,EXPANSION
2110,43187.49,-6.19,EXPANSION
2111,42914.63,-6.78,EXPANSION
2112,43224.76,-6.10,EXPANSION
2113,43436.10,-5.65,EXPANSION
2114,43915.85,-4.60,EXPANSION
2115,43598.83,-5.29,EXPANSION
2116,43695.18,-5.08,EXPANSION
2117,44121.50,-4.16,EXPANSION
2118,44252.89,-3.87,EXPANSION
2119,44379.40,-3.60,EXPANSION
2120,44246.72,-3.88,EXPANSION
2121,44025.76,-4.36,EXPANSION
2122,44313.37,-3.74,EXPANSION
2123,44441.94,-3.46,EXPANSION
2124,44543.13,-3.24,EXPANSION
2125,44295.04,-3.78,EXPANSION
2126,44207.48,-3.97,EXPANSION
2127,44145.84,-4.10,EXPANSION
2128,43562.64,-5.37,EXPANSION
2129,44104.38,-4.19,EXPANSION
2130,44058.22,-4.29,EXPANSION
2131,44178.80,-4.03,EXPANSION
2132,44089.17,-4.23,EXPANSION
2133,43949.14,-4.53,EXPANSION
2134,44082.26,-4.24,EXPANSION
2135,43727.47,-5.01,EXPANSION
2136,43222.19,-6.11,EXPANSION
2137,43241.75,-6.07,EXPANSION
2138,43287.85,-5.97,EXPANSION
2139,42696.56,-7.25,EXPANSION
2140,42829.88,-6.96,EXPANSION
