Día,Valor,Drawdown,Régimen,Sharpe252,Efectivo
0,10001.90,0.00,EXPANSION,,0.0
1,10001.67,-0.00,EXPANSION,,60.0
2,9989.05,-0.13,EXPANSION,,60.0
3,9982.83,-0.19,EXPANSION,,60.0
4,9973.10,-0.29,EXPANSION,,60.0
5,9995.41,-0.06,EXPANSION,,60.0
6,10041.23,0.00,EXPANSION,,60.0
7,10046.74,0.00,EXPANSION,,60.0
8,10015.41,-0.31,EXPANSION,,60.0
9,10013.43,-0.33,EXPANSION,,60.0
10,10013.05,-0.34,EXPANSION,,60.0
11,9990.62,-0.56,EXPANSION,,60.0
12,9945.84,-1.00,EXPANSION,,60.0
13,9928.80,-1.17,EXPANSION,,60.0
14,9952.94,-0.93,EXPANSION,,60.0
15,9949.09,-0.97,EXPANSION,,60.0
16,9948.03,-0.98,EXPANSION,,60.0
17,9945.95,-1.00,EXPANSION,,60.0
18,9876.32,-1.70,EXPANSION,,60.0
19,9869.42,-1.76,EXPANSION,,60.0
20,9919.81,-1.26,EXPANSION,,60.0
21,9918.51,-1.28,EXPANSION,,60.0
22,9978.89,-0.68,EXPANSION,,60.0
23,9980.77,-0.66,EXPANSION,,60.0
24,9980.16,-0.66,EXPANSION,,60.0
25,10038.31,-0.08,EXPANSION,,60.0
26,10065.20,0.00,EXPANSION,,60.0
27,10106.76,0.00,EXPANSION,,60.0
28,10129.72,0.00,EXPANSION,,60.0
29,10145.97,0.00,EXPANSION,,60.0
30,10147.28,0.00,EXPANSION,,60.0
31,10149.99,0.00,EXPANSION,,60.0
32,10137.02,-0.13,EXPANSION,,60.0
33,10126.18,-0.23,EXPANSION,,60.0
34,10173.70,0.00,EXPANSION,,60.0
35,10205.91,0.00,EXPANSION,,60.0
36,10210.46,0.00,EXPANSION,,60.0
37,10219.84,0.00,EXPANSION,,60.0
38,10209.29,-0.10,EXPANSION,,60.0
39,10191.41,-0.28,EXPANSION,,60.0
40,10201.71,-0.18,EXPANSION,,60.0
41,10164.55,-0.54,EXPANSION,,60.0
42,10214.49,-0.05,EXPANSION,,60.0
43,10230.61,0.00,EXPANSION,,60.0
44,10236.54,0.00,EXPANSION,,60.0
45,10238.82,0.00,EXPANSION,,60.0
46,10222.30,-0.16,EXPANSION,,60.0
47,10210.32,-0.28,EXPANSION,,60.0
48,10218.01,-0.20,EXPANSION,,60.0
49,10195.32,-0.42,EXPANSION,,60.0
50,10201.36,-0.37,EXPANSION,,60.0
51,10187.99,-0.50,EXPANSION,,60.0
52,10199.33,-0.39,EXPANSION,,60.0
53,10247.13,0.00,EXPANSION,,60.0
54,10282.78,0.00,EXPANSION,,60.0
55,10279.24,-0.03,EXPANSION,,60.0
56,10241.29,-0.40,EXPANSION,,60.0
57,10214.82,-0.66,EXPANSION,,60.0
58,10225.00,-0.56,EXPANSION,,60.0
59,10214.22,-0.67,EXPANSION,,60.0
60,10187.13,-0.93,EXPANSION,,60.0
61,10137.22,-1.42,EXPANSION,,60.0
62,10109.90,-1.68,EXPANSION,,60.0
63,10096.19,-1.81,EXPANSION,,60.0
64,10011.32,-2.64,EXPANSION,,0.0
65,9994.05,-2.81,EXPANSION,,0.0
66,9936.30,-3.37,EXPANSION,,0.0
67,10061.63,-2.15,EXPANSION,,0.0
68,10054.82,-2.22,EXPANSION,,0.0
69,10109.47,-1.69,EXPANSION,,0.0
70,10123.25,-1.55,EXPANSION,,0.0
71,10101.35,-1.76,EXPANSION,,0.0
72,10124.59,-1.54,EXPANSION,,0.0
73,10113.41,-1.65,EXPANSION,,0.0
74,10036.44,-2.40,EXPANSION,,0.0
75,10084.86,-1.92,EXPANSION,,0.0
76,10104.00,-1.74,EXPANSION,,0.0
77,10217.79,-0.63,EXPANSION,,0.0
78,10196.96,-0.83,EXPANSION,,0.0
79,10194.12,-0.86,EXPANSION,,0.0
80,10254.04,-0.28,EXPANSION,,0.0
81,10330.14,0.00,EXPANSION,,0.0
82,10349.76,0.00,EXPANSION,,0.0
83,10253.85,-0.93,EXPANSION,,0.0
84,10216.53,-1.29,EXPANSION,,0.0
85,10340.87,-0.09,EXPANSION,,0.0
86,10451.66,0.00,EXPANSION,,0.0
87,10450.98,-0.01,EXPANSION,,0.0
88,10355.18,-0.92,EXPANSION,,0.0
89,10385.54,-0.63,EXPANSION,,0.0
90,10339.09,-1.08,EXPANSION,,0.0
91,10348.40,-0.99,EXPANSION,,0.0
92,10341.80,-1.05,EXPANSION,,0.0
93,10283.26,-1.61,EXPANSION,,0.0
94,10278.83,-1.65,EXPANSION,,0.0
95,10309.21,-1.36,EXPANSION,,0.0
96,10464.32,0.00,EXPANSION,,0.0
97,10539.42,0.00,EXPANSION,,0.0
98,10437.00,-0.97,EXPANSION,,0.0
99,10439.55,-0.95,EXPANSION,,0.0
100,10435.15,-0.99,EXPANSION,,0.0
101,10368.22,-1.62,EXPANSION,,0.0
102,10405.61,-1.27,EXPANSION,,0.0
103,10467.93,-0.68,EXPANSION,,0.0
104,10555.39,0.00,EXPANSION,,0.0
105,10601.23,0.00,EXPANSION,,0.0
106,10603.58,0.00,EXPANSION,,0.0
107,10468.71,-1.27,EXPANSION,,0.0
108,10489.74,-1.07,EXPANSION,,0.0
109,10462.90,-1.33,EXPANSION,,0.0
110,10563.10,-0.38,EXPANSION,,0.0
111,10453.53,-1.42,EXPANSION,,0.0
112,10452.56,-1.42,EXPANSION,,0.0
113,10466.37,-1.29,EXPANSION,,0.0
114,10463.11,-1.32,EXPANSION,,0.0
115,10450.62,-1.44,EXPANSION,,0.0
116,10380.34,-2.11,EXPANSION,,0.0
117,10344.82,-2.44,EXPANSION,,0.0
118,10224.31,-3.58,EXPANSION,,0.0
119,10152.50,-4.25,EXPANSION,,0.0
120,10107.05,-4.68,EXPANSION,,0.0
121,10088.13,-4.86,EXPANSION,,0.0
122,10089.42,-4.85,EXPANSION,,0.0
123,10068.98,-5.04,EXPANSION,,0.0
124,10031.24,-5.40,EXPANSION,,0.0
125,9912.13,-6.52,EXPANSION,,0.0
126,9928.98,-6.36,EXPANSION,,0.0
127,9753.07,-8.02,EXPANSION,,60.0
128,9787.42,-7.70,EXPANSION,,60.0
129,9780.11,-7.77,EXPANSION,,60.0
130,9786.99,-7.70,EXPANSION,,60.0
131,9792.76,-7.65,EXPANSION,,60.0
132,9832.60,-7.27,EXPANSION,,60.0
133,9844.43,-7.16,EXPANSION,,60.0
134,9870.20,-6.92,EXPANSION,,60.0
135,9877.33,-6.85,EXPANSION,,60.0
136,9899.15,-6.64,EXPANSION,,60.0
137,9853.14,-7.08,EXPANSION,,60.0
138,9903.85,-6.60,EXPANSION,,60.0
139,9892.70,-6.70,EXPANSION,,60.0
140,9889.37,-6.74,EXPANSION,,60.0
141,9959.54,-6.07,EXPANSION,,60.0
142,9957.77,-6.09,EXPANSION,,60.0
143,9950.87,-6.16,EXPANSION,,60.0
144,9963.50,-6.04,EXPANSION,,60.0
145,9900.64,-6.63,EXPANSION,,60.0
146,9944.01,-6.22,EXPANSION,,60.0
147,9987.90,-5.81,EXPANSION,,60.0
148,9951.61,-6.15,EXPANSION,,60.0
149,9944.47,-6.22,EXPANSION,,60.0
150,9944.55,-6.22,EXPANSION,,60.0
151,9898.31,-6.65,EXPANSION,,60.0
152,9859.77,-7.01,EXPANSION,,60.0
153,9865.69,-6.96,EXPANSION,,60.0
154,9865.05,-6.96,EXPANSION,,60.0
155,9917.09,-6.47,EXPANSION,,60.0
156,9922.51,-6.42,EXPANSION,,60.0
157,9933.27,-6.32,EXPANSION,,60.0
158,9928.52,-6.37,EXPANSION,,60.0
159,9969.92,-5.98,EXPANSION,,60.0
160,10038.17,-5.33,EXPANSION,,60.0
161,10055.31,-5.17,EXPANSION,,60.0
162,10044.46,-5.27,EXPANSION,,60.0
163,10055.26,-5.17,EXPANSION,,60.0
164,10056.30,-5.16,EXPANSION,,60.0
165,10089.10,-4.85,EXPANSION,,60.0
166,10042.79,-5.29,EXPANSION,,60.0
167,10056.03,-5.16,EXPANSION,,60.0
168,10069.24,-5.04,EXPANSION,,60.0
169,10068.19,-5.05,EXPANSION,,60.0
170,10068.43,-5.05,EXPANSION,,60.0
171,10069.06,-5.04,EXPANSION,,60.0
172,10089.81,-4.85,EXPANSION,,60.0
173,10151.15,-4.27,EXPANSION,,60.0
174,10170.25,-4.09,EXPANSION,,60.0
175,10216.41,-3.65,EXPANSION,,60.0
176,10233.98,-3.49,EXPANSION,,60.0
177,10226.85,-3.55,EXPANSION,,60.0
178,10231.88,-3.51,EXPANSION,,60.0
179,10253.99,-3.30,EXPANSION,,60.0
180,10206.43,-3.75,EXPANSION,,60.0
181,10211.46,-3.70,EXPANSION,,60.0
182,10224.25,-3.58,EXPANSION,,60.0
183,10267.20,-3.17,EXPANSION,,60.0
184,10260.43,-3.24,EXPANSION,,60.0
185,10262.11,-3.22,EXPANSION,,60.0
186,10233.92,-3.49,EXPANSION,,60.0
187,10221.69,-3.60,EXPANSION,,60.0
188,10285.78,-3.00,EXPANSION,,60.0
189,10320.50,-2.67,EXPANSION,,60.0
190,10309.20,-2.78,EXPANSION,,0.0
191,10313.02,-2.74,EXPANSION,,0.0
192,10327.09,-2.61,EXPANSION,,0.0
193,10313.58,-2.73,EXPANSION,,0.0
194,10320.52,-2.67,EXPANSION,,0.0
195,10174.92,-4.04,EXPANSION,,0.0
196,10156.73,-4.21,EXPANSION,,0.0
197,10159.96,-4.18,EXPANSION,,0.0
198,10163.13,-4.15,EXPANSION,,0.0
199,10199.41,-3.81,EXPANSION,,0.0
200,10211.74,-3.70,EXPANSION,,0.0
201,10287.03,-2.99,EXPANSION,,0.0
202,10322.27,-2.65,EXPANSION,,0.0
203,10317.32,-2.70,EXPANSION,,0.0
204,10317.45,-2.70,EXPANSION,,0.0
205,10329.62,-2.58,EXPANSION,,0.0
206,10329.75,-2.58,EXPANSION,,0.0
207,10270.07,-3.15,EXPANSION,,0.0
208,10216.42,-3.65,EXPANSION,,0.0
209,10284.10,-3.01,EXPANSION,,0.0
210,10214.87,-3.67,EXPANSION,,0.0
211,10278.85,-3.06,EXPANSION,,0.0
212,10274.97,-3.10,EXPANSION,,0.0
213,10283.90,-3.01,EXPANSION,,0.0
214,10349.76,-2.39,EXPANSION,,0.0
215,10447.72,-1.47,EXPANSION,,0.0
216,10524.02,-0.75,EXPANSION,,0.0
217,10479.30,-1.17,EXPANSION,,0.0
218,10481.82,-1.15,EXPANSION,,0.0
219,10485.36,-1.11,EXPANSION,,0.0
220,10472.29,-1.24,EXPANSION,,0.0
221,10484.89,-1.12,EXPANSION,,0.0
222,10587.27,-0.15,EXPANSION,,0.0
223,10601.54,-0.02,EXPANSION,,0.0
224,10587.45,-0.15,EXPANSION,,0.0
225,10553.85,-0.47,EXPANSION,,0.0
226,10572.05,-0.30,EXPANSION,,0.0
227,10604.91,0.00,EXPANSION,,0.0
228,10575.86,-0.27,EXPANSION,,0.0
229,10637.47,0.00,EXPANSION,,0.0
230,10605.47,-0.30,EXPANSION,,0.0
231,10580.55,-0.54,EXPANSION,,0.0
232,10560.25,-0.73,EXPANSION,,0.0
233,10533.64,-0.98,EXPANSION,,0.0
234,10547.78,-0.84,EXPANSION,,0.0
235,10542.69,-0.89,EXPANSION,,0.0
236,10445.03,-1.81,EXPANSION,,0.0
237,10334.13,-2.85,EXPANSION,,0.0
238,10345.65,-2.74,EXPANSION,,0.0
239,10418.13,-2.06,EXPANSION,,0.0
240,10414.03,-2.10,EXPANSION,,0.0
241,10414.08,-2.10,EXPANSION,,0.0
242,10357.27,-2.63,EXPANSION,,0.0
243,10398.05,-2.25,EXPANSION,,0.0
244,10384.63,-2.38,EXPANSION,,0.0
245,10343.78,-2.76,EXPANSION,,0.0
246,10310.47,-3.07,EXPANSION,,0.0
247,10310.48,-3.07,EXPANSION,,0.0
248,10317.74,-3.01,EXPANSION,,0.0
249,10410.75,-2.13,EXPANSION,,0.0
250,10360.78,-2.60,EXPANSION,,0.0
251,10329.66,-2.89,EXPANSION,0.01,0.0
252,10202.72,-4.09,EXPANSION,-0.16,0.0
253,10242.65,-3.71,EXPANSION,-0.11,60.0
254,10243.43,-3.70,EXPANSION,-0.09,60.0
255,10237.50,-3.76,EXPANSION,-0.09,60.0
256,10248.08,-3.66,EXPANSION,-0.06,60.0
257,10266.78,-3.48,EXPANSION,-0.07,60.0
258,10290.94,-3.26,EXPANSION,-0.10,60.0
259,10300.84,-3.16,EXPANSION,-0.09,60.0
260,10328.99,-2.90,EXPANSION,-0.01,60.0
261,10410.95,-2.13,EXPANSION,0.10,60.0
262,10405.99,-2.18,EXPANSION,0.09,60.0
263,10416.01,-2.08,EXPANSION,0.14,60.0
264,10417.39,-2.07,EXPANSION,0.20,60.0
265,10428.60,-1.96,EXPANSION,0.24,60.0
266,10446.60,-1.79,EXPANSION,0.23,60.0
267,10530.84,-1.00,EXPANSION,0.34,60.0
268,10535.19,-0.96,EXPANSION,0.35,60.0
269,10537.93,-0.94,EXPANSION,0.36,60.0
270,10577.35,-0.57,EXPANSION,0.50,60.0
271,10593.96,-0.41,EXPANSION,0.53,60.0
272,10621.19,-0.15,EXPANSION,0.50,60.0
273,10603.48,-0.32,EXPANSION,0.48,60.0
274,10553.21,-0.79,EXPANSION,0.33,60.0
275,10588.72,-0.46,EXPANSION,0.37,60.0
276,10665.27,0.00,EXPANSION,0.47,60.0
277,10680.58,0.00,EXPANSION,0.41,60.0
278,10638.01,-0.40,EXPANSION,0.32,60.0
279,10661.19,-0.18,EXPANSION,0.30,60.0
280,10720.45,0.00,EXPANSION,0.34,60.0
281,10720.08,-0.00,EXPANSION,0.32,60.0
282,10727.03,0.00,EXPANSION,0.32,60.0
283,10734.15,0.00,EXPANSION,0.33,60.0
284,10746.09,0.00,EXPANSION,0.36,60.0
285,10671.59,-0.69,EXPANSION,0.28,60.0
286,10575.70,-1.59,EXPANSION,0.09,60.0
287,10663.90,-0.76,EXPANSION,0.16,60.0
288,10589.65,-1.46,EXPANSION,0.06,60.0
289,10589.46,-1.46,EXPANSION,0.05,60.0
290,10551.66,-1.81,EXPANSION,0.02,60.0
291,10515.03,-2.15,EXPANSION,-0.01,60.0
292,10566.15,-1.67,EXPANSION,0.05,60.0
293,10619.75,-1.18,EXPANSION,0.16,60.0
294,10698.53,-0.44,EXPANSION,0.19,60.0
295,10718.65,-0.26,EXPANSION,0.20,60.0
296,10747.49,0.00,EXPANSION,0.23,60.0
297,10701.82,-0.42,EXPANSION,0.17,60.0
298,10728.79,-0.17,EXPANSION,0.22,60.0
299,10676.00,-0.67,EXPANSION,0.17,60.0
300,10688.00,-0.55,EXPANSION,0.18,60.0
301,10646.69,-0.94,EXPANSION,0.15,60.0
302,10733.05,-0.13,EXPANSION,0.25,60.0
303,10716.41,-0.29,EXPANSION,0.25,60.0
304,10714.66,-0.31,EXPANSION,0.23,60.0
305,10724.77,-0.21,EXPANSION,0.18,60.0
306,10778.73,0.00,EXPANSION,0.20,60.0
307,10775.58,-0.03,EXPANSION,0.20,60.0
308,10797.58,0.00,EXPANSION,0.28,60.0
309,10789.01,-0.08,EXPANSION,0.30,60.0
310,10786.32,-0.10,EXPANSION,0.29,60.0
311,10806.58,0.00,EXPANSION,0.33,60.0
312,10827.69,0.00,EXPANSION,0.39,60.0
313,10813.86,-0.13,EXPANSION,0.44,60.0
314,10812.59,-0.14,EXPANSION,0.47,60.0
315,10797.02,-0.28,EXPANSION,0.47,60.0
316,10768.27,-0.55,EXPANSION,0.55,0.0
317,10780.54,-0.44,EXPANSION,0.58,0.0
318,10794.69,-0.30,EXPANSION,0.68,0.0
319,10724.64,-0.95,EXPANSION,0.43,0.0
320,10803.73,-0.22,EXPANSION,0.54,0.0
321,10844.50,0.00,EXPANSION,0.51,0.0
322,10807.87,-0.34,EXPANSION,0.45,0.0
323,10855.44,0.00,EXPANSION,0.54,0.0
324,10850.62,-0.04,EXPANSION,0.50,0.0
325,10775.09,-0.74,EXPANSION,0.42,0.0
326,10704.39,-1.39,EXPANSION,0.44,0.0
327,10512.80,-3.16,EXPANSION,0.13,0.0
328,10548.39,-2.83,EXPANSION,0.15,0.0
329,10594.29,-2.41,EXPANSION,0.06,0.0
330,10612.09,-2.24,EXPANSION,0.11,0.0
331,10629.73,-2.08,EXPANSION,0.13,0.0
332,10636.40,-2.02,EXPANSION,0.06,0.0
333,10665.14,-1.75,EXPANSION,0.00,0.0
334,10694.05,-1.49,EXPANSION,0.01,0.0
335,10699.55,-1.44,EXPANSION,0.14,0.0
336,10783.42,-0.66,EXPANSION,0.29,0.0
337,10769.41,-0.79,EXPANSION,0.12,0.0
338,10766.70,-0.82,EXPANSION,-0.03,0.0
339,10745.83,-1.01,EXPANSION,-0.05,0.0
340,10781.82,-0.68,EXPANSION,0.12,0.0
341,10792.70,-0.58,EXPANSION,0.09,0.0
342,10765.38,-0.83,EXPANSION,0.12,0.0
343,10825.34,-0.28,EXPANSION,0.18,0.0
344,10782.50,-0.67,EXPANSION,0.13,0.0
345,10791.04,-0.59,EXPANSION,0.22,0.0
346,10790.49,-0.60,EXPANSION,0.23,0.0
347,10752.37,-0.95,EXPANSION,0.14,0.0
348,10765.85,-0.83,EXPANSION,-0.05,0.0
349,10708.62,-1.35,EXPANSION,-0.22,0.0
350,10689.32,-1.53,EXPANSION,-0.12,0.0
351,10671.44,-1.70,EXPANSION,-0.14,0.0
352,10658.02,-1.82,EXPANSION,-0.15,0.0
353,10663.59,-1.77,EXPANSION,-0.06,0.0
354,10705.27,-1.38,EXPANSION,-0.05,0.0
355,10674.47,-1.67,EXPANSION,-0.18,0.0
356,10624.45,-2.13,EXPANSION,-0.36,0.0
357,10666.64,-1.74,EXPANSION,-0.37,0.0
358,10748.94,-0.98,EXPANSION,-0.26,0.0
359,10780.74,-0.69,EXPANSION,-0.04,0.0
360,10794.84,-0.56,EXPANSION,-0.05,0.0
361,10792.12,-0.58,EXPANSION,-0.02,0.0
362,10891.90,0.00,EXPANSION,-0.02,0.0
363,10861.35,-0.28,EXPANSION,0.09,0.0
364,10844.15,-0.44,EXPANSION,0.07,0.0
365,10631.64,-2.39,EXPANSION,-0.23,0.0
366,10632.47,-2.38,EXPANSION,-0.22,0.0
367,10610.97,-2.58,EXPANSION,-0.24,0.0
368,10687.89,-1.87,EXPANSION,-0.04,0.0
369,10532.79,-3.30,EXPANSION,-0.19,0.0
370,10554.41,-3.10,EXPANSION,-0.00,0.0
371,10613.17,-2.56,EXPANSION,0.17,0.0
372,10577.39,-2.89,EXPANSION,0.19,0.0
373,10576.09,-2.90,EXPANSION,0.21,0.0
374,10581.19,-2.85,EXPANSION,0.22,0.0
375,10621.63,-2.48,EXPANSION,0.30,0.0
376,10619.66,-2.50,EXPANSION,0.35,0.0
377,10766.06,-1.16,EXPANSION,0.70,0.0
378,10791.59,-0.92,EXPANSION,0.71,0.0
379,10738.63,-1.41,EXPANSION,0.91,0.0
380,10738.00,-1.41,EXPANSION,0.86,0.0
381,10732.83,-1.46,EXPANSION,0.87,0.0
382,10667.12,-2.06,EXPANSION,0.77,0.0
383,10699.13,-1.77,EXPANSION,0.80,0.0
384,10719.43,-1.58,EXPANSION,0.77,0.0
385,10691.71,-1.84,EXPANSION,0.72,0.0
386,10755.59,-1.25,EXPANSION,0.76,0.0
387,10767.68,-1.14,EXPANSION,0.77,0.0
388,10758.93,-1.22,EXPANSION,0.72,0.0
389,10721.08,-1.57,EXPANSION,0.74,0.0
390,10610.21,-2.59,EXPANSION,0.51,0.0
391,10659.57,-2.13,EXPANSION,0.60,0.0
392,10633.91,-2.37,EXPANSION,0.57,0.0
393,10647.61,-2.24,EXPANSION,0.49,0.0
394,10653.14,-2.19,EXPANSION,0.50,0.0
395,10646.60,-2.25,EXPANSION,0.50,0.0
396,10685.64,-1.89,EXPANSION,0.53,0.0
397,10624.43,-2.46,EXPANSION,0.54,0.0
398,10610.45,-2.58,EXPANSION,0.46,0.0
399,10578.48,-2.88,EXPANSION,0.35,0.0
400,10588.34,-2.79,EXPANSION,0.42,0.0
401,10583.72,-2.83,EXPANSION,0.42,0.0
402,10591.70,-2.76,EXPANSION,0.43,0.0
403,10577.48,-2.89,EXPANSION,0.48,0.0
404,10654.11,-2.18,EXPANSION,0.64,0.0
405,10644.69,-2.27,EXPANSION,0.62,0.0
406,10641.26,-2.30,EXPANSION,0.61,0.0
407,10633.06,-2.38,EXPANSION,0.53,0.0
408,10699.39,-1.77,EXPANSION,0.61,0.0
409,10698.80,-1.77,EXPANSION,0.59,0.0
410,10707.94,-1.69,EXPANSION,0.61,0.0
411,10724.92,-1.53,EXPANSION,0.58,0.0
412,10743.09,-1.37,EXPANSION,0.50,0.0
413,10752.04,-1.28,EXPANSION,0.49,0.0
414,10744.85,-1.35,EXPANSION,0.50,0.0
415,10807.26,-0.78,EXPANSION,0.56,0.0
416,10776.48,-1.06,EXPANSION,0.52,0.0
417,10779.87,-1.03,EXPANSION,0.48,0.0
418,10801.14,-0.83,EXPANSION,0.57,0.0
419,10807.69,-0.77,EXPANSION,0.56,0.0
420,10658.69,-2.14,EXPANSION,0.34,0.0
421,10664.63,-2.09,EXPANSION,0.35,0.0
422,10665.07,-2.08,EXPANSION,0.35,0.0
423,10684.90,-1.90,EXPANSION,0.38,0.0
424,10789.57,-0.94,EXPANSION,0.48,0.0
425,10825.43,-0.61,EXPANSION,0.44,0.0
426,10800.98,-0.83,EXPANSION,0.39,0.0
427,10708.90,-1.68,EXPANSION,0.20,0.0
428,10673.43,-2.01,EXPANSION,0.13,0.0
429,10646.13,-2.26,EXPANSION,0.11,0.0
430,10638.77,-2.32,EXPANSION,0.09,0.0
431,10584.45,-2.82,EXPANSION,-0.01,0.0
432,10709.86,-1.67,EXPANSION,0.22,0.0
433,10768.90,-1.13,EXPANSION,0.28,0.0
434,10796.91,-0.87,EXPANSION,0.30,0.0
435,10782.80,-1.00,EXPANSION,0.23,0.0
436,10782.87,-1.00,EXPANSION,0.24,0.0
437,10735.22,-1.44,EXPANSION,0.17,0.0
438,10813.36,-0.72,EXPANSION,0.31,0.0
439,10887.50,-0.04,EXPANSION,0.42,0.0
440,10804.80,-0.80,EXPANSION,0.23,0.0
441,10783.96,-0.99,EXPANSION,0.15,0.0
442,10792.09,-0.92,EXPANSION,0.18,40.0
443,10783.76,-0.99,EXPANSION,0.16,40.0
444,10779.27,-1.03,EXPANSION,0.14,40.0
445,10806.37,-0.79,EXPANSION,0.19,40.0
446,10804.38,-0.80,EXPANSION,0.18,40.0
447,10792.75,-0.91,EXPANSION,0.36,40.0
448,10745.63,-1.34,EXPANSION,0.32,40.0
449,10810.65,-0.75,EXPANSION,0.40,40.0
450,10802.03,-0.83,EXPANSION,0.38,40.0
451,10805.51,-0.79,EXPANSION,0.34,40.0
452,10806.78,-0.78,EXPANSION,0.33,40.0
453,10848.11,-0.40,EXPANSION,0.28,40.0
454,10941.04,0.00,EXPANSION,0.35,40.0
455,10967.25,0.00,EXPANSION,0.39,40.0
456,10987.00,0.00,EXPANSION,0.41,40.0
457,10989.41,0.00,EXPANSION,0.40,40.0
458,10983.04,-0.06,EXPANSION,0.39,40.0
459,10979.79,-0.09,EXPANSION,0.46,40.0
460,11031.56,0.00,EXPANSION,0.60,40.0
461,10943.98,-0.79,EXPANSION,0.40,40.0
462,10954.13,-0.70,EXPANSION,0.51,40.0
463,10963.24,-0.62,EXPANSION,0.43,40.0
464,10970.80,-0.55,EXPANSION,0.45,40.0
465,10970.42,-0.55,EXPANSION,0.44,40.0
466,10975.14,-0.51,EXPANSION,0.36,40.0
467,10995.76,-0.32,EXPANSION,0.25,40.0
468,11001.55,-0.27,EXPANSION,0.16,40.0
469,11020.47,-0.10,EXPANSION,0.24,40.0
470,11102.24,0.00,EXPANSION,0.34,40.0
471,11076.76,-0.23,EXPANSION,0.31,40.0
472,11073.79,-0.26,EXPANSION,0.32,40.0
473,11086.69,-0.14,EXPANSION,0.32,40.0
474,11137.47,0.00,EXPANSION,0.25,40.0
475,11159.58,0.00,EXPANSION,0.26,40.0
476,11194.30,0.00,EXPANSION,0.32,40.0
477,11156.11,-0.34,EXPANSION,0.32,40.0
478,11158.76,-0.32,EXPANSION,0.30,40.0
479,11195.34,0.00,EXPANSION,0.30,40.0
480,11219.34,0.00,EXPANSION,0.37,40.0
481,11303.85,0.00,EXPANSION,0.39,40.0
482,11470.21,0.00,EXPANSION,0.63,40.0
483,11394.00,-0.66,EXPANSION,0.56,40.0
484,11290.95,-1.56,EXPANSION,0.46,40.0
485,11298.25,-1.50,EXPANSION,0.51,40.0
486,11301.22,-1.47,EXPANSION,0.49,40.0
487,11302.03,-1.47,EXPANSION,0.50,40.0
488,11398.88,-0.62,EXPANSION,0.74,40.0
489,11304.52,-1.44,EXPANSION,0.78,40.0
490,11343.78,-1.10,EXPANSION,0.81,40.0
491,11418.71,-0.45,EXPANSION,0.81,40.0
492,11411.65,-0.51,EXPANSION,0.80,40.0
493,11415.96,-0.47,EXPANSION,0.81,40.0
494,11428.32,-0.37,EXPANSION,0.90,40.0
495,11499.85,0.00,EXPANSION,0.93,40.0
496,11409.26,-0.79,EXPANSION,0.83,40.0
497,11444.36,-0.48,EXPANSION,0.93,40.0
498,11461.44,-0.33,EXPANSION,1.00,40.0
499,11492.75,-0.06,EXPANSION,1.03,40.0
500,11496.03,-0.03,EXPANSION,1.03,40.0
501,11545.04,0.00,EXPANSION,0.97,40.0
502,11612.63,0.00,EXPANSION,1.11,40.0
503,11640.44,0.00,EXPANSION,1.19,40.0
504,11615.43,-0.21,EXPANSION,1.34,40.0
505,11653.38,0.00,EXPANSION,1.33,0.0
506,11656.57,0.00,EXPANSION,1.33,0.0
507,11652.95,-0.03,EXPANSION,1.34,0.0
508,11591.02,-0.56,EXPANSION,1.25,0.0
509,11702.78,0.00,EXPANSION,1.34,0.0
510,11694.07,-0.07,EXPANSION,1.30,0.0
511,11723.33,0.00,EXPANSION,1.32,0.0
512,11802.64,0.00,EXPANSION,1.37,0.0
513,11823.01,0.00,EXPANSION,1.29,0.0
514,11798.87,-0.20,EXPANSION,1.27,0.0
515,11821.03,-0.02,EXPANSION,1.28,0.0
516,11884.43,0.00,EXPANSION,1.35,0.0
517,11955.52,0.00,EXPANSION,1.42,0.0
518,11854.69,-0.84,EXPANSION,1.27,0.0
519,11910.88,-0.37,EXPANSION,1.23,0.0
520,11936.89,-0.16,EXPANSION,1.25,0.0
521,11928.32,-0.23,EXPANSION,1.24,0.0
522,11999.32,0.00,EXPANSION,1.27,0.0
523,12064.29,0.00,EXPANSION,1.31,0.0
524,12067.55,0.00,EXPANSION,1.28,0.0
525,12102.70,0.00,EXPANSION,1.35,0.0
526,12107.05,0.00,EXPANSION,1.42,0.0
527,12120.05,0.00,EXPANSION,1.39,0.0
528,12109.75,-0.08,EXPANSION,1.28,0.0
529,12160.52,0.00,EXPANSION,1.32,0.0
530,12239.21,0.00,EXPANSION,1.46,0.0
531,12216.56,-0.19,EXPANSION,1.41,0.0
532,12267.85,0.00,EXPANSION,1.39,0.0
533,12256.15,-0.10,EXPANSION,1.38,0.0
534,12213.51,-0.44,EXPANSION,1.32,0.0
535,12244.72,-0.19,EXPANSION,1.34,0.0
536,12279.68,0.00,EXPANSION,1.37,0.0
537,12218.75,-0.50,EXPANSION,1.40,0.0
538,12370.30,0.00,EXPANSION,1.68,0.0
539,12282.18,-0.71,EXPANSION,1.47,0.0
540,12311.98,-0.47,EXPANSION,1.61,0.0
541,12285.76,-0.68,EXPANSION,1.58,0.0
542,12301.79,-0.55,EXPANSION,1.65,0.0
543,12244.14,-1.02,EXPANSION,1.63,0.0
544,12192.71,-1.44,EXPANSION,1.50,0.0
545,12059.54,-2.51,EXPANSION,1.27,0.0
