Día,Valor,Drawdown,Régimen
1446,19657.16,-18.78,EXPANSION
1447,19625.09,-18.91,EXPANSION
1448,19582.62,-19.09,EXPANSION
1449,19467.55,-19.56,EXPANSION
1450,19562.45,-19.17,EXPANSION
1451,19571.91,-19.13,EXPANSION
1452,19608.87,-18.98,EXPANSION
1453,19777.90,-18.28,EXPANSION
1454,19771.64,-18.31,EXPANSION
1455,20022.30,-17.27,EXPANSION
1456,20198.24,-16.54,EXPANSION
1457,20152.94,-16.73,EXPANSION
1458,20198.53,-16.54,EXPANSION
1459,20177.69,-16.63,EXPANSION
1460,20143.21,-16.77,EXPANSION
1461,20088.69,-17.00,EXPANSION
1462,20261.85,-16.28,EXPANSION
1463,20362.28,-15.87,EXPANSION
1464,20348.04,-15.93,EXPANSION
1465,20347.34,-15.93,EXPANSION
1466,20344.44,-15.94,EXPANSION
1467,20293.45,-16.15,EXPANSION
1468,20333.78,-15.98,EXPANSION
1469,20246.06,-16.35,EXPANSION
1470,20256.77,-16.30,EXPANSION
1471,20197.60,-16.55,EXPANSION
1472,20151.71,-16.74,EXPANSION
1473,20166.27,-16.68,EXPANSION
1474,20127.49,-16.84,EXPANSION
1475,19663.35,-18.76,EXPANSION
1476,19657.00,-18.78,EXPANSION
1477,19526.24,-19.32,EXPANSION
1478,19363.40,-19.99,EXPANSION
1479,19361.41,-20.00,EXPANSION
1480,19313.87,-20.20,EXPANSION
1481,19436.85,-19.69,EXPANSION
1482,19331.81,-20.12,EXPANSION
1483,19204.08,-20.65,EXPANSION
1484,19315.40,-20.19,EXPANSION
1485,19470.20,-19.55,EXPANSION
1486,19451.75,-19.63,EXPANSION
1487,19396.06,-19.86,EXPANSION
1488,19387.48,-19.89,EXPANSION
1489,19206.25,-20.64,EXPANSION
1490,19467.85,-19.56,EXPANSION
1491,19594.96,-19.04,EXPANSION
1492,19684.48,-18.67,EXPANSION
1493,19689.49,-18.65,EXPANSION
1494,19684.24,-18.67,EXPANSION
1495,19677.80,-18.70,EXPANSION
1496,19755.14,-18.38,EXPANSION
1497,19662.73,-18.76,EXPANSION
1498,19707.74,-18.57,EXPANSION
1499,19582.60,-19.09,EXPANSION
1500,19587.98,-19.07,EXPANSION
1501,19669.78,-18.73,EXPANSION
1502,19777.91,-18.28,EXPANSION
1503,19673.73,-18.71,EXPANSION
1504,19465.98,-19.57,EXPANSION
1505,19562.10,-19.17,EXPANSION
1506,20134.73,-16.81,EXPANSION
1507,20328.78,-16.01,EXPANSION
1508,20425.14,-15.61,EXPANSION
1509,20414.49,-15.65,EXPANSION
1510,20387.82,-15.76,EXPANSION
1511,20359.48,-15.88,EXPANSION
1512,20107.66,-16.92,EXPANSION
1513,20313.64,-16.07,EXPANSION
1514,20333.58,-15.99,EXPANSION
1515,20305.74,-16.10,EXPANSION
1516,20565.12,-15.03,EXPANSION
1517,20512.94,-15.24,EXPANSION
1518,20495.51,-15.32,EXPANSION
1519,20479.18,-15.38,EXPANSION
1520,20291.19,-16.16,EXPANSION
1521,20294.06,-16.15,EXPANSION
1522,20373.64,-15.82,EXPANSION
1523,20217.10,-16.47,EXPANSION
1524,20245.48,-16.35,EXPANSION
1525,20217.85,-16.46,EXPANSION
1526,20205.49,-16.51,EXPANSION
1527,20248.11,-16.34,EXPANSION
1528,20268.13,-16.26,EXPANSION
1529,20277.35,-16.22,EXPANSION
1530,20156.31,-16.72,EXPANSION
1531,20138.72,-16.79,EXPANSION
1532,19990.57,-17.40,EXPANSION
1533,19777.81,-18.28,EXPANSION
1534,19650.94,-18.81,EXPANSION
1535,19689.88,-18.65,EXPANSION
1536,19556.85,-19.20,EXPANSION
1537,19745.06,-18.42,EXPANSION
1538,19771.75,-18.31,EXPANSION
1539,19920.65,-17.69,EXPANSION
1540,19894.74,-17.80,EXPANSION
1541,19897.01,-17.79,EXPANSION
1542,19826.83,-18.08,EXPANSION
1543,19772.45,-18.30,EXPANSION
1544,19614.12,-18.96,EXPANSION
1545,19563.93,-19.17,EXPANSION
1546,19643.83,-18.84,EXPANSION
1547,19772.14,-18.31,EXPANSION
1548,19948.38,-17.58,EXPANSION
1549,19951.87,-17.56,EXPANSION
1550,19954.93,-17.55,EXPANSION
1551,19782.47,-18.26,EXPANSION
1552,19756.05,-18.37,EXPANSION
1553,19915.42,-17.71,EXPANSION
1554,20133.36,-16.81,EXPANSION
1555,20128.04,-16.83,EXPANSION
1556,20070.69,-17.07,EXPANSION
1557,20081.80,-17.03,EXPANSION
1558,20081.23,-17.03,EXPANSION
1559,19978.13,-17.45,EXPANSION
1560,20272.91,-16.24,EXPANSION
1561,20314.92,-16.06,EXPANSION
1562,20378.39,-15.80,EXPANSION
1563,20367.24,-15.85,EXPANSION
1564,20496.89,-15.31,EXPANSION
1565,20471.62,-15.42,EXPANSION
1566,20486.12,-15.36,EXPANSION
1567,20467.18,-15.43,EXPANSION
1568,20564.88,-15.03,EXPANSION
1569,20605.61,-14.86,EXPANSION
1570,20616.87,-14.82,EXPANSION
1571,20659.00,-14.64,EXPANSION
1572,20520.39,-15.21,EXPANSION
1573,20525.96,-15.19,EXPANSION
1574,20528.64,-15.18,EXPANSION
1575,20442.33,-15.54,EXPANSION
1576,20470.40,-15.42,EXPANSION
1577,20496.59,-15.31,EXPANSION
1578,20496.85,-15.31,EXPANSION
1579,20653.68,-14.66,EXPANSION
1580,20839.11,-13.90,EXPANSION
1581,20804.77,-14.04,EXPANSION
1582,20781.06,-14.14,EXPANSION
1583,20914.32,-13.59,EXPANSION
1584,20867.12,-13.78,EXPANSION
1585,20924.59,-13.54,EXPANSION
1586,21068.36,-12.95,EXPANSION
1587,21288.65,-12.04,EXPANSION
1588,21224.17,-12.31,EXPANSION
1589,21343.27,-11.81,EXPANSION
1590,21476.80,-11.26,EXPANSION
1591,21481.53,-11.24,EXPANSION
1592,21400.35,-11.58,EXPANSION
1593,21383.29,-11.65,EXPANSION
1594,21327.86,-11.88,EXPANSION
1595,21352.21,-11.78,EXPANSION
1596,21248.66,-12.20,EXPANSION
1597,21160.78,-12.57,EXPANSION
1598,21133.01,-12.68,EXPANSION
1599,21215.63,-12.34,EXPANSION
1600,20920.11,-13.56,EXPANSION
1601,21199.46,-12.41,EXPANSION
1602,21182.82,-12.48,EXPANSION
1603,21176.50,-12.50,EXPANSION
1604,20789.47,-14.10,EXPANSION
1605,20802.92,-14.05,EXPANSION
1606,20787.57,-14.11,EXPANSION
1607,20985.51,-13.29,EXPANSION
1608,21257.42,-12.17,EXPANSION
1609,21548.89,-10.96,EXPANSION
1610,21659.58,-10.51,EXPANSION
1611,21518.27,-11.09,EXPANSION
1612,21539.98,-11.00,EXPANSION
1613,21618.45,-10.68,EXPANSION
1614,21659.13,-10.51,EXPANSION
1615,21931.98,-9.38,EXPANSION
1616,22150.90,-8.48,EXPANSION
1617,22060.22,-8.85,EXPANSION
1618,22109.36,-8.65,EXPANSION
1619,21979.89,-9.18,EXPANSION
1620,21994.18,-9.12,EXPANSION
1621,21916.92,-9.44,EXPANSION
1622,22008.04,-9.07,EXPANSION
1623,22010.28,-9.06,EXPANSION
1624,21845.70,-9.74,EXPANSION
1625,21697.95,-10.35,EXPANSION
1626,21690.51,-10.38,EXPANSION
1627,21774.31,-10.03,EXPANSION
1628,21120.74,-12.73,EXPANSION
1629,20641.29,-14.71,EXPANSION
1630,20525.18,-15.19,EXPANSION
1631,19943.72,-17.60,EXPANSION
1632,19808.86,-18.15,EXPANSION
1633,19785.06,-18.25,EXPANSION
1634,19772.88,-18.30,EXPANSION
1635,20383.86,-15.78,EXPANSION
1636,20164.30,-16.69,EXPANSION
1637,20639.12,-14.72,EXPANSION
1638,20107.87,-16.92,CRISIS
1639,19842.06,-18.02,CRISIS
1640,19831.66,-18.06,CRISIS
1641,19791.48,-18.23,CRISIS
1642,18533.06,-23.43,CRISIS
1643,19259.77,-20.42,CRISIS
1644,18514.94,-23.50,CRISIS
1645,16741.50,-30.83,CRISIS
1646,17710.25,-26.82,CRISIS
1647,17684.22,-26.93,CRISIS
1648,17698.91,-26.87,CRISIS
1649,15929.70,-34.18,CRISIS
1650,16826.22,-30.48,CRISIS
1651,15850.86,-34.51,CRISIS
1652,16029.03,-33.77,CRISIS
1653,15832.15,-34.58,CRISIS
1654,15831.36,-34.59,CRISIS
1655,15810.92,-34.67,CRISIS
1656,15820.37,-34.63,CRISIS
1657,17183.92,-29.00,CRISIS
1658,17315.01,-28.46,CRISIS
1659,17986.43,-25.68,CRISIS
1660,17389.82,-28.15,CRISIS
1661,17376.05,-28.21,CRISIS
1662,17355.99,-28.29,CRISIS
1663,17878.58,-26.13,CRISIS
1664,17745.89,-26.68,CRISIS
1665,17170.27,-29.06,CRISIS
1666,17585.91,-27.34,CRISIS
1667,17466.50,-27.83,CRISIS
1668,17474.33,-27.80,CRISIS
1669,17469.95,-27.82,CRISIS
1670,18515.91,-23.50,CRISIS
1671,18561.19,-23.31,CRISIS
1672,18866.00,-22.05,CRISIS
1673,18935.91,-21.76,CRISIS
1674,18910.42,-21.87,CRISIS
1675,18910.03,-21.87,CRISIS
1676,18916.98,-21.84,CRISIS
1677,19045.92,-21.31,CRISIS
1678,19570.63,-19.14,CRISIS
1679,19289.33,-20.30,CRISIS
1680,19491.24,-19.47,CRISIS
1681,19700.04,-18.60,CRISIS
1682,19710.13,-18.56,CRISIS
1683,19705.96,-18.58,CRISIS
1684,19548.99,-19.23,CRISIS
1685,19062.85,-21.24,CRISIS
1686,19614.46,-18.96,CRISIS
1687,19654.68,-18.79,CRISIS
1688,19876.80,-17.87,CRISIS
1689,19877.93,-17.87,CRISIS
1690,19884.42,-17.84,CRISIS
1691,20084.24,-17.02,CRISIS
1692,19987.50,-17.42,CRISIS
1693,20553.87,-15.08,CRISIS
1694,20217.42,-16.47,CRISIS
1695,19745.22,-18.42,CRISIS
1696,19751.43,-18.39,CRISIS
1697,19746.92,-18.41,CRISIS
1698,19979.61,-17.45,CRISIS
1699,20156.26,-16.72,CRISIS
1700,20082.23,-17.02,CRISIS
1701,20133.58,-16.81,CONTRACTION
1702,20389.81,-15.75,CONTRACTION
1703,20368.08,-15.84,CONTRACTION
1704,20293.14,-16.15,CONTRACTION
1705,20217.48,-16.47,CONTRACTION
1706,19968.16,-17.50,CONTRACTION
1707,19817.75,-18.12,CONTRACTION
1708,19985.62,-17.42,CONTRACTION
1709,19928.84,-17.66,CONTRACTION
1710,19933.23,-17.64,CONTRACTION
1711,19959.55,-17.53,CONTRACTION
1712,20398.36,-15.72,CONTRACTION
1713,20340.45,-15.96,CONTRACTION
1714,20660.58,-14.63,CONTRACTION
1715,20325.71,-16.02,CONTRACTION
1716,20379.29,-15.80,CONTRACTION
1717,20381.78,-15.79,CONTRACTION
1718,20342.70,-15.95,CONTRACTION
1719,20354.07,-15.90,CONTRACTION
1720,20458.96,-15.47,CONTRACTION
1721,20690.17,-14.51,CONTRACTION
1722,20630.47,-14.76,CONTRACTION
1723,20888.56,-13.69,CONTRACTION
1724,20912.93,-13.59,CONTRACTION
1725,20891.18,-13.68,CONTRACTION
1726,21032.49,-13.10,CONTRACTION
1727,21141.65,-12.65,CONTRACTION
1728,21282.48,-12.07,CONTRACTION
1729,21272.93,-12.10,CONTRACTION
1730,21502.98,-11.15,CONTRACTION
1731,21501.87,-11.16,CONTRACTION
1732,21511.74,-11.12,CONTRACTION
1733,21670.36,-10.46,CONTRACTION
1734,21691.99,-10.37,CONTRACTION
1735,21824.55,-9.83,CONTRACTION
1736,20812.85,-14.01,CONTRACTION
1737,21064.84,-12.96,CONTRACTION
1738,21064.31,-12.97,CONTRACTION
1739,21056.02,-13.00,CONTRACTION
1740,21139.49,-12.66,CONTRACTION
1741,21373.13,-11.69,CONTRACTION
1742,21420.10,-11.50,CONTRACTION
1743,21379.59,-11.66,CONTRACTION
1744,21355.66,-11.76,CONTRACTION
1745,21359.96,-11.74,CONTRACTION
1746,21357.19,-11.76,CONTRACTION
1747,21615.35,-10.69,CONTRACTION
1748,21719.63,-10.26,CONTRACTION
1749,21379.76,-11.66,CONTRACTION
1750,21500.44,-11.16,CONTRACTION
1751,21202.76,-12.39,CONTRACTION
1752,21191.30,-12.44,CONTRACTION
1753,21200.99,-12.40,CONTRACTION
1754,21356.78,-11.76,CONTRACTION
1755,21636.34,-10.60,CONTRACTION
1756,21677.24,-10.43,CONTRACTION
1757,21843.04,-9.75,CONTRACTION
1758,21839.40,-9.76,CONTRACTION
1759,21843.98,-9.75,CONTRACTION
1760,21838.08,-9.77,CONTRACTION
1761,22272.49,-7.97,CONTRACTION
1762,22176.22,-8.37,CONTRACTION
1763,22443.67,-7.27,CONTRACTION
1764,22224.48,-8.17,CONTRACTION
1765,22237.81,-8.12,CONTRACTION
1766,22236.28,-8.12,CONTRACTION
1767,22237.72,-8.12,CONTRACTION
1768,22024.01,-9.00,CONTRACTION
1769,22239.46,-8.11,CONTRACTION
1770,22382.16,-7.52,CONTRACTION
1771,22225.01,-8.17,CONTRACTION
1772,22407.28,-7.42,CONTRACTION
1773,22407.59,-7.42,CONTRACTION
1774,22408.67,-7.41,CONTRACTION
1775,22742.10,-6.03,CONTRACTION
1776,22776.12,-5.89,CONTRACTION
1777,22973.53,-5.08,CONTRACTION
1778,22748.49,-6.01,CONTRACTION
1779,22660.96,-6.37,CONTRACTION
1780,22666.47,-6.35,CONTRACTION
1781,22675.30,-6.31,CONTRACTION
1782,23164.57,-4.29,CONTRACTION
1783,22936.16,-5.23,CONTRACTION
1784,23100.86,-4.55,CONTRACTION
1785,22997.78,-4.98,CONTRACTION
1786,23076.37,-4.65,CONTRACTION
1787,23091.06,-4.59,CONTRACTION
1788,23068.15,-4.69,CONTRACTION
1789,23247.80,-3.94,CONTRACTION
1790,23532.06,-2.77,CONTRACTION
1791,23696.10,-2.09,CONTRACTION
1792,23804.95,-1.64,CONTRACTION
1793,23555.45,-2.67,CONTRACTION
1794,23560.57,-2.65,CONTRACTION
1795,23557.98,-2.66,CONTRACTION
1796,23554.08,-2.68,CONTRACTION
1797,23133.53,-4.42,CONTRACTION
1798,23521.68,-2.81,CONTRACTION
1799,23556.37,-2.67,CONTRACTION
1800,23514.36,-2.84,CONTRACTION
1801,23517.56,-2.83,CONTRACTION
1802,23518.45,-2.83,CONTRACTION
1803,23837.72,-1.51,CONTRACTION
1804,23855.31,-1.43,CONTRACTION
1805,23629.18,-2.37,CONTRACTION
1806,23696.46,-2.09,CONTRACTION
1807,23669.06,-2.20,CONTRACTION
1808,23672.08,-2.19,CONTRACTION
1809,23671.51,-2.19,CONTRACTION
1810,23826.20,-1.55,CONTRACTION
1811,24008.09,-0.80,CONTRACTION
1812,24242.87,0.00,CONTRACTION
1813,24080.44,-0.67,CONTRACTION
1814,24431.59,0.00,CONTRACTION
1815,24430.35,-0.01,CONTRACTION
1816,24437.53,0.00,CONTRACTION
1817,24386.20,-0.21,CONTRACTION
1818,24657.62,0.00,CONTRACTION
1819,24762.14,0.00,CONTRACTION
1820,23920.71,-3.40,CONTRACTION
1821,23785.94,-3.94,CONTRACTION
1822,23773.14,-3.99,CONTRACTION
1823,23777.43,-3.98,CONTRACTION
1824,23780.84,-3.96,CONTRACTION
1825,23119.52,-6.63,CONTRACTION
1826,23588.52,-4.74,CONTRACTION
1827,23142.90,-6.54,CONTRACTION
1828,23154.47,-6.49,CONTRACTION
1829,23170.43,-6.43,CONTRACTION
1830,23124.77,-6.61,CONTRACTION
1831,23568.34,-4.82,CONTRACTION
1832,23788.90,-3.93,CONTRACTION
1833,23733.88,-4.15,CONTRACTION
1834,23552.66,-4.88,CONTRACTION
1835,23364.08,-5.65,CONTRACTION
1836,23419.64,-5.42,CONTRACTION
1837,23362.38,-5.65,CONTRACTION
1838,22986.89,-7.17,CONTRACTION
1839,23122.65,-6.62,CONTRACTION
1840,22510.18,-9.09,CONTRACTION
1841,22786.33,-7.98,CONTRACTION
1842,22900.16,-7.52,CONTRACTION
1843,22921.75,-7.43,CONTRACTION
1844,22930.84,-7.40,CONTRACTION
1845,23193.83,-6.33,CONTRACTION
1846,23294.40,-5.93,CONTRACTION
1847,23282.17,-5.98,CONTRACTION
1848,23319.36,-5.83,CONTRACTION
1849,23060.34,-6.87,CONTRACTION
1850,23050.25,-6.91,CONTRACTION
1851,23095.91,-6.73,CONTRACTION
1852,23481.50,-5.17,CONTRACTION
1853,23174.93,-6.41,CONTRACTION
1854,23457.32,-5.27,CONTRACTION
1855,23653.32,-4.48,CONTRACTION
1856,23965.44,-3.22,CONTRACTION
1857,24052.73,-2.86,CONTRACTION
1858,24085.23,-2.73,CONTRACTION
1859,24373.09,-1.57,CONTRACTION
1860,24167.25,-2.40,CONTRACTION
1861,24084.98,-2.73,CONTRACTION
1862,24035.75,-2.93,CONTRACTION
1863,23899.03,-3.49,CONTRACTION
1864,23912.23,-3.43,CONTRACTION
1865,23958.06,-3.25,CONTRACTION
1866,24005.77,-3.05,CONTRACTION
1867,24217.12,-2.20,CONTRACTION
1868,24576.34,-0.75,CONTRACTION
1869,24588.75,-0.70,CONTRACTION
1870,24569.76,-0.78,CONTRACTION
1871,24628.05,-0.54,CONTRACTION
1872,24602.94,-0.64,CONTRACTION
1873,24346.53,-1.68,CONTRACTION
1874,24501.64,-1.05,CONTRACTION
1875,23799.74,-3.89,CONTRACTION
1876,24092.96,-2.70,CONTRACTION
1877,23984.18,-3.14,CONTRACTION
1878,24056.33,-2.85,CONTRACTION
1879,24043.01,-2.90,CONTRACTION
1880,24127.81,-2.56,CONTRACTION
1881,24537.68,-0.91,CONTRACTION
1882,24919.31,0.00,CONTRACTION
1883,25927.71,0.00,CONTRACTION
1884,26044.76,0.00,CONTRACTION
1885,25831.88,-0.82,CONTRACTION
1886,26027.32,-0.07,CONTRACTION
1887,25767.47,-1.06,CONTRACTION
1888,25576.88,-1.80,CONTRACTION
1889,26045.71,0.00,CONTRACTION
1890,25709.75,-1.29,CONTRACTION
1891,25959.67,-0.33,CONTRACTION
1892,25902.92,-0.55,CONTRACTION
1893,25877.00,-0.65,CONTRACTION
1894,26274.59,0.00,CONTRACTION
1895,26395.28,0.00,CONTRACTION
1896,26296.72,-0.37,CONTRACTION
1897,26372.24,-0.09,CONTRACTION
1898,26508.16,0.00,CONTRACTION
1899,26512.41,0.00,CONTRACTION
1900,26457.11,-0.21,CONTRACTION
1901,26499.31,-0.05,CONTRACTION
1902,26886.57,0.00,CONTRACTION
1903,26833.21,-0.20,CONTRACTION
1904,26509.58,-1.40,CONTRACTION
1905,26582.63,-1.13,CONTRACTION
1906,26717.81,-0.63,CONTRACTION
1907,26816.92,-0.26,CONTRACTION
1908,26998.40,0.00,CONTRACTION
1909,27176.34,0.00,CONTRACTION
1910,27410.65,0.00,CONTRACTION
1911,27602.24,0.00,CONTRACTION
1912,27925.01,0.00,CONTRACTION
1913,28021.96,0.00,CONTRACTION
1914,28061.85,0.00,CONTRACTION
1915,28362.93,0.00,CONTRACTION
1916,28154.62,-0.73,CONTRACTION
1917,27734.04,-2.22,CONTRACTION
1918,27915.42,-1.58,CONTRACTION
1919,27914.75,-1.58,CONTRACTION
1920,28079.21,-1.00,CONTRACTION
1921,28151.47,-0.75,CONTRACTION
1922,28276.26,-0.31,CONTRACTION
1923,28665.80,0.00,CONTRACTION
1924,29095.40,0.00,CONTRACTION
1925,29481.76,0.00,CONTRACTION
1926,29534.04,0.00,CONTRACTION
1927,29667.49,0.00,CONTRACTION
1928,29597.80,-0.23,CONTRACTION
1929,29291.20,-1.27,CONTRACTION
1930,29382.44,-0.96,CONTRACTION
1931,29433.97,-0.79,CONTRACTION
1932,29612.82,-0.18,CONTRACTION
1933,29778.37,0.00,CONTRACTION
1934,30084.03,0.00,CONTRACTION
1935,30057.25,-0.09,CONTRACTION
1936,30340.72,0.00,CONTRACTION
1937,30432.04,0.00,CONTRACTION
1938,30872.36,0.00,CONTRACTION
1939,30944.23,0.00,CONTRACTION
1940,31001.00,0.00,CONTRACTION
1941,31416.08,0.00,CONTRACTION
1942,31507.55,0.00,CONTRACTION
1943,31446.09,-0.20,CONTRACTION
1944,32257.61,0.00,CONTRACTION
1945,32440.25,0.00,CONTRACTION
1946,33316.91,0.00,CONTRACTION
1947,33376.27,0.00,CONTRACTION
1948,33312.80,-0.19,CONTRACTION
1949,33088.40,-0.86,CONTRACTION
1950,32580.06,-2.39,CONTRACTION
1951,32301.03,-3.22,CONTRACTION
1952,32849.16,-1.58,CONTRACTION
1953,32938.42,-1.31,EXPANSION
1954,32180.46,-3.58,EXPANSION
1955,32099.67,-3.82,EXPANSION
1956,32050.63,-3.97,EXPANSION
1957,32157.93,-3.65,EXPANSION
1958,32425.42,-2.85,EXPANSION
1959,32707.96,-2.00,EXPANSION
1960,32128.31,-3.74,EXPANSION
1961,32163.08,-3.63,EXPANSION
1962,32032.48,-4.03,EXPANSION
1963,32064.12,-3.93,EXPANSION
1964,32230.45,-3.43,EXPANSION
1965,32234.70,-3.42,EXPANSION
1966,31086.44,-6.86,EXPANSION
1967,31735.93,-4.91,EXPANSION
1968,31364.39,-6.03,EXPANSION
1969,31358.27,-6.05,EXPANSION
1970,31207.26,-6.50,EXPANSION
1971,32227.76,-3.44,EXPANSION
1972,32649.54,-2.18,EXPANSION
1973,32835.24,-1.62,EXPANSION
1974,32789.65,-1.76,EXPANSION
1975,33207.92,-0.50,EXPANSION
1976,33347.42,-0.09,EXPANSION
1977,33303.43,-0.22,EXPANSION
1978,34697.84,0.00,EXPANSION
1979,34813.16,0.00,EXPANSION
1980,34811.67,-0.00,EXPANSION
1981,35421.71,0.00,EXPANSION
1982,35489.98,0.00,EXPANSION
1983,35447.36,-0.12,EXPANSION
1984,35620.63,0.00,EXPANSION
1985,35539.97,-0.23,EXPANSION
1986,35997.45,0.00,EXPANSION
1987,36127.64,0.00,EXPANSION
1988,35594.31,-1.48,EXPANSION
1989,36301.23,0.00,EXPANSION
1990,36320.85,0.00,EXPANSION
1991,36454.07,0.00,EXPANSION
1992,35710.81,-2.04,EXPANSION
1993,35100.43,-3.71,EXPANSION
1994,35450.54,-2.75,EXPANSION
1995,34382.88,-5.68,EXPANSION
1996,33992.57,-6.75,EXPANSION
1997,33976.72,-6.80,EXPANSION
1998,33866.30,-7.10,EXPANSION
1999,35004.30,-3.98,EXPANSION
2000,34846.60,-4.41,EXPANSION
2001,34628.84,-5.01,EXPANSION
2002,33561.59,-7.93,EXPANSION
2003,34041.15,-6.62,EXPANSION
2004,34039.67,-6.62,EXPANSION
2005,34267.77,-6.00,EXPANSION
2006,33643.90,-7.71,EXPANSION
2007,34721.35,-4.75,EXPANSION
2008,34745.30,-4.69,EXPANSION
2009,35600.03,-2.34,EXPANSION
2010,35505.89,-2.60,EXPANSION
2011,35851.90,-1.65,EXPANSION
2012,35689.60,-2.10,EXPANSION
2013,35882.27,-1.57,EXPANSION
2014,36171.95,-0.77,EXPANSION
2015,36514.70,0.00,EXPANSION
2016,35312.50,-3.29,EXPANSION
2017,35434.50,-2.96,EXPANSION
2018,35431.64,-2.97,EXPANSION
2019,35363.05,-3.15,EXPANSION
2020,35338.02,-3.22,EXPANSION
2021,34826.34,-4.62,EXPANSION
2022,34341.07,-5.95,EXPANSION
2023,34245.29,-6.22,EXPANSION
2024,35277.49,-3.39,EXPANSION
2025,35353.92,-3.18,EXPANSION
2026,35351.87,-3.18,EXPANSION
2027,35305.71,-3.31,EXPANSION
2028,35208.13,-3.58,EXPANSION
2029,35604.25,-2.49,EXPANSION
2030,36281.55,-0.64,EXPANSION
2031,36306.86,-0.57,EXPANSION
2032,36151.35,-1.00,EXPANSION
2033,36254.87,-0.71,EXPANSION
2034,36801.36,0.00,EXPANSION
2035,36678.30,-0.33,EXPANSION
2036,36299.94,-1.36,EXPANSION
2037,36851.28,0.00,EXPANSION
2038,36753.78,-0.26,EXPANSION
2039,36893.34,0.00,EXPANSION
2040,36929.64,0.00,EXPANSION
2041,36567.49,-0.98,EXPANSION
2042,36949.75,0.00,EXPANSION
2043,36774.99,-0.47,EXPANSION
2044,37176.21,0.00,EXPANSION
2045,37097.55,-0.21,EXPANSION
2046,37021.04,-0.42,EXPANSION
2047,36631.67,-1.46,EXPANSION
2048,36294.95,-2.37,EXPANSION
2049,36123.89,-2.83,EXPANSION
2050,36272.16,-2.43,EXPANSION
2051,35698.79,-3.97,EXPANSION
2052,35989.13,-3.19,EXPANSION
2053,35884.20,-3.48,EXPANSION
2054,35777.00,-3.76,EXPANSION
2055,36480.47,-1.87,EXPANSION
2056,36545.68,-1.70,EXPANSION
2057,36600.94,-1.55,EXPANSION
2058,36543.38,-1.70,EXPANSION
2059,36584.76,-1.59,EXPANSION
2060,36591.81,-1.57,EXPANSION
2061,36483.60,-1.86,EXPANSION
2062,36822.03,-0.95,EXPANSION
2063,36131.27,-2.81,EXPANSION
2064,36779.31,-1.07,EXPANSION
2065,36957.62,-0.59,EXPANSION
2066,37528.01,0.00,EXPANSION
2067,37663.30,0.00,EXPANSION
2068,37611.01,-0.14,EXPANSION
2069,36860.64,-2.13,EXPANSION
2070,36805.60,-2.28,EXPANSION
2071,35250.11,-6.41,EXPANSION
2072,35388.11,-6.04,EXPANSION
2073,36047.34,-4.29,EXPANSION
2074,35725.20,-5.15,EXPANSION
2075,35692.01,-5.23,EXPANSION
2076,35411.87,-5.98,EXPANSION
2077,35390.15,-6.04,EXPANSION
2078,34649.63,-8.00,EXPANSION
2079,35169.09,-6.62,EXPANSION
2080,34547.80,-8.27,EXPANSION
2081,34578.49,-8.19,EXPANSION
2082,34214.48,-9.16,EXPANSION
2083,35025.24,-7.00,EXPANSION
2084,35064.58,-6.90,EXPANSION
2085,35324.56,-6.21,EXPANSION
2086,35373.91,-6.08,EXPANSION
2087,35116.11,-6.76,EXPANSION
2088,34964.12,-7.17,EXPANSION
2089,35117.37,-6.76,EXPANSION
2090,35350.04,-6.14,EXPANSION
2091,35528.37,-5.67,EXPANSION
2092,35798.32,-4.95,EXPANSION
2093,35623.87,-5.41,EXPANSION
2094,35826.74,-4.88,EXPANSION
2095,35640.51,-5.37,EXPANSION
2096,35684.96,-5.25,EXPANSION
2097,35416.90,-5.96,EXPANSION
2098,35266.02,-6.37,EXPANSION
2099,35766.07,-5.04,EXPANSION
2100,35943.33,-4.57,EXPANSION
2101,36000.25,-4.42,EXPANSION
2102,35754.79,-5.07,EXPANSION
2103,36264.15,-3.71,EXPANSION
2104,36189.01,-3.91,EXPANSION
2105,36205.38,-3.87,EXPANSION
2106,35650.01,-5.35,EXPANSION
2107,35408.82,-5.99,EXPANSION
2108,34664.42,-7.96,EXPANSION
2109,34640.71,-8.03,EXPANSION
2110,34652.16,-7.99,EXPANSION
2111,34346.45,-8.81,EXPANSION
2112,34633.16,-8.05,EXPANSION
2113,34829.99,-7.52,EXPANSION
2114,35282.84,-6.32,EXPANSION
2115,34955.32,-7.19,EXPANSION
2116,35041.89,-6.96,EXPANSION
2117,35425.03,-5.94,EXPANSION
2118,35515.37,-5.70,EXPANSION
2119,35600.88,-5.48,EXPANSION
2120,35496.34,-5.75,EXPANSION
2121,35261.54,-6.38,EXPANSION
2122,35470.73,-5.82,EXPANSION
2123,35586.06,-5.52,EXPANSION
2124,35676.86,-5.27,EXPANSION
2125,35454.18,-5.87,EXPANSION
2126,35348.49,-6.15,EXPANSION
2127,35237.90,-6.44,EXPANSION
2128,34713.74,-7.83,EXPANSION
2129,35182.93,-6.59,EXPANSION
2130,35141.67,-6.70,EXPANSION
2131,35249.45,-6.41,EXPANSION
2132,35162.27,-6.64,EXPANSION
2133,35020.37,-7.02,EXPANSION
2134,35114.34,-6.77,EXPANSION
2135,34786.46,-7.64,EXPANSION
2136,34307.80,-8.91,EXPANSION
2137,34325.19,-8.86,EXPANSION
