Día,Valor,Drawdown,Régimen
1444,17180.54,-17.32,EXPANSION
1445,17176.01,-17.34,EXPANSION
1446,17320.28,-16.65,EXPANSION
1447,17295.56,-16.77,EXPANSION
1448,17262.81,-16.93,EXPANSION
1449,17125.39,-17.59,EXPANSION
1450,17198.44,-17.24,EXPANSION
1451,17205.72,-17.20,EXPANSION
1452,17234.15,-17.06,EXPANSION
1453,17364.13,-16.44,EXPANSION
1454,17359.33,-16.46,EXPANSION
1455,17551.89,-15.54,EXPANSION
1456,17686.85,-14.89,EXPANSION
1457,17652.14,-15.05,EXPANSION
1458,17687.08,-14.88,EXPANSION
1459,17671.11,-14.96,EXPANSION
1460,17644.69,-15.09,EXPANSION
1461,17602.90,-15.29,EXPANSION
1462,17735.67,-14.65,EXPANSION
1463,17812.59,-14.28,EXPANSION
1464,17801.69,-14.33,EXPANSION
1465,17801.15,-14.34,EXPANSION
1466,17798.93,-14.35,EXPANSION
1467,17759.90,-14.53,EXPANSION
1468,17790.78,-14.39,EXPANSION
1469,17723.63,-14.71,EXPANSION
1470,17731.83,-14.67,EXPANSION
1471,17686.51,-14.89,EXPANSION
1472,17651.35,-15.06,EXPANSION
1473,17662.51,-15.00,EXPANSION
1474,17632.79,-15.15,EXPANSION
1475,17277.00,-16.86,EXPANSION
1476,17272.12,-16.88,EXPANSION
1477,17171.59,-17.37,EXPANSION
1478,17046.28,-17.97,EXPANSION
1479,17044.75,-17.98,EXPANSION
1480,17008.13,-18.15,EXPANSION
1481,17102.89,-17.70,EXPANSION
1482,17022.02,-18.09,EXPANSION
1483,16923.61,-18.56,EXPANSION
1484,17009.45,-18.15,EXPANSION
1485,17128.72,-17.57,EXPANSION
1486,17114.52,-17.64,EXPANSION
1487,17071.65,-17.85,EXPANSION
1488,17065.04,-17.88,EXPANSION
1489,16925.46,-18.55,EXPANSION
1490,17127.18,-17.58,EXPANSION
1491,17225.03,-17.11,EXPANSION
1492,17293.89,-16.78,EXPANSION
1493,17297.73,-16.76,EXPANSION
1494,17293.70,-16.78,EXPANSION
1495,17288.75,-16.80,EXPANSION
1496,17348.21,-16.52,EXPANSION
1497,17277.20,-16.86,EXPANSION
1498,17311.80,-16.69,EXPANSION
1499,17215.62,-17.15,EXPANSION
1500,17219.76,-17.13,EXPANSION
1501,17282.68,-16.83,EXPANSION
1502,17365.81,-16.43,EXPANSION
1503,17285.77,-16.82,EXPANSION
1504,17126.06,-17.58,EXPANSION
1505,17200.05,-17.23,EXPANSION
1506,17640.60,-15.11,EXPANSION
1507,17789.36,-14.39,EXPANSION
1508,17863.14,-14.04,EXPANSION
1509,17854.99,-14.08,EXPANSION
1510,17834.58,-14.18,EXPANSION
1511,17812.89,-14.28,EXPANSION
1512,17570.06,-15.45,EXPANSION
1513,17727.54,-14.69,EXPANSION
1514,17742.77,-14.62,EXPANSION
1515,17721.51,-14.72,EXPANSION
1516,17919.59,-13.77,EXPANSION
1517,17879.80,-13.96,EXPANSION
1518,17866.51,-14.02,EXPANSION
1519,17854.05,-14.08,EXPANSION
1520,17710.65,-14.77,EXPANSION
1521,17712.84,-14.76,EXPANSION
1522,17773.62,-14.47,EXPANSION
1523,17654.12,-15.04,EXPANSION
1524,17675.81,-14.94,EXPANSION
1525,17654.70,-15.04,EXPANSION
1526,17645.26,-15.09,EXPANSION
1527,17677.82,-14.93,EXPANSION
1528,17693.12,-14.86,EXPANSION
1529,17700.16,-14.82,EXPANSION
1530,17607.71,-15.27,EXPANSION
1531,17594.26,-15.33,EXPANSION
1532,17481.01,-15.88,EXPANSION
1533,17318.21,-16.66,EXPANSION
1534,17221.01,-17.13,EXPANSION
1535,17250.87,-16.98,EXPANSION
1536,17148.88,-17.47,EXPANSION
1537,17293.30,-16.78,EXPANSION
1538,17313.74,-16.68,EXPANSION
1539,17427.84,-16.13,EXPANSION
1540,17408.01,-16.23,EXPANSION
1541,17409.74,-16.22,EXPANSION
1542,17356.01,-16.48,EXPANSION
1543,17314.36,-16.68,EXPANSION
1544,17193.04,-17.26,EXPANSION
1545,17154.54,-17.45,EXPANSION
1546,17215.85,-17.15,EXPANSION
1547,17314.25,-16.68,EXPANSION
1548,17449.28,-16.03,EXPANSION
1549,17451.95,-16.02,EXPANSION
1550,17454.29,-16.01,EXPANSION
1551,17322.31,-16.64,EXPANSION
1552,17302.06,-16.74,EXPANSION
1553,17424.19,-16.15,EXPANSION
1554,17591.03,-15.35,EXPANSION
1555,17586.97,-15.37,EXPANSION
1556,17543.12,-15.58,EXPANSION
1557,17551.62,-15.54,EXPANSION
1558,17551.18,-15.54,EXPANSION
1559,17472.33,-15.92,EXPANSION
1560,17697.92,-14.83,EXPANSION
1561,17730.01,-14.68,EXPANSION
1562,17778.48,-14.45,EXPANSION
1563,17769.96,-14.49,EXPANSION
1564,17868.94,-14.01,EXPANSION
1565,17849.66,-14.10,EXPANSION
1566,17860.72,-14.05,EXPANSION
1567,17846.28,-14.12,EXPANSION
1568,17920.81,-13.76,EXPANSION
1569,17951.87,-13.61,EXPANSION
1570,17960.46,-13.57,EXPANSION
1571,17992.57,-13.41,EXPANSION
1572,17886.94,-13.92,EXPANSION
1573,17891.19,-13.90,EXPANSION
1574,17893.23,-13.89,EXPANSION
1575,17776.93,-14.45,EXPANSION
1576,17798.30,-14.35,EXPANSION
1577,17818.22,-14.25,EXPANSION
1578,17818.42,-14.25,EXPANSION
1579,17937.71,-13.68,EXPANSION
1580,18078.63,-13.00,EXPANSION
1581,18052.56,-13.13,EXPANSION
1582,18034.55,-13.21,EXPANSION
1583,18135.75,-12.73,EXPANSION
1584,18099.93,-12.90,EXPANSION
1585,18143.55,-12.69,EXPANSION
1586,18252.63,-12.16,EXPANSION
1587,18419.62,-11.36,EXPANSION
1588,18370.81,-11.59,EXPANSION
1589,18461.01,-11.16,EXPANSION
1590,18562.07,-10.67,EXPANSION
1591,18565.65,-10.66,EXPANSION
1592,18504.26,-10.95,EXPANSION
1593,18491.35,-11.01,EXPANSION
1594,18449.41,-11.22,EXPANSION
1595,18467.84,-11.13,EXPANSION
1596,18389.47,-11.50,EXPANSION
1597,18322.93,-11.83,EXPANSION
1598,18301.88,-11.93,EXPANSION
1599,18364.49,-11.63,EXPANSION
1600,18140.66,-12.70,EXPANSION
1601,18352.61,-11.68,EXPANSION
1602,18340.01,-11.74,EXPANSION
1603,18335.22,-11.77,EXPANSION
1604,18042.01,-13.18,EXPANSION
1605,18052.23,-13.13,EXPANSION
1606,18040.57,-13.18,EXPANSION
1607,18190.88,-12.46,EXPANSION
1608,18397.12,-11.47,EXPANSION
1609,18617.84,-10.41,EXPANSION
1610,18701.51,-10.00,EXPANSION
1611,18594.76,-10.52,EXPANSION
1612,18611.17,-10.44,EXPANSION
1613,18670.49,-10.15,EXPANSION
1614,18701.24,-10.00,EXPANSION
1615,18907.37,-9.01,EXPANSION
1616,19072.52,-8.22,EXPANSION
1617,19004.19,-8.55,EXPANSION
1618,19041.24,-8.37,EXPANSION
1619,18943.68,-8.84,EXPANSION
1620,18954.45,-8.79,EXPANSION
1621,18896.19,-9.07,EXPANSION
1622,18964.93,-8.74,EXPANSION
1623,18966.62,-8.73,EXPANSION
1624,18842.52,-9.32,EXPANSION
1625,18731.02,-9.86,EXPANSION
1626,18725.40,-9.89,EXPANSION
1627,18788.70,-9.58,EXPANSION
1628,18295.24,-11.96,EXPANSION
1629,17931.84,-13.71,EXPANSION
1630,17843.58,-14.13,EXPANSION
1631,17401.28,-16.26,EXPANSION
1632,17298.32,-16.76,EXPANSION
1633,17280.13,-16.84,EXPANSION
1634,17270.82,-16.89,EXPANSION
1635,17737.78,-14.64,EXPANSION
1636,17570.60,-15.45,EXPANSION
1637,17932.63,-13.70,EXPANSION
1638,17492.70,-15.82,CRISIS
1639,17297.02,-16.76,CRISIS
1640,17284.81,-16.82,CRISIS
1641,17237.70,-17.05,CRISIS
1642,16301.34,-21.55,CRISIS
1643,16844.54,-18.94,CRISIS
1644,16290.66,-21.60,CRISIS
1645,14896.33,-28.31,CRISIS
1646,15649.10,-24.69,CRISIS
1647,15618.15,-24.84,CRISIS
1648,15635.61,-24.76,CRISIS
1649,14294.38,-31.21,CRISIS
1650,14985.16,-27.89,CRISIS
1651,14246.94,-31.44,CRISIS
1652,14412.00,-30.65,CRISIS
1653,14261.67,-31.37,CRISIS
1654,14260.71,-31.37,CRISIS
1655,14235.94,-31.49,CRISIS
1656,14259.13,-31.38,CRISIS
1657,15312.05,-26.31,CRISIS
1658,15410.02,-25.84,CRISIS
1659,15919.04,-23.39,CRISIS
1660,15463.51,-25.59,CRISIS
1661,15447.04,-25.66,CRISIS
1662,15423.05,-25.78,CRISIS
1663,15832.67,-23.81,CRISIS
1664,15732.99,-24.29,CRISIS
1665,15303.63,-26.35,CRISIS
1666,15623.46,-24.82,CRISIS
1667,15531.71,-25.26,CRISIS
1668,15541.08,-25.21,CRISIS
1669,15535.84,-25.24,CRISIS
1670,16339.03,-21.37,CRISIS
1671,16370.62,-21.22,CRISIS
1672,16603.22,-20.10,CRISIS
1673,16654.73,-19.85,CRISIS
1674,16624.58,-20.00,CRISIS
1675,16624.11,-20.00,CRISIS
1676,16632.33,-19.96,CRISIS
1677,16725.38,-19.51,CRISIS
1678,17117.11,-17.63,CRISIS
1679,16902.32,-18.66,CRISIS
1680,17066.23,-17.87,CRISIS
1681,17221.14,-17.13,CRISIS
1682,17233.00,-17.07,CRISIS
1683,17228.10,-17.09,CRISIS
1684,17103.19,-17.69,CRISIS
1685,16741.49,-19.44,CRISIS
1686,17159.84,-17.42,CRISIS
1687,17198.16,-17.24,CRISIS
1688,17366.56,-16.43,CRISIS
1689,17367.88,-16.42,CRISIS
1690,17375.52,-16.38,CRISIS
1691,17526.91,-15.66,CRISIS
1692,17455.41,-16.00,CRISIS
1693,17900.77,-13.86,CRISIS
1694,17648.38,-15.07,CRISIS
1695,17302.56,-16.74,CRISIS
1696,17309.88,-16.70,CRISIS
1697,17304.57,-16.73,CRISIS
1698,17478.29,-15.89,CRISIS
1699,17611.67,-15.25,CRISIS
1700,17562.46,-15.48,CRISIS
1701,17590.23,-15.35,CONTRACTION
1702,17772.18,-14.48,CONTRACTION
1703,17738.87,-14.64,CONTRACTION
1704,17624.05,-15.19,CONTRACTION
1705,17563.65,-15.48,CONTRACTION
1706,17394.12,-16.29,CONTRACTION
1707,17318.15,-16.66,CONTRACTION
1708,17479.37,-15.88,CONTRACTION
1709,17418.48,-16.18,CONTRACTION
1710,17425.24,-16.14,CONTRACTION
1711,17465.71,-15.95,CONTRACTION
1712,17800.50,-14.34,CONTRACTION
1713,17745.33,-14.60,CONTRACTION
1714,17955.92,-13.59,CONTRACTION
1715,17698.49,-14.83,CONTRACTION
1716,17737.32,-14.64,CONTRACTION
1717,17741.15,-14.62,CONTRACTION
1718,17681.31,-14.91,CONTRACTION
1719,17698.69,-14.83,CONTRACTION
1720,17787.19,-14.40,CONTRACTION
1721,17979.30,-13.48,CONTRACTION
1722,17965.41,-13.55,CONTRACTION
1723,18132.67,-12.74,CONTRACTION
1724,18169.89,-12.56,CONTRACTION
1725,18136.65,-12.72,CONTRACTION
1726,18295.87,-11.96,CONTRACTION
1727,18332.30,-11.78,CONTRACTION
1728,18459.71,-11.17,CONTRACTION
1729,18453.12,-11.20,CONTRACTION
1730,18630.44,-10.35,CONTRACTION
1731,18628.75,-10.35,CONTRACTION
1732,18643.80,-10.28,CONTRACTION
1733,18758.98,-9.73,CONTRACTION
1734,18757.33,-9.73,CONTRACTION
1735,18839.09,-9.34,CONTRACTION
1736,18060.24,-13.09,CONTRACTION
1737,18252.66,-12.16,CONTRACTION
1738,18251.87,-12.17,CONTRACTION
1739,18239.23,-12.23,CONTRACTION
1740,18306.81,-11.90,CONTRACTION
1741,18488.87,-11.03,CONTRACTION
1742,18509.45,-10.93,CONTRACTION
1743,18477.54,-11.08,CONTRACTION
1744,18443.34,-11.25,CONTRACTION
1745,18449.86,-11.21,CONTRACTION
1746,18445.65,-11.23,CONTRACTION
1747,18649.48,-10.25,CONTRACTION
1748,18723.63,-9.90,CONTRACTION
1749,18441.70,-11.25,CONTRACTION
1750,18526.94,-10.84,CONTRACTION
1751,18291.79,-11.97,CONTRACTION
1752,18274.40,-12.06,CONTRACTION
1753,18289.11,-11.99,CONTRACTION
1754,18413.05,-11.39,CONTRACTION
1755,18603.32,-10.48,CONTRACTION
1756,18648.04,-10.26,CONTRACTION
1757,18757.28,-9.73,CONTRACTION
1758,18751.77,-9.76,CONTRACTION
1759,18758.69,-9.73,CONTRACTION
1760,18749.77,-9.77,CONTRACTION
1761,19079.88,-8.18,CONTRACTION
1762,18985.71,-8.64,CONTRACTION
1763,19182.50,-7.69,CONTRACTION
1764,18942.40,-8.84,CONTRACTION
1765,18955.10,-8.78,CONTRACTION
1766,18950.04,-8.81,CONTRACTION
1767,18954.82,-8.78,CONTRACTION
1768,18803.89,-9.51,CONTRACTION
1769,18955.80,-8.78,CONTRACTION
1770,19055.91,-8.30,CONTRACTION
1771,18940.72,-8.85,CONTRACTION
1772,19070.68,-8.23,CONTRACTION
1773,19071.71,-8.22,CONTRACTION
1774,19075.30,-8.20,CONTRACTION
1775,19300.25,-7.12,CONTRACTION
1776,19347.99,-6.89,CONTRACTION
1777,19501.26,-6.15,CONTRACTION
1778,19351.63,-6.87,CONTRACTION
1779,19284.31,-7.20,CONTRACTION
1780,19302.58,-7.11,CONTRACTION
1781,19331.90,-6.97,CONTRACTION
1782,19773.29,-4.85,CONTRACTION
1783,19607.82,-5.64,CONTRACTION
1784,19735.42,-5.03,CONTRACTION
1785,19660.90,-5.39,CONTRACTION
1786,19734.33,-5.03,CONTRACTION
1787,19783.32,-4.80,CONTRACTION
1788,19706.77,-5.17,CONTRACTION
1789,19846.37,-4.49,CONTRACTION
1790,20037.64,-3.57,CONTRACTION
1791,20202.79,-2.78,CONTRACTION
1792,20279.54,-2.41,CONTRACTION
1793,20096.72,-3.29,CONTRACTION
1794,20113.76,-3.21,CONTRACTION
1795,20105.12,-3.25,CONTRACTION
1796,20121.95,-3.17,CONTRACTION
1797,19798.23,-4.73,CONTRACTION
1798,20083.25,-3.35,CONTRACTION
1799,20121.63,-3.17,CONTRACTION
1800,20091.66,-3.31,CONTRACTION
1801,20102.31,-3.26,CONTRACTION
1802,20105.27,-3.25,CONTRACTION
1803,20354.46,-2.05,CONTRACTION
1804,20342.48,-2.11,CONTRACTION
1805,20170.60,-2.93,CONTRACTION
1806,20227.28,-2.66,CONTRACTION
1807,20182.26,-2.88,CONTRACTION
1808,20192.28,-2.83,CONTRACTION
1809,20190.39,-2.84,CONTRACTION
1810,20310.69,-2.26,CONTRACTION
1811,20400.63,-1.83,CONTRACTION
1812,20572.84,-1.00,CONTRACTION
1813,20449.61,-1.59,CONTRACTION
1814,20712.79,-0.32,CONTRACTION
1815,20708.67,-0.34,CONTRACTION
1816,20732.40,-0.23,CONTRACTION
1817,20691.29,-0.43,CONTRACTION
1818,20902.53,0.00,CONTRACTION
1819,20927.64,0.00,CONTRACTION
1820,20240.27,-3.28,CONTRACTION
1821,20174.04,-3.60,CONTRACTION
1822,20131.71,-3.80,CONTRACTION
1823,20145.84,-3.74,CONTRACTION
1824,20157.11,-3.68,CONTRACTION
1825,19679.06,-5.97,CONTRACTION
1826,20013.40,-4.37,CONTRACTION
1827,19608.69,-6.30,CONTRACTION
1828,19624.88,-6.23,CONTRACTION
1829,19635.01,-6.18,CONTRACTION
1830,19606.03,-6.32,CONTRACTION
1831,19921.17,-4.81,CONTRACTION
1832,20078.01,-4.06,CONTRACTION
1833,20039.69,-4.24,CONTRACTION
1834,19907.53,-4.87,CONTRACTION
1835,19766.91,-5.55,CONTRACTION
1836,19802.12,-5.38,CONTRACTION
1837,19765.85,-5.55,CONTRACTION
1838,19495.04,-6.85,CONTRACTION
1839,19592.16,-6.38,CONTRACTION
1840,19164.42,-8.43,CONTRACTION
1841,19339.11,-7.59,CONTRACTION
1842,19434.10,-7.14,CONTRACTION
1843,19447.82,-7.07,CONTRACTION
1844,19453.60,-7.04,CONTRACTION
1845,19655.20,-6.08,CONTRACTION
1846,19713.90,-5.80,CONTRACTION
1847,19729.42,-5.73,CONTRACTION
1848,19769.14,-5.54,CONTRACTION
1849,19582.88,-6.43,CONTRACTION
1850,19576.45,-6.46,CONTRACTION
1851,19605.50,-6.32,CONTRACTION
1852,19887.35,-4.97,CONTRACTION
1853,19675.58,-5.98,CONTRACTION
1854,19888.69,-4.96,CONTRACTION
1855,20034.44,-4.27,CONTRACTION
1856,20253.56,-3.22,CONTRACTION
1857,20308.81,-2.96,CONTRACTION
1858,20329.37,-2.86,CONTRACTION
1859,20539.35,-1.86,CONTRACTION
1860,20394.79,-2.55,CONTRACTION
1861,20327.54,-2.87,CONTRACTION
1862,20288.39,-3.05,CONTRACTION
1863,20204.52,-3.46,CONTRACTION
1864,20212.88,-3.42,CONTRACTION
1865,20241.89,-3.28,CONTRACTION
1866,20243.81,-3.27,CONTRACTION
1867,20394.30,-2.55,CONTRACTION
1868,20625.85,-1.44,CONTRACTION
1869,20642.69,-1.36,CONTRACTION
1870,20644.16,-1.35,CONTRACTION
1871,20680.85,-1.18,CONTRACTION
1872,20665.05,-1.25,CONTRACTION
1873,20457.37,-2.25,CONTRACTION
1874,20551.24,-1.80,CONTRACTION
1875,20027.76,-4.30,CONTRACTION
1876,20238.60,-3.29,CONTRACTION
1877,20146.11,-3.73,CONTRACTION
1878,20191.50,-3.52,CONTRACTION
1879,20183.13,-3.56,CONTRACTION
1880,20267.23,-3.16,CONTRACTION
1881,20559.35,-1.76,CONTRACTION
1882,20865.07,-0.30,CONTRACTION
1883,21540.80,0.00,CONTRACTION
1884,21614.60,0.00,CONTRACTION
1885,21482.27,-0.61,CONTRACTION
1886,21604.01,-0.05,CONTRACTION
1887,21489.36,-0.58,CONTRACTION
1888,21357.48,-1.19,CONTRACTION
1889,21661.59,0.00,CONTRACTION
1890,21356.25,-1.41,CONTRACTION
1891,21537.90,-0.57,CONTRACTION
1892,21496.70,-0.76,CONTRACTION
1893,21477.88,-0.85,CONTRACTION
1894,21766.63,0.00,CONTRACTION
1895,21854.11,0.00,CONTRACTION
1896,21782.71,-0.33,CONTRACTION
1897,21837.45,-0.08,CONTRACTION
1898,21935.93,0.00,CONTRACTION
1899,21939.01,0.00,CONTRACTION
1900,21898.96,-0.18,CONTRACTION
1901,21929.53,-0.04,CONTRACTION
1902,22209.94,0.00,CONTRACTION
1903,22171.38,-0.17,CONTRACTION
1904,21937.40,-1.23,CONTRACTION
1905,21990.29,-0.99,CONTRACTION
1906,22088.14,-0.55,CONTRACTION
1907,22159.84,-0.23,CONTRACTION
1908,22291.05,0.00,CONTRACTION
1909,22419.61,0.00,CONTRACTION
1910,22588.74,0.00,CONTRACTION
1911,22726.89,0.00,CONTRACTION
1912,22959.43,0.00,CONTRACTION
1913,23029.18,0.00,CONTRACTION
1914,23057.86,0.00,CONTRACTION
1915,23274.33,0.00,CONTRACTION
1916,23124.76,-0.64,CONTRACTION
1917,22822.50,-1.94,CONTRACTION
1918,22953.10,-1.38,CONTRACTION
1919,22952.62,-1.38,CONTRACTION
1920,23070.94,-0.87,CONTRACTION
1921,23122.89,-0.65,CONTRACTION
1922,23212.58,-0.27,CONTRACTION
1923,23492.39,0.00,CONTRACTION
1924,23800.45,0.00,CONTRACTION
1925,24076.98,0.00,CONTRACTION
1926,24114.34,0.00,CONTRACTION
1927,24209.69,0.00,CONTRACTION
1928,24159.92,-0.21,CONTRACTION
1929,23940.94,-1.11,CONTRACTION
1930,24006.19,-0.84,CONTRACTION
1931,24043.03,-0.69,CONTRACTION
1932,24170.86,-0.16,CONTRACTION
1933,24289.09,0.00,CONTRACTION
1934,24507.25,0.00,CONTRACTION
1935,24488.16,-0.08,CONTRACTION
1936,24690.24,0.00,CONTRACTION
1937,24755.27,0.00,CONTRACTION
1938,25068.68,0.00,CONTRACTION
1939,25119.74,0.00,CONTRACTION
1940,25160.06,0.00,CONTRACTION
1941,25454.83,0.00,CONTRACTION
1942,25519.67,0.00,CONTRACTION
1943,25476.12,-0.17,CONTRACTION
1944,26051.39,0.00,CONTRACTION
1945,26180.45,0.00,CONTRACTION
1946,26799.51,0.00,CONTRACTION
1947,26841.29,0.00,CONTRACTION
1948,26796.63,-0.17,CONTRACTION
1949,26638.69,-0.75,CONTRACTION
1950,26280.59,-2.09,CONTRACTION
1951,26083.65,-2.82,CONTRACTION
1952,26470.94,-1.38,CONTRACTION
1953,26458.97,-1.42,EXPANSION
1954,25926.22,-3.41,EXPANSION
1955,25869.26,-3.62,EXPANSION
1956,25834.68,-3.75,EXPANSION
1957,25910.37,-3.47,EXPANSION
1958,26098.94,-2.77,EXPANSION
1959,26297.93,-2.02,EXPANSION
1960,25890.14,-3.54,EXPANSION
1961,25914.65,-3.45,EXPANSION
1962,25822.58,-3.80,EXPANSION
1963,25844.90,-3.71,EXPANSION
1964,25962.21,-3.28,EXPANSION
1965,25965.20,-3.26,EXPANSION
1966,25155.89,-6.28,EXPANSION
1967,25615.77,-4.57,EXPANSION
1968,25353.37,-5.54,EXPANSION
1969,25349.04,-5.56,EXPANSION
1970,25242.23,-5.96,EXPANSION
1971,25964.49,-3.27,EXPANSION
1972,26261.82,-2.16,EXPANSION
1973,26392.52,-1.67,EXPANSION
1974,26360.45,-1.79,EXPANSION
1975,26654.68,-0.70,EXPANSION
1976,26752.66,-0.33,EXPANSION
1977,26721.78,-0.45,EXPANSION
1978,27700.76,0.00,EXPANSION
1979,27781.32,0.00,EXPANSION
1980,27780.27,-0.00,EXPANSION
1981,28206.25,0.00,EXPANSION
1982,28253.82,0.00,EXPANSION
1983,28224.13,-0.11,EXPANSION
1984,28344.84,0.00,EXPANSION
1985,28288.68,-0.20,EXPANSION
1986,28607.30,0.00,EXPANSION
1987,28697.83,0.00,EXPANSION
1988,28327.14,-1.29,EXPANSION
1989,28819.41,0.00,EXPANSION
1990,28833.03,0.00,EXPANSION
1991,28925.57,0.00,EXPANSION
1992,28409.53,-1.78,EXPANSION
1993,27984.64,-3.25,EXPANSION
1994,28228.88,-2.41,EXPANSION
1995,27484.99,-4.98,EXPANSION
1996,27211.99,-5.92,EXPANSION
1997,27200.88,-5.96,EXPANSION
1998,27123.53,-6.23,EXPANSION
1999,27921.03,-3.47,EXPANSION
2000,27810.96,-3.85,EXPANSION
2001,27658.89,-4.38,EXPANSION
2002,26913.01,-6.96,EXPANSION
2003,27249.50,-5.79,EXPANSION
2004,27248.46,-5.80,EXPANSION
2005,27408.23,-5.25,EXPANSION
2006,26971.62,-6.76,EXPANSION
2007,27727.42,-4.14,EXPANSION
2008,27744.15,-4.08,EXPANSION
2009,28341.34,-2.02,EXPANSION
2010,28275.76,-2.25,EXPANSION
2011,28516.87,-1.41,EXPANSION
2012,28403.91,-1.80,EXPANSION
2013,28538.09,-1.34,EXPANSION
2014,28739.67,-0.64,EXPANSION
2015,28977.96,0.00,EXPANSION
2016,28062.52,-3.16,EXPANSION
2017,28147.35,-2.87,EXPANSION
2018,28145.36,-2.87,EXPANSION
2019,28097.68,-3.04,EXPANSION
2020,28080.28,-3.10,EXPANSION
2021,27724.52,-4.33,EXPANSION
2022,27386.49,-5.49,EXPANSION
2023,27319.66,-5.72,EXPANSION
2024,28040.18,-3.24,EXPANSION
2025,28093.34,-3.05,EXPANSION
2026,28091.91,-3.06,EXPANSION
2027,28059.81,-3.17,EXPANSION
2028,27991.95,-3.40,EXPANSION
2029,28267.52,-2.45,EXPANSION
2030,28738.04,-0.83,EXPANSION
2031,28755.58,-0.77,EXPANSION
2032,28647.81,-1.14,EXPANSION
2033,28719.59,-0.89,EXPANSION
2034,29098.38,0.00,EXPANSION
2035,29013.24,-0.29,EXPANSION
2036,28751.36,-1.19,EXPANSION
2037,29133.47,0.00,EXPANSION
2038,29066.02,-0.23,EXPANSION
2039,29162.60,0.00,EXPANSION
2040,29187.70,0.00,EXPANSION
2041,28937.25,-0.86,EXPANSION
2042,29201.93,0.00,EXPANSION
2043,29081.09,-0.41,EXPANSION
2044,29358.71,0.00,EXPANSION
2045,29304.35,-0.19,EXPANSION
2046,29251.46,-0.37,EXPANSION
2047,28982.27,-1.28,EXPANSION
2048,28749.16,-2.08,EXPANSION
2049,28630.61,-2.48,EXPANSION
2050,28733.43,-2.13,EXPANSION
2051,28336.01,-3.48,EXPANSION
2052,28537.65,-2.80,EXPANSION
2053,28464.85,-3.04,EXPANSION
2054,28390.44,-3.30,EXPANSION
2055,28878.89,-1.63,EXPANSION
2056,28924.06,-1.48,EXPANSION
2057,28962.33,-1.35,EXPANSION
2058,28922.48,-1.49,EXPANSION
2059,28951.13,-1.39,EXPANSION
2060,28956.01,-1.37,EXPANSION
2061,28881.09,-1.63,EXPANSION
2062,29115.51,-0.83,EXPANSION
2063,28637.59,-2.46,EXPANSION
2064,29087.02,-0.93,EXPANSION
2065,29210.42,-0.51,EXPANSION
2066,29604.89,0.00,EXPANSION
2067,29698.27,0.00,EXPANSION
2068,29662.20,-0.12,EXPANSION
2069,29144.38,-1.87,EXPANSION
2070,29106.31,-1.99,EXPANSION
2071,28029.97,-5.62,EXPANSION
2072,28125.98,-5.29,EXPANSION
2073,28584.44,-3.75,EXPANSION
2074,28360.92,-4.50,EXPANSION
2075,28337.86,-4.58,EXPANSION
2076,28143.25,-5.24,EXPANSION
2077,28128.15,-5.29,EXPANSION
2078,27613.15,-7.02,EXPANSION
2079,27896.78,-6.07,EXPANSION
2080,27465.56,-7.52,EXPANSION
2081,27486.91,-7.45,EXPANSION
2082,27233.72,-8.30,EXPANSION
2083,27798.40,-6.40,EXPANSION
2084,27825.71,-6.31,EXPANSION
2085,28006.23,-5.70,EXPANSION
2086,28040.47,-5.58,EXPANSION
2087,27861.66,-6.18,EXPANSION
2088,27756.14,-6.54,EXPANSION
2089,27862.59,-6.18,EXPANSION
2090,28024.12,-5.64,EXPANSION
2091,28147.82,-5.22,EXPANSION
2092,28334.96,-4.59,EXPANSION
2093,28214.14,-5.00,EXPANSION
2094,28354.73,-4.52,EXPANSION
2095,28225.76,-4.96,EXPANSION
2096,28256.57,-4.85,EXPANSION
2097,28070.84,-5.48,EXPANSION
2098,27966.20,-5.83,EXPANSION
2099,28313.18,-4.66,EXPANSION
2100,28435.96,-4.25,EXPANSION
2101,28475.36,-4.12,EXPANSION
2102,28305.48,-4.69,EXPANSION
2103,28658.31,-3.50,EXPANSION
2104,28606.35,-3.68,EXPANSION
2105,28617.68,-3.64,EXPANSION
2106,28233.57,-4.93,EXPANSION
2107,28066.43,-5.49,EXPANSION
2108,27550.15,-7.23,EXPANSION
2109,27533.66,-7.29,EXPANSION
2110,27541.62,-7.26,EXPANSION
2111,27329.01,-7.98,EXPANSION
2112,27528.63,-7.31,EXPANSION
2113,27665.52,-6.84,EXPANSION
2114,27980.26,-5.78,EXPANSION
2115,27753.00,-6.55,EXPANSION
2116,27813.14,-6.35,EXPANSION
2117,28079.23,-5.45,EXPANSION
2118,28141.88,-5.24,EXPANSION
2119,28201.17,-5.04,EXPANSION
2120,28128.71,-5.29,EXPANSION
2121,27965.90,-5.83,EXPANSION
2122,28111.07,-5.34,EXPANSION
2123,28191.05,-5.08,EXPANSION
2124,28253.99,-4.86,EXPANSION
2125,28099.68,-5.38,EXPANSION
2126,28026.39,-5.63,EXPANSION
2127,27949.67,-5.89,EXPANSION
2128,27585.89,-7.11,EXPANSION
2129,27912.13,-6.01,EXPANSION
2130,27883.49,-6.11,EXPANSION
2131,27958.32,-5.86,EXPANSION
2132,27897.81,-6.06,EXPANSION
2133,27799.30,-6.39,EXPANSION
2134,27864.57,-6.17,EXPANSION
2135,27636.91,-6.94,EXPANSION
