Date,BTC-EUR,EMXC.DE,0P00000WLG.F,PPFB.DE,URNU.DE,VVSM.DE,XNAS.DE,^VIX,^TNX,^IRX,HYG,LQD,^MOVE,DX-Y.NYB,BTC_VOL
2023-04-05,25843.804688,19.931999,36.089199,36.009998,9.317000,21.975000,27.139999,19.080000,3.287000,4.705000,74.510002,110.430000,153.899994,101.849998,0.539124
2023-04-06,25681.841797,19.846001,36.135101,35.841999,9.148000,21.995001,27.195000,18.400000,3.288000,4.710000,74.839996,110.330002,147.729996,101.820000,0.539093
2023-04-07,25395.777344,19.846001,36.135101,35.841999,9.148000,21.995001,27.195000,18.400000,3.288000,4.710000,74.839996,110.330002,147.729996,101.820000,0.540026
2023-04-08,25419.804688,19.846001,36.135101,35.841999,9.148000,21.995001,27.195000,18.400000,3.288000,4.710000,74.839996,110.330002,147.729996,101.820000,0.540062
2023-04-09,25962.480469,19.846001,36.135101,35.841999,9.148000,21.995001,27.195000,18.400000,3.288000,4.710000,74.839996,110.330002,147.729996,101.820000,0.540899
2023-04-10,27280.267578,19.846001,36.135101,35.841999,9.148000,21.995001,27.195000,18.969999,3.415000,4.838000,74.769997,109.820000,143.000000,102.580002,0.547915
2023-04-11,27697.037109,20.115000,36.262100,35.743999,9.425000,22.260000,27.139999,19.100000,3.434000,4.880000,74.930000,109.790001,139.779999,102.199997,0.546841
2023-04-12,27405.621094,20.075001,36.029202,35.616001,9.436000,21.834999,26.924999,19.090000,3.421000,4.860000,74.910004,109.559998,129.679993,101.500000,0.542718
2023-04-13,27505.623047,20.100000,36.236500,35.944000,9.653000,21.660000,26.934999,17.799999,3.452000,4.855000,75.419998,109.750000,119.949997,101.010002,0.533154
2023-04-14,27455.939453,20.105000,36.325199,35.417999,9.567000,21.770000,27.135000,17.070000,3.522000,4.903000,75.279999,109.389999,118.839996,101.550003,0.524254
2023-04-15,27307.808594,20.105000,36.325199,35.417999,9.567000,21.770000,27.135000,17.070000,3.522000,4.903000,75.279999,109.389999,118.839996,101.550003,0.524425
2023-04-16,27598.189453,20.105000,36.325199,35.417999,9.567000,21.770000,27.135000,17.070000,3.522000,4.903000,75.279999,109.389999,118.839996,101.550003,0.524279
2023-04-17,26952.845703,20.184999,36.648800,35.512001,9.560000,21.705000,27.235001,16.950001,3.591000,4.923000,75.080002,108.699997,122.690002,102.099998,0.527195
2023-04-18,27696.791016,20.125000,36.606602,35.700001,9.508000,21.900000,27.305000,16.830000,3.572000,5.030000,75.129997,109.059998,122.779999,101.750000,0.526452
2023-04-19,26317.671875,19.931999,36.587502,35.414001,9.413000,21.584999,27.219999,16.459999,3.602000,4.995000,74.830002,108.519997,124.019997,101.970001,0.537469
2023-04-20,25753.052734,19.990000,36.382900,35.576000,9.321000,21.725000,27.139999,17.170000,3.545000,4.945000,74.760002,108.930000,120.610001,101.839996,0.523024
2023-04-21,24581.541016,19.782000,36.407001,35.076000,9.251000,21.490000,27.040001,16.770000,3.570000,4.950000,74.989998,109.000000,120.839996,101.820000,0.532191
2023-04-22,25068.714844,19.782000,36.407001,35.076000,9.251000,21.490000,27.040001,16.770000,3.570000,4.950000,74.989998,109.000000,120.839996,101.820000,0.533361
2023-04-23,25101.648438,19.782000,36.407001,35.076000,9.251000,21.490000,27.040001,16.770000,3.570000,4.950000,74.989998,109.000000,120.839996,101.820000,0.533187
2023-04-24,24893.007813,19.736000,36.280102,35.035999,9.194000,21.245001,26.799999,16.889999,3.515000,4.873000,75.199997,109.480003,126.279999,101.349998,0.532518
2023-04-25,25785.673828,19.638000,35.976200,35.268002,9.240000,20.930000,26.770000,18.760000,3.396000,4.953000,75.080002,109.959999,137.130005,101.860001,0.535738
2023-04-26,25732.861328,19.546000,35.638302,35.180000,9.320000,20.799999,26.695000,18.840000,3.432000,4.985000,74.790001,109.480003,130.389999,101.470001,0.535764
2023-04-27,26717.722656,19.756001,36.212502,35.063999,9.304000,20.695000,27.090000,17.030001,3.528000,5.000000,75.040001,109.080002,122.430000,101.500000,0.540473
2023-04-28,26368.093750,19.808001,36.382401,35.116001,9.461000,21.055000,27.235001,15.780000,3.452000,4.923000,75.360001,109.930000,122.459999,101.669998,0.541321
2023-04-29,26284.855469,19.808001,36.382401,35.116001,9.461000,21.055000,27.235001,15.780000,3.452000,4.923000,75.360001,109.930000,122.459999,101.669998,0.538106
2023-04-30,26581.580078,19.808001,36.382401,35.116001,9.461000,21.055000,27.235001,15.780000,3.452000,4.923000,75.360001,109.930000,122.459999,101.669998,0.532145
2023-05-01,25610.464844,19.808001,36.382401,35.116001,9.461000,21.055000,27.235001,16.080000,3.574000,4.865000,74.690002,107.790001,128.179993,102.150002,0.537773
2023-05-02,26047.433594,19.766001,36.164299,35.681999,9.217000,21.184999,27.205000,17.780001,3.439000,5.040000,74.620003,109.089996,137.550003,101.959999,0.538306
2023-05-03,26205.544922,19.694000,35.837502,35.672001,9.168000,20.915001,27.139999,18.340000,3.403000,5.095000,74.580002,109.269997,134.500000,101.339996,0.538331
2023-05-04,26170.326172,19.785999,35.795200,36.287998,9.215000,20.895000,27.040001,20.090000,3.351000,5.055000,74.360001,108.970001,140.710007,101.400002,0.538238
2023-05-05,26344.966797,20.040001,36.331600,35.594002,9.509000,21.250000,27.395000,17.190001,3.446000,5.080000,74.760002,108.540001,130.210007,101.209999,0.538089
2023-05-06,25783.212891,20.040001,36.331600,35.594002,9.509000,21.250000,27.395000,17.190001,3.446000,5.080000,74.760002,108.540001,130.210007,101.209999,0.539211
2023-05-07,25825.054688,20.040001,36.331600,35.594002,9.509000,21.250000,27.395000,17.190001,3.446000,5.080000,74.760002,108.540001,130.210007,101.209999,0.539112
2023-05-08,25183.925781,20.065001,36.379902,35.807999,9.661000,21.415001,27.459999,16.980000,3.521000,5.083000,74.550003,107.760002,135.070007,101.370003,0.540398
2023-05-09,25225.355469,20.120001,36.423698,36.004002,9.780000,21.299999,27.600000,17.709999,3.521000,5.123000,74.360001,107.720001,133.929993,101.639999,0.539612
2023-05-10,25150.437500,20.145000,36.465900,35.925999,9.950000,21.559999,27.750000,16.940001,3.439000,5.065000,74.809998,108.570000,125.599998,101.480003,0.528343
2023-05-11,24743.683594,20.025000,36.555500,35.990002,9.868000,21.344999,28.045000,16.930000,3.397000,5.015000,74.690002,108.989998,128.210007,102.059998,0.529577
2023-05-12,24502.441406,20.035000,36.679401,36.057999,9.750000,21.440001,28.040001,17.030001,3.463000,5.028000,74.419998,108.320000,120.519997,102.680000,0.529879
2023-05-13,24488.308594,20.035000,36.679401,36.057999,9.750000,21.440001,28.040001,17.030001,3.463000,5.028000,74.419998,108.320000,120.519997,102.680000,0.529817
2023-05-14,24813.755859,20.035000,36.679401,36.057999,9.750000,21.440001,28.040001,17.030001,3.463000,5.028000,74.419998,108.320000,120.519997,102.680000,0.530143
2023-05-15,25008.222656,20.195000,36.807598,36.132000,9.836000,21.695000,28.145000,17.120001,3.508000,5.000000,74.400002,107.739998,127.889999,102.430000,0.529256
2023-05-16,24882.451172,20.184999,36.583801,35.827999,9.765000,22.180000,28.350000,17.990000,3.549000,5.058000,73.879997,107.199997,130.300003,102.559998,0.495313
2023-05-17,25280.462891,20.325001,36.988602,35.608002,9.635000,22.450001,28.475000,16.870001,3.581000,5.088000,74.080002,107.190002,120.779999,102.879997,0.493095
2023-05-18,24902.060547,20.455000,37.425400,35.338001,9.677000,23.480000,29.230000,16.049999,3.648000,5.125000,74.120003,106.739998,122.500000,103.580002,0.489614
2023-05-19,24855.890625,20.504999,37.401001,35.674000,9.812000,23.254999,29.160000,16.809999,3.692000,5.085000,74.199997,106.610001,127.510002,103.199997,0.489626
2023-05-20,25079.349609,20.504999,37.401001,35.674000,9.812000,23.254999,29.160000,16.809999,3.692000,5.085000,74.199997,106.610001,127.510002,103.199997,0.489409
2023-05-21,24719.412109,20.504999,37.401001,35.674000,9.812000,23.254999,29.160000,16.809999,3.692000,5.085000,74.199997,106.610001,127.510002,103.199997,0.488771
2023-05-22,24837.511719,20.620001,37.406502,35.568001,10.086000,23.305000,29.344999,17.209999,3.719000,5.095000,74.529999,106.570000,132.289993,103.199997,0.488034
2023-05-23,25280.449219,20.615000,37.100399,35.523998,10.052000,23.315001,29.330000,18.530001,3.698000,5.153000,74.139999,106.790001,131.699997,103.489998,0.489002
2023-05-24,24484.876953,20.514999,36.785702,35.639999,9.803000,22.705000,28.860001,20.030001,3.719000,5.185000,73.620003,106.370003,132.289993,103.889999,0.493105
2023-05-25,24689.779297,20.605000,37.011600,35.324001,9.618000,24.440001,29.684999,19.139999,3.814000,5.163000,73.570000,106.019997,139.539993,104.209999,0.489131
2023-05-26,24898.371094,20.940001,37.504501,35.326000,9.579000,25.655001,30.385000,17.950001,3.810000,5.115000,74.019997,106.470001,145.369995,104.209999,0.489333
2023-05-27,25037.275391,20.940001,37.504501,35.326000,9.579000,25.655001,30.385000,17.950001,3.810000,5.115000,74.019997,106.470001,145.369995,104.209999,0.488200
2023-05-28,26196.158203,20.940001,37.504501,35.326000,9.579000,25.655001,30.385000,17.950001,3.810000,5.115000,74.019997,106.470001,145.369995,104.209999,0.495852
2023-05-29,25914.656250,20.930000,37.523499,35.377998,9.675000,26.010000,30.645000,17.950001,3.810000,5.115000,74.019997,106.470001,145.369995,104.209999,0.495603
2023-05-30,25813.796875,20.860001,37.402802,35.616001,9.292000,26.445000,30.750000,17.459999,3.700000,5.143000,74.339996,107.269997,141.360001,104.169998,0.495246
2023-05-31,25454.462891,20.680000,37.305698,36.028000,9.320000,25.655001,30.510000,17.940001,3.637000,5.248000,74.110001,107.620003,136.020004,104.320000,0.496236
2023-06-01,24924.980469,20.830000,37.479900,35.905998,10.292000,25.684999,30.584999,15.650000,3.608000,5.203000,74.199997,107.599998,124.629997,103.559998,0.486066
2023-06-02,25434.765625,21.245001,38.054600,35.632000,10.314000,25.799999,31.035000,14.600000,3.691000,5.215000,74.580002,107.309998,120.949997,104.019997,0.487442
2023-06-03,25271.925781,21.245001,38.054600,35.632000,10.314000,25.799999,31.035000,14.600000,3.691000,5.215000,74.580002,107.309998,120.949997,104.019997,0.487705
2023-06-04,25352.396484,21.245001,38.054600,35.632000,10.314000,25.799999,31.035000,14.600000,3.691000,5.215000,74.580002,107.309998,120.949997,104.019997,0.487441
2023-06-05,24049.574219,21.285000,38.063599,35.570000,10.514000,25.600000,31.290001,14.730000,3.693000,5.143000,74.519997,107.080002,119.080002,104.000000,0.499785
2023-06-06,25459.982422,21.360001,38.241699,35.726002,10.414000,25.745001,31.135000,13.960000,3.699000,5.158000,74.639999,107.290001,114.419998,104.129997,0.509604
2023-06-07,24606.056641,21.440001,38.031300,35.528000,10.576000,25.885000,30.920000,13.940000,3.784000,5.153000,74.230003,106.330002,120.500000,104.099998,0.494817
2023-06-08,24585.150391,21.330000,38.017200,35.532001,10.462000,25.575001,30.735001,13.650000,3.714000,5.100000,74.699997,107.040001,115.110001,103.339996,0.493510
2023-06-09,24635.195313,21.555000,38.111801,35.532001,10.616000,25.889999,30.950001,13.830000,3.745000,5.095000,74.720001,106.760002,115.769997,103.559998,0.491853
2023-06-10,24039.843750,21.555000,38.111801,35.532001,10.616000,25.889999,30.950001,13.830000,3.745000,5.095000,74.720001,106.760002,115.769997,103.559998,0.476307
2023-06-11,24130.296875,21.555000,38.111801,35.532001,10.616000,25.889999,30.950001,13.830000,3.745000,5.095000,74.720001,106.760002,115.769997,103.559998,0.445910
2023-06-12,24067.697266,21.600000,38.415100,35.464001,10.864000,26.385000,31.170000,15.010000,3.765000,5.095000,74.639999,107.099998,119.800003,103.629997,0.443834
2023-06-13,24021.917969,21.735001,38.532700,35.105999,11.078000,26.920000,31.559999,14.610000,3.839000,5.100000,74.730003,106.620003,118.800003,103.339996,0.443842
2023-06-14,23170.253906,21.695000,38.482700,35.130001,10.832000,26.920000,31.645000,13.880000,3.796000,5.080000,74.760002,106.949997,114.370003,103.010002,0.447179
2023-06-15,23366.492188,21.639999,38.631699,34.848000,10.656000,26.754999,31.645000,14.500000,3.728000,5.055000,75.120003,107.879997,107.339996,102.120003,0.418702
2023-06-16,24029.074219,21.575001,38.532799,34.919998,10.752000,26.615000,31.760000,13.540000,3.769000,5.065000,74.930000,107.690002,104.430000,102.300003,0.421080
2023-06-17,24196.294922,21.575001,38.532799,34.919998,10.752000,26.615000,31.760000,13.540000,3.769000,5.065000,74.930000,107.690002,104.430000,102.300003,0.409743
2023-06-18,24065.609375,21.575001,38.532799,34.919998,10.752000,26.615000,31.760000,13.540000,3.769000,5.065000,74.930000,107.690002,104.430000,102.300003,0.409074
2023-06-19,24580.533203,21.485001,38.442501,34.799999,10.816000,26.440001,31.540001,13.540000,3.769000,5.065000,74.930000,107.690002,104.430000,102.300003,0.410949
2023-06-20,25940.925781,21.365000,38.319199,34.549999,10.644000,26.299999,31.490000,13.880000,3.729000,5.075000,74.730003,108.080002,104.430000,102.540001,0.417486
2023-06-21,27317.933594,21.174999,37.982899,34.324001,10.690000,25.690001,31.094999,13.200000,3.723000,5.135000,74.540001,107.959999,110.839996,102.070000,0.422664
2023-06-22,27303.242188,21.129999,38.000702,34.012001,10.448000,25.684999,31.235001,12.910000,3.799000,5.135000,74.320000,107.400002,107.699997,102.389999,0.419543
2023-06-23,28118.583984,20.995001,37.907299,34.391998,10.234000,25.379999,31.245001,13.440000,3.739000,5.138000,74.190002,107.699997,105.739998,102.900002,0.423493
2023-06-24,27984.132813,20.995001,37.907299,34.391998,10.234000,25.379999,31.245001,13.440000,3.739000,5.138000,74.190002,107.699997,105.739998,102.900002,0.422263
2023-06-25,27947.595703,20.995001,37.907299,34.391998,10.234000,25.379999,31.245001,13.440000,3.739000,5.138000,74.190002,107.699997,105.739998,102.900002,0.416418
2023-06-26,27746.609375,21.045000,37.718899,34.375999,10.278000,25.655001,31.150000,14.250000,3.719000,5.155000,74.230003,107.820000,109.019997,102.690002,0.416760
2023-06-27,28006.048828,21.055000,37.937698,34.014000,10.140000,25.540001,30.940001,13.740000,3.768000,5.180000,74.480003,107.699997,110.849998,102.489998,0.410095
2023-06-28,27560.505859,21.020000,38.139099,34.104000,10.258000,26.045000,31.465000,13.430000,3.710000,5.170000,74.910004,108.169998,108.300003,102.910004,0.409956
2023-06-29,28014.898438,21.065001,38.305302,34.180000,10.332000,26.065001,31.455000,13.540000,3.854000,5.175000,74.709999,107.349998,113.449997,103.339996,0.409482
2023-06-30,27918.685547,21.200001,38.658501,34.208000,10.386000,26.325001,31.785000,13.590000,3.819000,5.153000,75.070000,108.139999,110.639999,102.910004,0.409521
2023-07-01,28022.041016,21.200001,38.658501,34.208000,10.386000,26.325001,31.785000,13.590000,3.819000,5.153000,75.070000,108.139999,110.639999,102.910004,0.409538
2023-07-02,28072.724609,21.200001,38.658501,34.208000,10.386000,26.325001,31.785000,13.590000,3.819000,5.153000,75.070000,108.139999,110.639999,102.910004,0.406372
2023-07-03,28549.082031,21.434999,38.743000,34.402000,10.406000,26.315001,31.809999,13.570000,3.858000,5.145000,74.550003,107.489998,110.769997,102.989998,0.407313
2023-07-04,28281.734375,21.530001,38.755402,34.436001,10.542000,26.565001,31.955000,13.570000,3.858000,5.145000,74.550003,107.489998,110.769997,102.989998,0.407777
2023-07-05,28109.283203,21.410000,38.733898,34.453999,10.366000,26.285000,32.005001,14.180000,3.945000,5.193000,74.320000,106.720001,110.529999,103.370003,0.407764
2023-07-06,27465.175781,20.965000,38.285000,34.206001,9.904000,25.590000,31.635000,15.440000,4.041000,5.213000,73.779999,105.639999,134.630005,103.169998,0.409943
2023-07-07,27661.828125,21.004999,37.978199,34.324001,10.024000,25.760000,31.559999,14.830000,4.050000,5.213000,73.849998,105.540001,130.410004,102.269997,0.410137
2023-07-08,27613.984375,21.004999,37.978199,34.324001,10.024000,25.760000,31.559999,14.830000,4.050000,5.213000,73.849998,105.540001,130.410004,102.269997,0.408101
2023-07-09,27504.669922,21.004999,37.978199,34.324001,10.024000,25.760000,31.559999,14.830000,4.050000,5.213000,73.849998,105.540001,130.410004,102.269997,0.395889
2023-07-10,27635.562500,20.895000,37.964802,34.085999,10.130000,25.850000,31.320000,15.070000,4.006000,5.225000,74.220001,106.089996,131.729996,101.970001,0.394817
2023-07-11,27802.660156,21.084999,38.209999,34.230000,10.246000,25.650000,31.315001,14.840000,3.980000,5.243000,74.620003,106.589996,127.070000,101.730003,0.394413
2023-07-12,27279.845703,21.299999,38.197800,34.220001,10.320000,26.040001,31.510000,13.540000,3.861000,5.230000,75.199997,107.529999,114.070000,100.519997,0.396222
2023-07-13,28044.089844,21.344999,38.361599,34.099998,10.522000,26.205000,31.615000,13.610000,3.761000,5.223000,75.650002,108.290001,111.750000,99.769997,0.400114
2023-07-14,26979.121094,21.385000,38.176102,33.925999,10.224000,26.665001,31.950001,13.340000,3.819000,5.215000,75.099998,107.449997,112.480003,99.910004,0.407593
2023-07-15,26961.966797,21.385000,38.176102,33.925999,10.224000,26.665001,31.950001,13.340000,3.819000,5.215000,75.099998,107.449997,112.480003,99.910004,0.407010
2023-07-16,26939.876953,21.385000,38.176102,33.925999,10.224000,26.665001,31.950001,13.340000,3.819000,5.215000,75.099998,107.449997,112.480003,99.910004,0.404213
2023-07-17,26828.544922,21.385000,38.259399,33.844002,10.268000,26.445000,31.879999,13.480000,3.797000,5.233000,75.239998,107.629997,113.500000,99.839996,0.400465
2023-07-18,26590.166016,21.360001,38.506802,34.354000,10.406000,26.370001,31.950001,13.300000,3.789000,5.248000,75.449997,107.900002,112.449997,99.940002,0.387352
2023-07-19,26696.830078,21.370001,38.752300,34.335999,10.534000,26.730000,32.529999,13.760000,3.742000,5.245000,75.510002,108.510002,107.190002,100.279999,0.384869
2023-07-20,26756.269531,21.344999,38.652401,34.425999,10.384000,26.045000,32.180000,13.990000,3.854000,5.243000,75.180000,107.779999,112.849998,100.879997,0.372809
2023-07-21,26865.529297,21.315001,38.757500,34.348000,10.284000,25.990000,31.910000,13.600000,3.837000,5.248000,75.370003,107.970001,106.660004,101.070000,0.370923
2023-07-22,26752.763672,21.315001,38.757500,34.348000,10.284000,25.990000,31.910000,13.600000,3.837000,5.248000,75.370003,107.970001,106.660004,101.070000,0.371057
2023-07-23,27041.066406,21.315001,38.757500,34.348000,10.284000,25.990000,31.910000,13.600000,3.837000,5.248000,75.370003,107.970001,106.660004,101.070000,0.371135
2023-07-24,26373.333984,21.600000,38.988701,34.444000,10.362000,25.975000,31.885000,13.910000,3.857000,5.250000,75.239998,107.839996,109.949997,101.349998,0.368108
2023-07-25,26449.912109,21.795000,39.216499,34.591999,10.612000,26.570000,32.209999,13.860000,3.912000,5.265000,75.190002,107.669998,113.019997,101.349998,0.368116
2023-07-26,26498.292969,21.715000,39.138100,34.686001,10.378000,25.969999,31.955000,13.190000,3.851000,5.268000,75.489998,108.169998,104.879997,100.889999,0.360235
2023-07-27,26607.666016,21.959999,39.265900,34.442001,10.406000,27.139999,32.715000,14.410000,4.012000,5.268000,74.889999,106.849998,111.150002,101.769997,0.359342
2023-07-28,26577.896484,21.895000,39.413502,34.641998,10.352000,27.230000,32.720001,13.330000,3.969000,5.255000,75.320000,107.550003,109.760002,101.620003,0.359289
2023-07-29,26612.046875,21.895000,39.413502,34.641998,10.352000,27.230000,32.720001,13.330000,3.969000,5.255000,75.320000,107.550003,109.760002,101.620003,0.358587
2023-07-30,26556.158203,21.895000,39.413502,34.641998,10.352000,27.230000,32.720001,13.330000,3.969000,5.255000,75.320000,107.550003,109.760002,101.620003,0.350517
2023-07-31,26580.546875,21.855000,39.532001,34.785999,10.696000,27.174999,32.705002,13.630000,3.959000,5.248000,75.500000,107.849998,112.029999,101.860001,0.348902
2023-08-01,26958.771484,21.844999,39.496799,34.546001,10.834000,27.309999,32.814999,13.930000,4.051000,5.260000,74.769997,106.410004,116.379997,102.300003,0.349833
2023-08-02,26638.914063,21.395000,39.057301,34.428001,10.332000,26.565001,32.259998,16.090000,4.078000,5.260000,74.449997,105.760002,115.150002,102.589996,0.350689
2023-08-03,26644.656250,21.230000,38.908798,34.450001,10.436000,26.275000,32.134998,15.920000,4.189000,5.258000,74.209999,104.809998,124.599998,102.540001,0.350442
2023-08-04,26368.833984,21.245001,38.545300,34.257999,10.518000,26.290001,32.090000,17.100000,4.060000,5.253000,74.650002,105.900002,115.910004,102.019997,0.348327
2023-08-05,26339.843750,21.245001,38.545300,34.257999,10.518000,26.290001,32.090000,17.100000,4.060000,5.253000,74.650002,105.900002,115.910004,102.019997,0.348326
2023-08-06,26395.765625,21.245001,38.545300,34.257999,10.518000,26.290001,32.090000,17.100000,4.060000,5.253000,74.650002,105.900002,115.910004,102.019997,0.344492
2023-08-07,26521.001953,21.225000,38.836899,34.200001,10.606000,26.334999,31.795000,15.770000,4.078000,5.260000,74.790001,105.639999,120.940002,102.050003,0.344589
2023-08-08,27159.880859,21.020000,38.835201,34.256001,10.584000,25.965000,31.735001,15.990000,4.026000,5.275000,74.949997,106.059998,118.739998,102.529999,0.347670
2023-08-09,26929.605469,21.020000,38.553001,33.966000,10.678000,25.684999,31.500000,15.960000,4.012000,5.280000,74.959999,106.160004,112.550003,102.489998,0.346445
2023-08-10,26798.734375,21.100000,38.550400,33.896000,10.718000,25.754999,31.670000,15.850000,4.080000,5.268000,74.940002,105.410004,108.639999,102.519997,0.345960
2023-08-11,26831.294922,20.965000,38.560398,34.028000,10.854000,25.059999,31.305000,14.840000,4.168000,5.265000,74.830002,105.050003,112.129997,102.839996,0.345946
2023-08-12,26847.951172,20.965000,38.560398,34.028000,10.854000,25.059999,31.305000,14.840000,4.168000,5.265000,74.830002,105.050003,112.129997,102.839996,0.345055
2023-08-13,26758.697266,20.965000,38.560398,34.028000,10.854000,25.059999,31.305000,14.840000,4.168000,5.265000,74.830002,105.050003,112.129997,102.839996,0.344866
2023-08-14,26960.865234,20.855000,38.855701,34.056000,10.874000,25.535000,31.750000,14.820000,4.184000,5.270000,74.820000,105.010002,119.940002,103.190002,0.344929
2023-08-15,26752.154297,20.750000,38.361900,33.984001,10.816000,25.610001,31.680000,16.459999,4.221000,5.280000,74.580002,104.459999,121.800003,103.209999,0.344003
2023-08-16,26393.152344,20.780001,38.205101,33.966000,10.620000,25.400000,31.555000,16.780001,4.258000,5.285000,74.349998,103.989998,117.239998,103.419998,0.343724
2023-08-17,24520.585938,20.735001,37.941700,33.889999,10.494000,25.000000,31.195000,17.889999,4.308000,5.278000,74.040001,103.709999,121.139999,103.440002,0.374817
2023-08-18,23921.724609,20.650000,37.961601,33.872002,10.616000,24.860001,30.799999,17.299999,4.251000,5.278000,74.089996,104.099998,120.510002,103.379997,0.377589
2023-08-19,23964.562500,20.650000,37.961601,33.872002,10.616000,24.860001,30.799999,17.299999,4.251000,5.278000,74.089996,104.099998,120.510002,103.379997,0.376547
2023-08-20,24081.244141,20.650000,37.961601,33.872002,10.616000,24.860001,30.799999,17.299999,4.251000,5.278000,74.089996,104.099998,120.510002,103.379997,0.376552
2023-08-21,23971.851563,20.660000,38.064201,33.784000,10.892000,25.295000,31.100000,17.129999,4.342000,5.280000,74.070000,103.480003,130.690002,103.330002,0.374846
2023-08-22,23999.806641,20.790001,38.176399,34.048000,11.120000,25.885000,31.610001,16.969999,4.328000,5.295000,74.110001,103.800003,126.650002,103.559998,0.369368
2023-08-23,24326.121094,21.080000,38.564800,34.380001,11.308000,26.120001,31.965000,15.980000,4.198000,5.295000,74.709999,105.260002,118.400002,103.360001,0.370006
2023-08-24,24227.376953,21.049999,38.178600,34.520000,11.316000,25.750000,31.625000,17.200001,4.235000,5.303000,74.300003,104.900002,117.559998,103.980003,0.369672
2023-08-25,24129.414063,21.105000,38.503899,34.438000,11.122000,25.379999,31.504999,15.680000,4.239000,5.315000,74.610001,104.959999,110.370003,104.080002,0.369554
2023-08-26,24093.095703,21.105000,38.503899,34.438000,11.122000,25.379999,31.504999,15.680000,4.239000,5.315000,74.610001,104.959999,110.370003,104.080002,0.357668
2023-08-27,24163.882813,21.105000,38.503899,34.438000,11.122000,25.379999,31.504999,15.680000,4.239000,5.315000,74.610001,104.959999,110.370003,104.080002,0.357182
2023-08-28,24115.007813,21.190001,38.689800,34.638000,11.414000,25.745001,31.770000,15.080000,4.212000,5.323000,74.889999,105.290001,110.449997,104.059998,0.357135
2023-08-29,25509.867188,21.280001,39.132401,34.736000,11.456000,26.340000,32.380001,14.450000,4.122000,5.320000,75.360001,106.129997,110.680000,103.550003,0.374056
2023-08-30,24975.578125,21.129999,38.989201,34.632000,11.564000,26.299999,32.369999,13.880000,4.118000,5.315000,75.330002,105.980003,109.839996,103.160004,0.374089
2023-08-31,23916.753906,21.059999,39.194302,34.832001,11.442000,26.639999,32.779999,13.570000,4.093000,5.298000,75.279999,106.160004,107.930000,103.620003,0.381819
2023-09-01,23917.246094,21.250000,39.408600,34.942001,11.828000,26.735001,32.865002,13.090000,4.173000,5.268000,75.070000,105.029999,102.919998,104.239998,0.381642
2023-09-02,23980.349609,21.250000,39.408600,34.942001,11.828000,26.735001,32.865002,13.090000,4.173000,5.268000,75.070000,105.029999,102.919998,104.239998,0.381621
2023-09-03,24071.607422,21.250000,39.408600,34.942001,11.828000,26.735001,32.865002,13.090000,4.173000,5.268000,75.070000,105.029999,102.919998,104.239998,0.366634
2023-09-04,23919.564453,21.315001,39.497898,34.967999,11.952000,26.879999,32.895000,13.090000,4.173000,5.268000,75.070000,105.029999,102.919998,104.239998,0.347977
2023-09-05,24037.847656,21.375000,39.560902,35.001999,12.082000,27.040001,33.130001,14.010000,4.268000,5.278000,74.580002,104.279999,109.639999,104.809998,0.341419
2023-09-06,24014.712891,21.180000,39.328899,34.821999,12.076000,26.754999,32.860001,14.450000,4.290000,5.300000,74.400002,104.180000,111.309998,104.860001,0.341420
2023-09-07,24530.304688,21.155001,39.229401,34.900002,11.984000,26.100000,32.630001,14.400000,4.260000,5.283000,74.650002,104.639999,105.199997,105.059998,0.344130
2023-09-08,24194.585938,21.250000,39.217201,34.900002,11.934000,26.139999,32.855000,13.840000,4.258000,5.293000,74.620003,104.720001,104.339996,105.089996,0.341686
2023-09-09,24185.269531,21.250000,39.217201,34.900002,11.934000,26.139999,32.855000,13.840000,4.258000,5.293000,74.620003,104.720001,104.339996,105.089996,0.341604
2023-09-10,24104.980469,21.250000,39.217201,34.900002,11.934000,26.139999,32.855000,13.840000,4.258000,5.293000,74.620003,104.720001,104.339996,105.089996,0.341630
2023-09-11,23412.441406,21.235001,39.377499,34.844002,12.150000,25.809999,32.794998,13.800000,4.288000,5.293000,74.750000,104.519997,107.230003,104.570000,0.346629
2023-09-12,24023.845703,21.245001,39.316898,34.700001,12.278000,26.049999,32.799999,14.230000,4.264000,5.305000,74.629997,104.489998,105.110001,104.709999,0.342788
2023-09-13,24437.322266,21.309999,39.238998,34.647999,12.382000,26.190001,32.830002,13.480000,4.249000,5.305000,74.830002,104.720001,101.860001,104.769997,0.344056
2023-09-14,24954.433594,21.559999,39.859798,34.835999,12.986000,26.395000,33.220001,12.820000,4.288000,5.295000,74.919998,104.529999,97.110001,105.410004,0.342042
2023-09-15,24936.523438,21.545000,39.565498,35.122002,13.352000,25.705000,32.724998,13.790000,4.322000,5.298000,74.639999,104.370003,96.610001,105.320000,0.341791
2023-09-16,24898.650391,21.545000,39.565498,35.122002,13.352000,25.705000,32.724998,13.790000,4.322000,5.298000,74.639999,104.370003,96.610001,105.320000,0.341612
2023-09-17,24872.564453,21.545000,39.565498,35.122002,13.352000,25.705000,32.724998,13.790000,4.322000,5.298000,74.639999,104.370003,96.610001,105.320000,0.338986
2023-09-18,25021.539063,21.430000,39.467999,35.099998,13.144000,25.639999,32.674999,14.000000,4.319000,5.300000,74.690002,104.570000,99.320000,105.199997,0.321099
