date,portfolioValue,drawdown,regime,allocations,rebalanceDay
2025-05-12,48300.03,-4.02%,EXPANSION,BTC-EUR:12.6%|EMXC.DE:11.8%|PPFB.DE:15.9%|URNU.DE:11.1%|VVSM.DE:11.5%|0P00000WLG.F:12.7%,N
2025-05-13,48759.59,-3.10%,EXPANSION,BTC-EUR:12.6%|EMXC.DE:11.8%|PPFB.DE:15.9%|URNU.DE:11.1%|VVSM.DE:11.5%|0P00000WLG.F:12.7%,N
2025-05-14,48718.77,-3.18%,EXPANSION,BTC-EUR:12.6%|EMXC.DE:11.8%|PPFB.DE:15.9%|URNU.DE:11.1%|VVSM.DE:11.5%|0P00000WLG.F:12.7%,N
2025-05-15,48839.73,-2.94%,EXPANSION,BTC-EUR:12.6%|EMXC.DE:11.8%|PPFB.DE:15.9%|URNU.DE:11.1%|VVSM.DE:11.5%|0P00000WLG.F:12.7%,N
2025-05-16,48690.85,-3.24%,EXPANSION,BTC-EUR:12.6%|EMXC.DE:11.8%|PPFB.DE:15.9%|URNU.DE:11.1%|VVSM.DE:11.5%|0P00000WLG.F:12.7%,N
2025-05-17,48673.12,-3.27%,EXPANSION,BTC-EUR:12.6%|EMXC.DE:11.8%|PPFB.DE:15.9%|URNU.DE:11.1%|VVSM.DE:11.5%|0P00000WLG.F:12.7%,N
2025-05-18,48867.14,-2.89%,EXPANSION,BTC-EUR:12.6%|EMXC.DE:11.8%|PPFB.DE:15.9%|URNU.DE:11.1%|VVSM.DE:11.5%|0P00000WLG.F:12.7%,N
2025-05-19,48956.99,-2.71%,EXPANSION,BTC-EUR:12.6%|EMXC.DE:11.8%|PPFB.DE:15.9%|URNU.DE:11.1%|VVSM.DE:11.5%|0P00000WLG.F:12.7%,N
2025-05-20,49186.94,-2.25%,EXPANSION,BTC-EUR:12.6%|EMXC.DE:11.8%|PPFB.DE:15.9%|URNU.DE:11.1%|VVSM.DE:11.5%|0P00000WLG.F:12.7%,N
2025-05-21,49264.97,-2.10%,EXPANSION,BTC-EUR:12.6%|EMXC.DE:11.8%|PPFB.DE:15.9%|URNU.DE:11.1%|VVSM.DE:11.5%|0P00000WLG.F:12.7%,N
2025-05-22,49326.00,-1.98%,EXPANSION,BTC-EUR:12.6%|EMXC.DE:11.8%|PPFB.DE:15.9%|URNU.DE:11.1%|VVSM.DE:11.5%|0P00000WLG.F:12.7%,N
2025-05-23,49811.95,-1.01%,EXPANSION,BTC-EUR:12.6%|EMXC.DE:11.8%|PPFB.DE:15.9%|URNU.DE:11.1%|VVSM.DE:11.5%|0P00000WLG.F:12.7%,N
2025-05-24,49841.48,-0.95%,EXPANSION,BTC-EUR:12.6%|EMXC.DE:11.8%|PPFB.DE:15.9%|URNU.DE:11.1%|VVSM.DE:11.5%|0P00000WLG.F:12.7%,N
2025-05-25,49914.19,-0.81%,EXPANSION,BTC-EUR:12.6%|EMXC.DE:11.8%|PPFB.DE:15.9%|URNU.DE:11.1%|VVSM.DE:11.5%|0P00000WLG.F:12.7%,N
2025-05-26,49937.62,-0.76%,EXPANSION,BTC-EUR:12.6%|EMXC.DE:11.8%|PPFB.DE:15.9%|URNU.DE:11.1%|VVSM.DE:11.5%|0P00000WLG.F:12.7%,N
2025-05-27,50256.63,-0.13%,EXPANSION,BTC-EUR:12.6%|EMXC.DE:11.8%|PPFB.DE:15.9%|URNU.DE:11.1%|VVSM.DE:11.5%|0P00000WLG.F:12.7%,N
2025-05-28,50027.50,-0.58%,EXPANSION,BTC-EUR:12.6%|EMXC.DE:11.8%|PPFB.DE:15.9%|URNU.DE:11.1%|VVSM.DE:11.5%|0P00000WLG.F:12.7%,N
2025-05-29,49912.85,-0.81%,EXPANSION,BTC-EUR:12.6%|EMXC.DE:11.8%|PPFB.DE:15.9%|URNU.DE:11.1%|VVSM.DE:11.5%|0P00000WLG.F:12.7%,Y
2025-05-30,49533.92,-1.56%,EXPANSION,BTC-EUR:14.3%|EMXC.DE:12.8%|PPFB.DE:13.4%|URNU.DE:9.9%|VVSM.DE:12.0%|0P00000WLG.F:15.8%,N
2025-05-31,49577.40,-1.48%,EXPANSION,BTC-EUR:14.3%|EMXC.DE:12.8%|PPFB.DE:13.4%|URNU.DE:9.9%|VVSM.DE:12.0%|0P00000WLG.F:15.8%,N
2025-06-01,49645.98,-1.34%,EXPANSION,BTC-EUR:14.3%|EMXC.DE:12.8%|PPFB.DE:13.4%|URNU.DE:9.9%|VVSM.DE:12.0%|0P00000WLG.F:15.8%,N
2025-06-02,50005.82,-0.63%,EXPANSION,BTC-EUR:14.3%|EMXC.DE:12.8%|PPFB.DE:13.4%|URNU.DE:9.9%|VVSM.DE:12.0%|0P00000WLG.F:15.8%,N
2025-06-03,50225.00,-0.19%,EXPANSION,BTC-EUR:14.3%|EMXC.DE:12.8%|PPFB.DE:13.4%|URNU.DE:9.9%|VVSM.DE:12.0%|0P00000WLG.F:15.8%,N
2025-06-04,50433.42,0.00%,EXPANSION,BTC-EUR:14.3%|EMXC.DE:12.8%|PPFB.DE:13.4%|URNU.DE:9.9%|VVSM.DE:12.0%|0P00000WLG.F:15.8%,N
2025-06-05,50185.48,-0.49%,EXPANSION,BTC-EUR:14.3%|EMXC.DE:12.8%|PPFB.DE:13.4%|URNU.DE:9.9%|VVSM.DE:12.0%|0P00000WLG.F:15.8%,N
2025-06-06,50487.27,0.00%,EXPANSION,BTC-EUR:14.3%|EMXC.DE:12.8%|PPFB.DE:13.4%|URNU.DE:9.9%|VVSM.DE:12.0%|0P00000WLG.F:15.8%,N
2025-06-07,50571.86,0.00%,EXPANSION,BTC-EUR:14.3%|EMXC.DE:12.8%|PPFB.DE:13.4%|URNU.DE:9.9%|VVSM.DE:12.0%|0P00000WLG.F:15.8%,N
2025-06-08,50584.03,0.00%,EXPANSION,BTC-EUR:14.3%|EMXC.DE:12.8%|PPFB.DE:13.4%|URNU.DE:9.9%|VVSM.DE:12.0%|0P00000WLG.F:15.8%,N
2025-06-09,51313.31,0.00%,EXPANSION,BTC-EUR:14.3%|EMXC.DE:12.8%|PPFB.DE:13.4%|URNU.DE:9.9%|VVSM.DE:12.0%|0P00000WLG.F:15.8%,N
2025-06-10,51339.88,0.00%,EXPANSION,BTC-EUR:14.3%|EMXC.DE:12.8%|PPFB.DE:13.4%|URNU.DE:9.9%|VVSM.DE:12.0%|0P00000WLG.F:15.8%,N
2025-06-11,51549.22,0.00%,EXPANSION,BTC-EUR:14.3%|EMXC.DE:12.8%|PPFB.DE:13.4%|URNU.DE:9.9%|VVSM.DE:12.0%|0P00000WLG.F:15.8%,N
2025-06-12,51548.61,-0.00%,EXPANSION,BTC-EUR:14.3%|EMXC.DE:12.8%|PPFB.DE:13.4%|URNU.DE:9.9%|VVSM.DE:12.0%|0P00000WLG.F:15.8%,N
2025-06-13,51321.49,-0.44%,EXPANSION,BTC-EUR:14.3%|EMXC.DE:12.8%|PPFB.DE:13.4%|URNU.DE:9.9%|VVSM.DE:12.0%|0P00000WLG.F:15.8%,N
2025-06-14,51278.78,-0.52%,EXPANSION,BTC-EUR:14.3%|EMXC.DE:12.8%|PPFB.DE:13.4%|URNU.DE:9.9%|VVSM.DE:12.0%|0P00000WLG.F:15.8%,N
2025-06-15,51284.30,-0.51%,EXPANSION,BTC-EUR:14.3%|EMXC.DE:12.8%|PPFB.DE:13.4%|URNU.DE:9.9%|VVSM.DE:12.0%|0P00000WLG.F:15.8%,N
2025-06-16,51786.94,0.00%,EXPANSION,BTC-EUR:14.3%|EMXC.DE:12.8%|PPFB.DE:13.4%|URNU.DE:9.9%|VVSM.DE:12.0%|0P00000WLG.F:15.8%,N
2025-06-17,51365.13,-0.81%,EXPANSION,BTC-EUR:14.3%|EMXC.DE:12.8%|PPFB.DE:13.4%|URNU.DE:9.9%|VVSM.DE:12.0%|0P00000WLG.F:15.8%,N
2025-06-18,51400.47,-0.75%,EXPANSION,BTC-EUR:14.3%|EMXC.DE:12.8%|PPFB.DE:13.4%|URNU.DE:9.9%|VVSM.DE:12.0%|0P00000WLG.F:15.8%,N
2025-06-19,51367.76,-0.81%,EXPANSION,BTC-EUR:14.3%|EMXC.DE:12.8%|PPFB.DE:13.4%|URNU.DE:9.9%|VVSM.DE:12.0%|0P00000WLG.F:15.8%,Y
2025-06-20,50928.09,-1.66%,EXPANSION,BTC-EUR:15.8%|EMXC.DE:21.5%|PPFB.DE:13.9%|URNU.DE:11.4%|VVSM.DE:13.7%|0P00000WLG.F:23.8%,N
2025-06-21,50846.34,-1.82%,EXPANSION,BTC-EUR:15.8%|EMXC.DE:21.5%|PPFB.DE:13.9%|URNU.DE:11.4%|VVSM.DE:13.7%|0P00000WLG.F:23.8%,N
2025-06-22,50746.78,-2.01%,EXPANSION,BTC-EUR:15.8%|EMXC.DE:21.5%|PPFB.DE:13.9%|URNU.DE:11.4%|VVSM.DE:13.7%|0P00000WLG.F:23.8%,N
2025-06-23,51495.33,-0.56%,EXPANSION,BTC-EUR:15.8%|EMXC.DE:21.5%|PPFB.DE:13.9%|URNU.DE:11.4%|VVSM.DE:13.7%|0P00000WLG.F:23.8%,N
2025-06-24,52283.80,0.00%,EXPANSION,BTC-EUR:15.8%|EMXC.DE:21.5%|PPFB.DE:13.9%|URNU.DE:11.4%|VVSM.DE:13.7%|0P00000WLG.F:23.8%,N
2025-06-25,52364.39,0.00%,EXPANSION,BTC-EUR:15.8%|EMXC.DE:21.5%|PPFB.DE:13.9%|URNU.DE:11.4%|VVSM.DE:13.7%|0P00000WLG.F:23.8%,N
2025-06-26,52708.22,0.00%,EXPANSION,BTC-EUR:15.8%|EMXC.DE:21.5%|PPFB.DE:13.9%|URNU.DE:11.4%|VVSM.DE:13.7%|0P00000WLG.F:23.8%,N
2025-06-27,52539.60,-0.32%,EXPANSION,BTC-EUR:15.8%|EMXC.DE:21.5%|PPFB.DE:13.9%|URNU.DE:11.4%|VVSM.DE:13.7%|0P00000WLG.F:23.8%,N
2025-06-28,52558.11,-0.28%,EXPANSION,BTC-EUR:15.8%|EMXC.DE:21.5%|PPFB.DE:13.9%|URNU.DE:11.4%|VVSM.DE:13.7%|0P00000WLG.F:23.8%,N
2025-06-29,52639.76,-0.13%,EXPANSION,BTC-EUR:15.8%|EMXC.DE:21.5%|PPFB.DE:13.9%|URNU.DE:11.4%|VVSM.DE:13.7%|0P00000WLG.F:23.8%,N
2025-06-30,52854.23,0.00%,EXPANSION,BTC-EUR:15.8%|EMXC.DE:21.5%|PPFB.DE:13.9%|URNU.DE:11.4%|VVSM.DE:13.7%|0P00000WLG.F:23.8%,N
2025-07-01,52517.49,-0.64%,EXPANSION,BTC-EUR:15.8%|EMXC.DE:21.5%|PPFB.DE:13.9%|URNU.DE:11.4%|VVSM.DE:13.7%|0P00000WLG.F:23.8%,N
2025-07-02,53094.97,0.00%,EXPANSION,BTC-EUR:15.8%|EMXC.DE:21.5%|PPFB.DE:13.9%|URNU.DE:11.4%|VVSM.DE:13.7%|0P00000WLG.F:23.8%,N
2025-07-03,53322.92,0.00%,EXPANSION,BTC-EUR:15.8%|EMXC.DE:21.5%|PPFB.DE:13.9%|URNU.DE:11.4%|VVSM.DE:13.7%|0P00000WLG.F:23.8%,N
2025-07-04,53199.23,-0.23%,EXPANSION,BTC-EUR:15.8%|EMXC.DE:21.5%|PPFB.DE:13.9%|URNU.DE:11.4%|VVSM.DE:13.7%|0P00000WLG.F:23.8%,N
2025-07-05,53214.51,-0.20%,EXPANSION,BTC-EUR:15.8%|EMXC.DE:21.5%|PPFB.DE:13.9%|URNU.DE:11.4%|VVSM.DE:13.7%|0P00000WLG.F:23.8%,N
2025-07-06,53292.07,-0.06%,EXPANSION,BTC-EUR:15.8%|EMXC.DE:21.5%|PPFB.DE:13.9%|URNU.DE:11.4%|VVSM.DE:13.7%|0P00000WLG.F:23.8%,N
2025-07-07,52873.72,-0.84%,EXPANSION,BTC-EUR:15.8%|EMXC.DE:21.5%|PPFB.DE:13.9%|URNU.DE:11.4%|VVSM.DE:13.7%|0P00000WLG.F:23.8%,N
2025-07-08,52868.42,-0.85%,EXPANSION,BTC-EUR:15.8%|EMXC.DE:21.5%|PPFB.DE:13.9%|URNU.DE:11.4%|VVSM.DE:13.7%|0P00000WLG.F:23.8%,N
2025-07-09,53150.98,-0.32%,EXPANSION,BTC-EUR:15.8%|EMXC.DE:21.5%|PPFB.DE:13.9%|URNU.DE:11.4%|VVSM.DE:13.7%|0P00000WLG.F:23.8%,N
2025-07-10,53667.34,0.00%,EXPANSION,BTC-EUR:15.8%|EMXC.DE:21.5%|PPFB.DE:13.9%|URNU.DE:11.4%|VVSM.DE:13.7%|0P00000WLG.F:23.8%,Y
2025-07-11,53819.88,0.00%,EXPANSION,BTC-EUR:15.3%|EMXC.DE:19.7%|PPFB.DE:13.9%|URNU.DE:11.7%|VVSM.DE:14.1%|0P00000WLG.F:25.4%,N
2025-07-12,53814.14,-0.01%,EXPANSION,BTC-EUR:15.3%|EMXC.DE:19.7%|PPFB.DE:13.9%|URNU.DE:11.7%|VVSM.DE:14.1%|0P00000WLG.F:25.4%,N
2025-07-13,53932.21,0.00%,EXPANSION,BTC-EUR:15.3%|EMXC.DE:19.7%|PPFB.DE:13.9%|URNU.DE:11.7%|VVSM.DE:14.1%|0P00000WLG.F:25.4%,N
2025-07-14,54187.56,0.00%,EXPANSION,BTC-EUR:15.3%|EMXC.DE:19.7%|PPFB.DE:13.9%|URNU.DE:11.7%|VVSM.DE:14.1%|0P00000WLG.F:25.4%,N
2025-07-15,54190.49,0.00%,EXPANSION,BTC-EUR:15.3%|EMXC.DE:19.7%|PPFB.DE:13.9%|URNU.DE:11.7%|VVSM.DE:14.1%|0P00000WLG.F:25.4%,N
2025-07-16,54480.36,0.00%,EXPANSION,BTC-EUR:15.3%|EMXC.DE:19.7%|PPFB.DE:13.9%|URNU.DE:11.7%|VVSM.DE:14.1%|0P00000WLG.F:25.4%,N
2025-07-17,54774.12,0.00%,EXPANSION,BTC-EUR:15.3%|EMXC.DE:19.7%|PPFB.DE:13.9%|URNU.DE:11.7%|VVSM.DE:14.1%|0P00000WLG.F:25.4%,N
2025-07-18,54711.75,-0.11%,EXPANSION,BTC-EUR:15.3%|EMXC.DE:19.7%|PPFB.DE:13.9%|URNU.DE:11.7%|VVSM.DE:14.1%|0P00000WLG.F:25.4%,N
2025-07-19,54707.25,-0.12%,EXPANSION,BTC-EUR:15.3%|EMXC.DE:19.7%|PPFB.DE:13.9%|URNU.DE:11.7%|VVSM.DE:14.1%|0P00000WLG.F:25.4%,N
2025-07-20,54661.80,-0.21%,EXPANSION,BTC-EUR:15.3%|EMXC.DE:19.7%|PPFB.DE:13.9%|URNU.DE:11.7%|VVSM.DE:14.1%|0P00000WLG.F:25.4%,N
2025-07-21,54773.61,-0.00%,EXPANSION,BTC-EUR:15.3%|EMXC.DE:19.7%|PPFB.DE:13.9%|URNU.DE:11.7%|VVSM.DE:14.1%|0P00000WLG.F:25.4%,N
2025-07-22,54935.84,0.00%,EXPANSION,BTC-EUR:15.3%|EMXC.DE:19.7%|PPFB.DE:13.9%|URNU.DE:11.7%|VVSM.DE:14.1%|0P00000WLG.F:25.4%,N
2025-07-23,55215.23,0.00%,EXPANSION,BTC-EUR:15.3%|EMXC.DE:19.7%|PPFB.DE:13.9%|URNU.DE:11.7%|VVSM.DE:14.1%|0P00000WLG.F:25.4%,N
2025-07-24,55251.86,0.00%,EXPANSION,BTC-EUR:15.3%|EMXC.DE:19.7%|PPFB.DE:13.9%|URNU.DE:11.7%|VVSM.DE:14.1%|0P00000WLG.F:25.4%,N
2025-07-25,55069.09,-0.33%,EXPANSION,BTC-EUR:15.3%|EMXC.DE:19.7%|PPFB.DE:13.9%|URNU.DE:11.7%|VVSM.DE:14.1%|0P00000WLG.F:25.4%,N
2025-07-26,55091.44,-0.29%,EXPANSION,BTC-EUR:15.3%|EMXC.DE:19.7%|PPFB.DE:13.9%|URNU.DE:11.7%|VVSM.DE:14.1%|0P00000WLG.F:25.4%,N
2025-07-27,55198.92,-0.10%,EXPANSION,BTC-EUR:15.3%|EMXC.DE:19.7%|PPFB.DE:13.9%|URNU.DE:11.7%|VVSM.DE:14.1%|0P00000WLG.F:25.4%,N
2025-07-28,54884.77,-0.66%,EXPANSION,BTC-EUR:15.3%|EMXC.DE:19.7%|PPFB.DE:13.9%|URNU.DE:11.7%|VVSM.DE:14.1%|0P00000WLG.F:25.4%,N
2025-07-29,54803.75,-0.81%,EXPANSION,BTC-EUR:15.3%|EMXC.DE:19.7%|PPFB.DE:13.9%|URNU.DE:11.7%|VVSM.DE:14.1%|0P00000WLG.F:25.4%,N
2025-07-30,54610.46,-1.16%,EXPANSION,BTC-EUR:15.3%|EMXC.DE:19.7%|PPFB.DE:13.9%|URNU.DE:11.7%|VVSM.DE:14.1%|0P00000WLG.F:25.4%,N
2025-07-31,54048.71,-2.18%,EXPANSION,BTC-EUR:15.3%|EMXC.DE:19.7%|PPFB.DE:13.9%|URNU.DE:11.7%|VVSM.DE:14.1%|0P00000WLG.F:25.4%,Y
2025-08-01,53456.47,-3.25%,EXPANSION,BTC-EUR:15.2%|EMXC.DE:17.0%|PPFB.DE:13.7%|URNU.DE:11.5%|VVSM.DE:14.6%|0P00000WLG.F:28.1%,N
2025-08-02,53399.78,-3.35%,EXPANSION,BTC-EUR:15.2%|EMXC.DE:17.0%|PPFB.DE:13.7%|URNU.DE:11.5%|VVSM.DE:14.6%|0P00000WLG.F:28.1%,N
2025-08-03,53521.35,-3.13%,EXPANSION,BTC-EUR:15.2%|EMXC.DE:17.0%|PPFB.DE:13.7%|URNU.DE:11.5%|VVSM.DE:14.6%|0P00000WLG.F:28.1%,N
2025-08-04,54313.54,-1.70%,EXPANSION,BTC-EUR:15.2%|EMXC.DE:17.0%|PPFB.DE:13.7%|URNU.DE:11.5%|VVSM.DE:14.6%|0P00000WLG.F:28.1%,N
2025-08-05,54291.83,-1.74%,EXPANSION,BTC-EUR:15.2%|EMXC.DE:17.0%|PPFB.DE:13.7%|URNU.DE:11.5%|VVSM.DE:14.6%|0P00000WLG.F:28.1%,N
2025-08-06,54607.97,-1.17%,EXPANSION,BTC-EUR:15.2%|EMXC.DE:17.0%|PPFB.DE:13.7%|URNU.DE:11.5%|VVSM.DE:14.6%|0P00000WLG.F:28.1%,N
2025-08-07,54974.26,-0.50%,EXPANSION,BTC-EUR:15.2%|EMXC.DE:17.0%|PPFB.DE:13.7%|URNU.DE:11.5%|VVSM.DE:14.6%|0P00000WLG.F:28.1%,N
2025-08-08,54989.45,-0.47%,EXPANSION,BTC-EUR:15.2%|EMXC.DE:17.0%|PPFB.DE:13.7%|URNU.DE:11.5%|VVSM.DE:14.6%|0P00000WLG.F:28.1%,N
2025-08-09,54976.00,-0.50%,EXPANSION,BTC-EUR:15.2%|EMXC.DE:17.0%|PPFB.DE:13.7%|URNU.DE:11.5%|VVSM.DE:14.6%|0P00000WLG.F:28.1%,N
2025-08-10,55176.66,-0.14%,EXPANSION,BTC-EUR:15.2%|EMXC.DE:17.0%|PPFB.DE:13.7%|URNU.DE:11.5%|VVSM.DE:14.6%|0P00000WLG.F:28.1%,N
2025-08-11,54899.85,-0.64%,EXPANSION,BTC-EUR:15.2%|EMXC.DE:17.0%|PPFB.DE:13.7%|URNU.DE:11.5%|VVSM.DE:14.6%|0P00000WLG.F:28.1%,N
2025-08-12,55594.60,0.00%,EXPANSION,BTC-EUR:15.2%|EMXC.DE:17.0%|PPFB.DE:13.7%|URNU.DE:11.5%|VVSM.DE:14.6%|0P00000WLG.F:28.1%,N
2025-08-13,55892.44,0.00%,EXPANSION,BTC-EUR:15.2%|EMXC.DE:17.0%|PPFB.DE:13.7%|URNU.DE:11.5%|VVSM.DE:14.6%|0P00000WLG.F:28.1%,N
2025-08-14,55318.76,-1.03%,EXPANSION,BTC-EUR:15.2%|EMXC.DE:17.0%|PPFB.DE:13.7%|URNU.DE:11.5%|VVSM.DE:14.6%|0P00000WLG.F:28.1%,N
2025-08-15,55106.43,-1.41%,EXPANSION,BTC-EUR:15.2%|EMXC.DE:17.0%|PPFB.DE:13.7%|URNU.DE:11.5%|VVSM.DE:14.6%|0P00000WLG.F:28.1%,N
2025-08-16,55113.04,-1.39%,EXPANSION,BTC-EUR:15.2%|EMXC.DE:17.0%|PPFB.DE:13.7%|URNU.DE:11.5%|VVSM.DE:14.6%|0P00000WLG.F:28.1%,N
2025-08-17,55110.32,-1.40%,EXPANSION,BTC-EUR:15.2%|EMXC.DE:17.0%|PPFB.DE:13.7%|URNU.DE:11.5%|VVSM.DE:14.6%|0P00000WLG.F:28.1%,N
2025-08-18,55113.76,-1.39%,EXPANSION,BTC-EUR:15.2%|EMXC.DE:17.0%|PPFB.DE:13.7%|URNU.DE:11.5%|VVSM.DE:14.6%|0P00000WLG.F:28.1%,N
2025-08-19,54162.61,-3.09%,EXPANSION,BTC-EUR:15.2%|EMXC.DE:17.0%|PPFB.DE:13.7%|URNU.DE:11.5%|VVSM.DE:14.6%|0P00000WLG.F:28.1%,N
2025-08-20,54181.53,-3.06%,EXPANSION,BTC-EUR:15.2%|EMXC.DE:17.0%|PPFB.DE:13.7%|URNU.DE:11.5%|VVSM.DE:14.6%|0P00000WLG.F:28.1%,N
2025-08-21,54015.14,-3.36%,EXPANSION,BTC-EUR:15.2%|EMXC.DE:17.0%|PPFB.DE:13.7%|URNU.DE:11.5%|VVSM.DE:14.6%|0P00000WLG.F:28.1%,Y
2025-08-22,55375.86,-0.92%,EXPANSION,BTC-EUR:15.0%|EMXC.DE:18.4%|PPFB.DE:14.9%|URNU.DE:11.6%|VVSM.DE:14.6%|0P00000WLG.F:25.6%,N
2025-08-23,55269.33,-1.11%,EXPANSION,BTC-EUR:15.0%|EMXC.DE:18.4%|PPFB.DE:14.9%|URNU.DE:11.6%|VVSM.DE:14.6%|0P00000WLG.F:25.6%,N
2025-08-24,55131.74,-1.36%,EXPANSION,BTC-EUR:15.0%|EMXC.DE:18.4%|PPFB.DE:14.9%|URNU.DE:11.6%|VVSM.DE:14.6%|0P00000WLG.F:25.6%,N
2025-08-25,54741.42,-2.06%,EXPANSION,BTC-EUR:15.0%|EMXC.DE:18.4%|PPFB.DE:14.9%|URNU.DE:11.6%|VVSM.DE:14.6%|0P00000WLG.F:25.6%,N
2025-08-26,55166.53,-1.30%,EXPANSION,BTC-EUR:15.0%|EMXC.DE:18.4%|PPFB.DE:14.9%|URNU.DE:11.6%|VVSM.DE:14.6%|0P00000WLG.F:25.6%,N
2025-08-27,55004.63,-1.59%,EXPANSION,BTC-EUR:15.0%|EMXC.DE:18.4%|PPFB.DE:14.9%|URNU.DE:11.6%|VVSM.DE:14.6%|0P00000WLG.F:25.6%,N
2025-08-28,55499.84,-0.70%,EXPANSION,BTC-EUR:15.0%|EMXC.DE:18.4%|PPFB.DE:14.9%|URNU.DE:11.6%|VVSM.DE:14.6%|0P00000WLG.F:25.6%,N
2025-08-29,54859.65,-1.85%,EXPANSION,BTC-EUR:15.0%|EMXC.DE:18.4%|PPFB.DE:14.9%|URNU.DE:11.6%|VVSM.DE:14.6%|0P00000WLG.F:25.6%,N
2025-08-30,54889.78,-1.79%,EXPANSION,BTC-EUR:15.0%|EMXC.DE:18.4%|PPFB.DE:14.9%|URNU.DE:11.6%|VVSM.DE:14.6%|0P00000WLG.F:25.6%,N
2025-08-31,54846.57,-1.87%,EXPANSION,BTC-EUR:15.0%|EMXC.DE:18.4%|PPFB.DE:14.9%|URNU.DE:11.6%|VVSM.DE:14.6%|0P00000WLG.F:25.6%,N
2025-09-01,54923.59,-1.73%,EXPANSION,BTC-EUR:15.0%|EMXC.DE:18.4%|PPFB.DE:14.9%|URNU.DE:11.6%|VVSM.DE:14.6%|0P00000WLG.F:25.6%,N
2025-09-02,55036.15,-1.53%,EXPANSION,BTC-EUR:15.0%|EMXC.DE:18.4%|PPFB.DE:14.9%|URNU.DE:11.6%|VVSM.DE:14.6%|0P00000WLG.F:25.6%,N
2025-09-03,55341.36,-0.99%,EXPANSION,BTC-EUR:15.0%|EMXC.DE:18.4%|PPFB.DE:14.9%|URNU.DE:11.6%|VVSM.DE:14.6%|0P00000WLG.F:25.6%,N
2025-09-04,55267.68,-1.12%,EXPANSION,BTC-EUR:15.0%|EMXC.DE:18.4%|PPFB.DE:14.9%|URNU.DE:11.6%|VVSM.DE:14.6%|0P00000WLG.F:25.6%,N
2025-09-05,55623.40,-0.48%,EXPANSION,BTC-EUR:15.0%|EMXC.DE:18.4%|PPFB.DE:14.9%|URNU.DE:11.6%|VVSM.DE:14.6%|0P00000WLG.F:25.6%,N
2025-09-06,55591.28,-0.54%,EXPANSION,BTC-EUR:15.0%|EMXC.DE:18.4%|PPFB.DE:14.9%|URNU.DE:11.6%|VVSM.DE:14.6%|0P00000WLG.F:25.6%,N
2025-09-07,55662.57,-0.41%,EXPANSION,BTC-EUR:15.0%|EMXC.DE:18.4%|PPFB.DE:14.9%|URNU.DE:11.6%|VVSM.DE:14.6%|0P00000WLG.F:25.6%,N
2025-09-08,56201.28,0.00%,EXPANSION,BTC-EUR:15.0%|EMXC.DE:18.4%|PPFB.DE:14.9%|URNU.DE:11.6%|VVSM.DE:14.6%|0P00000WLG.F:25.6%,N
2025-09-09,56327.35,0.00%,EXPANSION,BTC-EUR:15.0%|EMXC.DE:18.4%|PPFB.DE:14.9%|URNU.DE:11.6%|VVSM.DE:14.6%|0P00000WLG.F:25.6%,N
2025-09-10,56758.51,0.00%,EXPANSION,BTC-EUR:15.0%|EMXC.DE:18.4%|PPFB.DE:14.9%|URNU.DE:11.6%|VVSM.DE:14.6%|0P00000WLG.F:25.6%,N
2025-09-11,57288.91,0.00%,EXPANSION,BTC-EUR:15.0%|EMXC.DE:18.4%|PPFB.DE:14.9%|URNU.DE:11.6%|VVSM.DE:14.6%|0P00000WLG.F:25.6%,Y
2025-09-12,57237.91,-0.09%,EXPANSION,BTC-EUR:14.9%|EMXC.DE:19.7%|PPFB.DE:14.3%|URNU.DE:12.0%|VVSM.DE:13.6%|0P00000WLG.F:25.4%,N
2025-09-13,57226.79,-0.11%,EXPANSION,BTC-EUR:14.9%|EMXC.DE:19.7%|PPFB.DE:14.3%|URNU.DE:12.0%|VVSM.DE:13.6%|0P00000WLG.F:25.4%,N
2025-09-14,57186.80,-0.18%,EXPANSION,BTC-EUR:14.9%|EMXC.DE:19.7%|PPFB.DE:14.3%|URNU.DE:12.0%|VVSM.DE:13.6%|0P00000WLG.F:25.4%,N
2025-09-15,58147.24,0.00%,EXPANSION,BTC-EUR:14.9%|EMXC.DE:19.7%|PPFB.DE:14.3%|URNU.DE:12.0%|VVSM.DE:13.6%|0P00000WLG.F:25.4%,N
2025-09-16,58094.74,-0.09%,EXPANSION,BTC-EUR:14.9%|EMXC.DE:19.7%|PPFB.DE:14.3%|URNU.DE:12.0%|VVSM.DE:13.6%|0P00000WLG.F:25.4%,N
2025-09-17,57994.76,-0.26%,EXPANSION,BTC-EUR:14.9%|EMXC.DE:19.7%|PPFB.DE:14.3%|URNU.DE:12.0%|VVSM.DE:13.6%|0P00000WLG.F:25.4%,N
2025-09-18,58546.32,0.00%,EXPANSION,BTC-EUR:14.9%|EMXC.DE:19.7%|PPFB.DE:14.3%|URNU.DE:12.0%|VVSM.DE:13.6%|0P00000WLG.F:25.4%,N
2025-09-19,59085.13,0.00%,EXPANSION,BTC-EUR:14.9%|EMXC.DE:19.7%|PPFB.DE:14.3%|URNU.DE:12.0%|VVSM.DE:13.6%|0P00000WLG.F:25.4%,N
2025-09-20,59087.65,0.00%,EXPANSION,BTC-EUR:14.9%|EMXC.DE:19.7%|PPFB.DE:14.3%|URNU.DE:12.0%|VVSM.DE:13.6%|0P00000WLG.F:25.4%,N
