ticker,entry_date,exit_date,entry_price,exit_price,return_pct,pnl_eur,reason
CMI,2025-09-12,2025-09-23,404.61,425.06,4.91,49.06,TP
CMI,2025-09-26,2025-10-02,412.98,426.73,3.18,31.80,TP
CMI,2025-11-25,2025-12-31,486.28,507.15,4.14,41.41,EOD
CNC,2020-01-09,2020-01-30,64.52,62.91,-2.65,-26.49,SL
CNC,2020-04-16,2020-04-21,69.50,66.24,-4.84,-48.41,OB_Inv
CNC,2020-11-11,2020-11-12,72.00,68.43,-5.11,-51.08,SL
CNC,2021-02-10,2021-02-19,60.90,57.97,-4.96,-49.61,OB_Inv
CNC,2021-02-23,2021-03-08,58.87,60.98,3.43,34.29,TP
CNC,2021-03-19,2021-04-27,63.40,61.31,-3.45,-34.47,OB_Inv
CNC,2021-05-10,2021-07-27,70.11,70.18,-0.04,-0.44,SL
CNC,2021-10-18,2021-10-22,65.11,69.38,6.40,64.03,TP
CNC,2021-10-27,2021-11-18,70.99,77.59,9.15,91.51,TP
CNC,2021-12-15,2022-01-06,81.96,76.34,-7.01,-70.07,OB_Inv
CNC,2022-07-11,2022-07-14,87.15,84.36,-3.35,-33.47,SL
CNC,2022-07-15,2022-07-26,87.72,94.42,7.48,74.83,TP
CNC,2022-08-01,2022-08-01,93.15,92.00,-1.38,-13.82,SL
CNC,2022-08-03,2022-08-09,93.31,95.92,2.64,26.42,TP
CNC,2022-11-09,2022-11-11,84.45,81.36,-3.81,-38.07,SL
CNC,2022-11-15,2022-11-15,82.85,81.32,-2.00,-20.02,SL
CNC,2022-12-19,2023-01-03,81.10,79.18,-2.51,-25.14,SL
CNC,2023-04-06,2023-05-22,66.28,64.71,-2.52,-25.23,SL
CNC,2023-08-14,2023-08-14,65.63,67.20,2.24,22.40,TP
CNC,2023-10-18,2023-10-23,72.85,70.86,-2.88,-28.82,OB_Inv
CNC,2023-12-01,2024-01-18,73.54,74.39,1.01,10.07,SL
CNC,2024-01-19,2024-03-12,76.72,76.18,-0.86,-8.58,SL
CNC,2024-03-19,2024-04-02,77.40,72.45,-6.55,-65.45,OB_Inv
CNC,2025-04-10,2025-04-10,62.87,62.06,-1.45,-14.46,SL
CNC,2025-04-14,2025-04-15,63.61,62.28,-2.24,-22.41,OB_Inv
CNC,2025-09-10,2025-09-11,31.01,35.69,14.95,149.54,TP
CNC,2025-10-22,2025-10-23,36.26,34.36,-5.39,-53.90,OB_Inv
CNC,2025-10-24,2025-10-24,34.46,34.19,-0.94,-9.45,SL
COHR,2020-05-14,2020-05-14,43.89,43.45,-1.16,-11.63,SL
COHR,2020-12-14,2020-12-22,71.42,77.33,8.12,81.25,TP
COHR,2021-01-06,2021-01-08,78.59,84.61,7.51,75.13,TP
COHR,2021-11-10,2021-11-10,63.45,63.34,-0.32,-3.16,SL
COHR,2021-11-11,2021-11-19,64.48,63.34,-1.92,-19.17,SL
COHR,2021-11-23,2021-11-23,65.68,63.36,-3.68,-36.79,SL
COHR,2022-08-19,2022-08-26,56.08,51.89,-7.62,-76.21,OB_Inv
COHR,2023-02-02,2023-02-06,45.17,42.70,-5.62,-56.18,OB_Inv
COHR,2023-02-08,2023-02-08,43.92,42.43,-3.53,-35.35,SL
COHR,2023-12-08,2023-12-14,40.17,42.97,6.81,68.09,TP
COHR,2024-02-06,2024-03-15,58.48,58.38,-0.33,-3.27,SL
COHR,2024-03-20,2024-03-21,58.00,61.25,5.46,54.59,TP
COHR,2024-04-03,2024-04-10,58.48,55.85,-4.65,-46.47,OB_Inv
COHR,2024-06-24,2024-06-24,71.23,70.54,-1.11,-11.13,SL
COHR,2024-06-25,2024-06-26,72.00,70.89,-1.69,-16.92,OB_Inv
COHR,2024-06-28,2024-06-28,71.43,73.16,2.27,22.69,TP
COHR,2024-07-01,2024-07-08,72.40,76.05,4.89,48.89,TP
COHR,2024-07-23,2024-07-24,73.12,70.17,-4.18,-41.84,OB_Inv
COHR,2024-10-21,2024-10-22,98.14,94.75,-3.60,-36.05,SL
COHR,2024-10-23,2024-10-24,96.17,98.99,2.78,27.78,TP
COHR,2024-10-30,2024-10-31,97.15,92.44,-5.00,-49.98,OB_Inv
COHR,2025-06-26,2025-07-15,86.50,98.71,13.97,139.69,TP
COHR,2025-08-13,2025-08-13,120.36,112.89,-6.36,-63.59,SL
COHR,2025-11-17,2025-11-20,138.04,153.16,10.80,108.00,TP
COHR,2025-11-24,2025-12-04,145.11,174.71,20.25,202.49,TP
CPAY,2020-06-26,2020-06-26,246.03,242.27,-1.68,-16.77,SL
CPAY,2020-10-23,2020-10-26,258.80,241.21,-6.95,-69.47,OB_Inv
CPAY,2021-02-25,2021-02-26,289.28,277.31,-4.29,-42.88,OB_Inv
CPAY,2021-10-07,2021-10-11,262.57,254.97,-3.04,-30.44,OB_Inv
CPAY,2021-10-20,2021-10-27,274.74,262.71,-4.53,-45.29,OB_Inv
CPAY,2022-01-07,2022-01-07,239.06,244.40,2.08,20.83,TP
CPAY,2022-01-12,2022-01-18,244.37,237.08,-3.13,-31.32,SL
CPAY,2022-02-23,2022-02-24,238.77,232.99,-2.57,-25.71,SL
CPAY,2022-02-25,2022-02-28,236.81,232.97,-1.77,-17.72,SL
CPAY,2022-03-01,2022-03-01,234.18,232.93,-0.68,-6.83,SL
CPAY,2022-04-11,2022-04-11,249.39,248.69,-0.43,-4.32,SL
CPAY,2022-04-12,2022-04-13,251.19,256.13,1.82,18.17,TP
CPAY,2022-04-14,2022-04-25,258.35,248.69,-3.89,-38.88,SL
CPAY,2022-08-08,2022-08-29,230.21,218.30,-5.32,-53.24,OB_Inv
CPAY,2023-01-26,2023-02-02,202.43,219.31,8.19,81.87,TP
CPAY,2023-02-08,2023-02-08,210.51,209.89,-0.44,-4.43,SL
CPAY,2023-05-23,2023-05-31,235.81,226.55,-4.08,-40.77,OB_Inv
CPAY,2023-10-16,2023-10-19,252.11,241.97,-4.17,-41.72,OB_Inv
CPAY,2023-12-01,2023-12-01,239.96,246.94,2.76,27.59,TP
CPAY,2023-12-08,2023-12-14,255.60,265.84,3.86,38.58,TP
CPAY,2024-02-02,2024-02-06,292.94,286.99,-2.18,-21.81,OB_Inv
CPAY,2024-03-20,2024-04-15,306.98,296.85,-3.45,-34.50,SL
CPAY,2024-04-17,2024-04-18,301.44,295.64,-2.07,-20.74,OB_Inv
CPAY,2024-07-11,2024-07-12,274.38,285.86,4.03,40.35,TP
CPAY,2025-02-07,2025-02-07,391.28,379.10,-3.26,-32.62,SL
CPAY,2025-07-24,2025-07-24,344.72,330.65,-4.23,-42.31,SL
CPAY,2025-07-28,2025-07-29,336.72,331.92,-1.58,-15.76,OB_Inv
CPAY,2025-12-08,2025-12-31,308.42,300.93,-2.58,-25.79,EOD
CPT,2020-02-03,2020-02-14,91.08,95.49,4.70,47.02,TP
CPT,2020-02-21,2020-02-25,96.53,93.97,-2.80,-27.98,OB_Inv
CPT,2020-07-31,2020-07-31,75.79,73.26,-3.49,-34.86,SL
CPT,2020-08-31,2020-09-21,74.46,71.17,-4.56,-45.65,OB_Inv
CPT,2020-11-11,2020-11-18,84.45,81.22,-3.98,-39.80,OB_Inv
CPT,2021-01-21,2021-02-12,85.31,89.50,4.76,47.63,TP
CPT,2021-03-08,2021-03-16,86.37,92.74,7.22,72.22,TP
CPT,2021-03-19,2021-03-19,92.86,91.24,-1.90,-19.01,SL
CPT,2021-04-27,2021-04-28,101.07,99.82,-1.39,-13.91,SL
CPT,2021-04-30,2021-04-30,100.46,99.81,-0.80,-7.97,SL
CPT,2021-05-03,2021-05-05,102.29,99.48,-2.90,-29.02,OB_Inv
CPT,2021-05-14,2021-06-02,103.04,107.95,4.61,46.14,TP
CPT,2021-07-21,2021-08-10,124.25,121.96,-1.99,-19.91,SL
CPT,2021-09-09,2021-09-10,129.46,127.07,-2.00,-19.97,OB_Inv
CPT,2021-10-13,2021-10-28,131.72,137.65,4.35,43.51,TP
CPT,2021-11-04,2021-11-04,139.29,137.42,-1.50,-14.98,SL
CPT,2021-11-11,2021-12-09,140.57,148.60,5.57,55.65,TP
CPT,2021-12-16,2021-12-17,151.43,147.07,-3.03,-30.31,OB_Inv
CPT,2022-08-05,2022-08-08,118.26,121.25,2.38,23.79,TP
CPT,2022-08-25,2022-08-26,119.38,116.89,-2.24,-22.36,OB_Inv
CPT,2022-11-30,2022-12-01,102.20,105.85,3.42,34.20,TP
CPT,2023-02-08,2023-02-10,108.29,106.95,-1.39,-13.92,SL
CPT,2023-02-13,2023-02-14,108.55,106.97,-1.61,-16.05,SL
CPT,2023-04-18,2023-05-24,94.75,92.79,-2.22,-22.19,SL
CPT,2024-03-18,2024-03-18,90.34,89.58,-1.00,-9.95,SL
CPT,2024-11-04,2024-11-13,107.70,116.38,7.90,79.03,TP
CPT,2024-11-18,2024-11-22,112.33,115.92,3.04,30.42,TP
CPT,2025-03-04,2025-03-04,120.07,117.80,-2.04,-20.36,SL
CPT,2025-05-28,2025-06-26,110.87,108.21,-2.55,-25.50,SL
CPT,2025-06-27,2025-06-30,109.81,108.25,-1.57,-15.67,SL
CPT,2025-07-02,2025-07-02,109.46,108.24,-1.26,-12.61,SL
CPT,2025-07-03,2025-07-30,109.90,108.25,-1.66,-16.57,SL
CRWD,2020-10-16,2020-10-19,148.00,144.66,-2.41,-24.07,OB_Inv
CRWD,2020-12-11,2020-12-18,177.17,201.95,13.84,138.37,TP
CRWD,2021-03-26,2021-03-26,179.03,174.02,-2.95,-29.49,SL
CRWD,2021-04-23,2021-04-29,219.51,211.53,-3.79,-37.85,OB_Inv
CRWD,2021-06-11,2021-06-22,226.61,254.74,12.26,122.62,TP
CRWD,2022-04-14,2022-04-20,238.02,222.49,-6.67,-66.75,OB_Inv
CRWD,2022-08-11,2022-08-22,204.00,185.88,-9.03,-90.32,OB_Inv
CRWD,2023-02-23,2023-03-08,119.69,131.69,9.88,98.78,TP
CRWD,2023-03-14,2023-03-21,124.88,136.87,9.45,94.50,TP
CRWD,2023-05-25,2023-06-01,150.65,143.55,-4.86,-48.60,SL
CRWD,2023-08-04,2023-08-08,155.23,145.88,-6.17,-61.73,OB_Inv
CRWD,2023-10-09,2023-10-26,176.50,171.86,-2.78,-27.76,SL
CRWD,2023-11-17,2023-11-17,204.27,203.34,-0.60,-6.03,SL
CRWD,2023-11-20,2023-11-29,208.00,217.24,4.29,42.92,TP
CRWD,2023-12-22,2024-01-02,256.97,246.89,-4.07,-40.73,OB_Inv
CRWD,2024-02-14,2024-02-20,327.76,319.61,-2.64,-26.37,SL
CRWD,2024-05-30,2024-05-30,346.15,344.93,-0.50,-5.03,SL
CRWD,2024-12-03,2024-12-04,345.00,365.14,5.69,56.87,TP
CRWD,2025-01-23,2025-02-06,376.81,420.46,11.43,114.33,TP
CRWD,2025-04-25,2025-06-03,414.69,491.06,18.27,182.65,TP
CRWD,2025-06-05,2025-06-05,462.33,456.07,-1.50,-15.04,SL
CRWD,2025-06-06,2025-06-06,463.12,477.17,2.88,28.84,TP
CRWD,2025-06-09,2025-06-25,470.31,498.64,5.87,58.74,TP
CRWD,2025-07-15,2025-07-23,479.09,456.44,-4.88,-48.79,SL
CRWD,2025-07-28,2025-07-30,471.00,456.73,-3.18,-31.81,SL
CRWD,2025-10-24,2025-11-14,528.80,509.31,-3.84,-38.35,SL
CSCO,2020-05-18,2020-06-11,37.94,36.76,-3.25,-32.52,SL
CSCO,2020-07-24,2020-07-24,40.17,39.54,-1.72,-17.24,SL
CSCO,2021-01-25,2021-02-05,38.76,40.81,5.14,51.44,TP
CSCO,2021-03-29,2021-05-20,45.09,44.20,-2.12,-21.24,SL
CSCO,2021-05-21,2021-06-18,45.74,45.43,-0.83,-8.33,SL
CSCO,2021-08-04,2021-08-19,49.20,47.70,-3.19,-31.93,SL
CSCO,2021-08-20,2021-09-17,49.97,49.77,-0.54,-5.43,SL
CSCO,2021-09-24,2021-09-30,49.27,47.51,-3.73,-37.28,OB_Inv
CSCO,2022-01-25,2022-01-25,49.58,49.23,-0.84,-8.44,SL
CSCO,2022-01-26,2022-01-26,49.59,49.23,-0.88,-8.84,SL
CSCO,2022-02-25,2022-04-12,48.59,46.12,-5.25,-52.52,OB_Inv
CSCO,2022-07-28,2022-08-18,40.30,42.44,5.17,51.71,TP
CSCO,2023-03-17,2023-04-19,45.91,44.21,-3.85,-38.49,OB_Inv
CSCO,2023-05-19,2023-07-25,44.57,49.84,11.67,116.69,TP
CSCO,2023-09-19,2023-09-21,52.10,49.46,-5.21,-52.05,OB_Inv
CSCO,2023-12-18,2024-01-12,46.63,47.74,2.24,22.36,TP
CSCO,2024-01-19,2024-01-22,47.77,48.72,1.83,18.29,TP
CSCO,2024-01-26,2024-01-31,49.34,47.23,-4.42,-44.23,OB_Inv
CSCO,2024-04-10,2024-04-12,47.19,46.02,-2.64,-26.43,OB_Inv
CSCO,2024-05-16,2024-05-16,47.53,46.34,-2.64,-26.45,SL
CSCO,2024-07-25,2024-08-05,45.34,42.82,-5.70,-57.02,OB_Inv
CSCO,2024-08-19,2024-09-06,47.22,46.42,-1.83,-18.33,OB_Inv
CSCO,2024-09-10,2024-09-11,46.70,46.32,-0.95,-9.50,SL
CSCO,2024-09-12,2024-09-16,46.99,48.31,2.68,26.78,TP
CSCO,2024-11-14,2024-11-14,56.89,56.48,-0.87,-8.72,SL
CSCO,2025-02-13,2025-03-07,64.18,60.44,-5.99,-59.87,SL
CSCO,2025-06-24,2025-08-08,66.25,69.43,4.65,46.48,TP
CSCO,2025-08-13,2025-08-13,70.67,69.31,-2.07,-20.69,SL
CSCO,2025-10-15,2025-11-03,68.57,73.73,7.37,73.73,TP
CSCO,2025-11-17,2025-11-18,77.06,76.54,-0.82,-8.18,OB_Inv
CSCO,2025-11-20,2025-11-20,78.27,76.24,-2.75,-27.50,SL
CSX,2020-06-16,2020-06-19,22.33,20.92,-6.45,-64.48,OB_Inv
CSX,2020-06-23,2020-06-24,21.33,20.77,-2.78,-27.76,OB_Inv
CSX,2020-09-02,2020-09-03,24.07,23.36,-3.10,-31.01,OB_Inv
CSX,2020-09-18,2020-09-21,24.63,23.96,-2.87,-28.71,OB_Inv
CSX,2020-10-15,2020-10-15,24.57,24.97,1.49,14.91,TP
CSX,2020-10-16,2020-10-19,25.00,24.41,-2.50,-24.97,OB_Inv
CSX,2020-10-21,2020-10-21,24.46,24.37,-0.51,-5.13,SL
CSX,2020-11-06,2020-11-09,26.92,28.60,6.08,60.83,TP
CSX,2020-11-11,2021-01-04,28.29,27.10,-4.34,-43.40,SL
CSX,2021-01-06,2021-01-07,27.65,28.62,3.38,33.82,TP
CSX,2021-04-22,2021-05-18,31.60,30.73,-2.89,-28.91,SL
CSX,2021-05-21,2021-05-21,30.61,30.50,-0.53,-5.30,SL
CSX,2021-05-25,2021-06-07,30.87,30.55,-1.18,-11.82,OB_Inv
CSX,2021-06-09,2021-06-09,30.57,30.51,-0.34,-3.42,SL
CSX,2021-10-25,2021-11-26,33.34,32.70,-2.07,-20.66,SL
CSX,2021-12-15,2021-12-17,34.09,33.56,-1.69,-16.94,OB_Inv
CSX,2022-05-09,2022-05-10,32.49,30.89,-5.08,-50.80,OB_Inv
CSX,2022-08-30,2022-08-30,30.85,30.79,-0.37,-3.72,SL
CSX,2022-11-04,2022-11-04,27.70,28.20,1.66,16.58,TP
CSX,2022-11-07,2022-11-11,28.27,29.90,5.62,56.16,TP
CSX,2022-11-22,2022-12-01,29.89,31.35,4.73,47.32,TP
CSX,2023-07-24,2023-07-27,31.01,32.01,3.07,30.71,TP
CSX,2023-09-25,2023-09-25,29.85,30.07,0.59,5.86,TP
CSX,2023-09-26,2023-09-26,29.84,29.74,-0.49,-4.86,SL
CSX,2024-01-26,2024-02-02,33.84,35.30,4.19,41.89,TP
CSX,2024-07-26,2024-08-05,32.75,32.01,-2.42,-24.19,SL
CSX,2024-08-07,2024-09-11,32.87,32.08,-2.56,-25.62,SL
CSX,2024-09-13,2024-10-16,32.71,35.24,7.58,75.84,TP
CSX,2025-01-17,2025-01-24,32.63,31.66,-3.11,-31.09,SL
CSX,2025-01-30,2025-02-03,32.22,31.79,-1.46,-14.55,OB_Inv
CSX,2025-05-28,2025-07-01,30.93,33.11,6.88,68.84,TP
CSX,2025-07-23,2025-08-22,34.80,34.08,-2.21,-22.08,SL
CVS,2020-11-11,2020-11-17,58.62,56.14,-4.37,-43.73,OB_Inv
CVS,2021-01-19,2021-01-20,64.38,62.38,-3.27,-32.69,SL
CVS,2021-06-16,2021-06-17,72.44,71.37,-1.64,-16.35,OB_Inv
CVS,2021-08-18,2021-08-18,73.55,72.36,-1.77,-17.71,SL
CVS,2021-09-03,2021-09-08,74.25,72.86,-2.02,-20.24,SL
CVS,2021-11-01,2021-11-03,76.97,80.24,4.10,40.99,TP
CVS,2021-12-16,2022-01-04,86.18,89.70,3.93,39.33,TP
CVS,2022-01-06,2022-01-06,90.34,89.18,-1.43,-14.31,SL
CVS,2022-01-10,2022-01-21,89.35,87.54,-2.17,-21.72,OB_Inv
CVS,2022-02-03,2022-02-09,94.77,90.32,-4.84,-48.43,OB_Inv
CVS,2022-03-16,2022-03-31,92.23,87.24,-5.56,-55.61,OB_Inv
CVS,2022-07-20,2022-07-21,83.52,81.21,-2.92,-29.18,OB_Inv
CVS,2022-10-04,2022-10-07,85.57,76.91,-10.27,-102.73,OB_Inv
CVS,2023-07-14,2023-07-20,64.08,67.17,4.67,46.69,TP
CVS,2023-08-03,2023-08-03,68.56,66.14,-3.68,-36.81,SL
CVS,2023-09-12,2023-10-27,62.01,61.11,-1.59,-15.91,SL
CVS,2023-12-14,2023-12-15,68.23,66.53,-2.64,-26.38,SL
CVS,2023-12-18,2023-12-20,67.88,70.55,3.79,37.86,TP
CVS,2024-03-27,2024-04-02,72.65,67.42,-7.35,-73.53,OB_Inv
CVS,2024-07-09,2024-07-10,51.89,53.45,2.86,28.57,TP
CVS,2024-10-04,2024-10-10,59.42,62.65,5.29,52.89,TP
CVS,2025-03-19,2025-04-04,64.79,60.79,-6.33,-63.25,OB_Inv
CVS,2025-04-10,2025-04-17,66.54,64.25,-3.58,-35.80,OB_Inv
CVS,2025-06-25,2025-06-25,64.79,64.00,-1.37,-13.70,SL
CVS,2025-09-12,2025-10-21,72.58,81.19,11.72,117.23,TP
DDOG,2020-12-17,2020-12-28,105.53,100.22,-5.18,-51.82,OB_Inv
DDOG,2021-02-19,2021-02-22,107.09,99.70,-7.05,-70.51,OB_Inv
DDOG,2021-04-22,2021-04-26,85.65,91.84,7.08,70.77,TP
DDOG,2021-08-12,2021-08-13,127.40,133.07,4.30,43.02,TP
DDOG,2021-08-20,2021-09-21,131.71,146.04,10.73,107.28,TP
DDOG,2021-09-22,2021-11-05,145.83,188.28,28.96,289.61,TP
DDOG,2021-11-09,2021-11-22,195.60,180.75,-7.74,-77.43,OB_Inv
DDOG,2022-09-29,2022-10-04,87.50,92.56,5.63,56.32,TP
DDOG,2023-01-30,2023-01-30,75.43,73.03,-3.34,-33.38,SL
DDOG,2023-02-01,2023-02-01,76.16,82.46,8.12,81.18,TP
DDOG,2023-02-27,2023-03-02,77.75,73.20,-6.00,-60.05,SL
DDOG,2023-03-03,2023-03-03,74.28,76.31,2.58,25.81,TP
DDOG,2023-03-06,2023-03-08,77.41,71.98,-7.16,-71.65,OB_Inv
DDOG,2023-04-10,2023-04-10,64.95,64.73,-0.49,-4.87,SL
DDOG,2023-04-11,2023-04-11,64.76,64.74,-0.17,-1.75,SL
DDOG,2023-07-14,2023-08-07,110.00,104.84,-4.84,-48.38,SL
DDOG,2023-12-15,2024-01-03,121.59,112.42,-7.69,-76.92,OB_Inv
DDOG,2024-01-18,2024-01-24,128.21,122.92,-4.28,-42.80,SL
DDOG,2024-04-19,2024-04-19,124.83,120.07,-3.96,-39.62,SL
DDOG,2024-07-22,2024-07-23,119.57,124.29,3.80,38.00,TP
DDOG,2024-10-10,2024-10-10,125.24,129.28,3.07,30.73,TP
DDOG,2025-01-31,2025-02-13,145.74,135.89,-6.91,-69.09,OB_Inv
DDOG,2025-06-13,2025-06-13,120.54,122.83,1.75,17.52,TP
DDOG,2025-06-17,2025-06-17,120.97,119.92,-1.01,-10.15,SL
DDOG,2025-06-18,2025-06-30,125.00,135.20,8.01,80.09,TP
DDOG,2025-07-03,2025-07-10,147.45,139.83,-5.32,-53.17,SL
DDOG,2025-08-07,2025-08-07,147.75,131.48,-11.16,-111.59,SL
DDOG,2025-10-02,2025-11-06,153.53,177.29,15.32,153.24,TP
DDOG,2025-11-25,2025-12-03,157.82,153.83,-2.68,-26.81,SL
DELL,2020-02-07,2020-02-10,24.21,23.33,-3.81,-38.12,SL
DELL,2020-02-11,2020-02-12,24.03,24.66,2.50,25.03,TP
DELL,2020-02-14,2020-02-21,24.42,23.71,-3.06,-30.58,SL
DELL,2020-06-08,2020-06-11,23.52,21.49,-8.80,-87.97,OB_Inv
DELL,2020-06-29,2020-07-01,24.29,25.56,5.08,50.76,TP
DELL,2020-07-15,2020-07-16,24.30,25.54,4.94,49.43,TP
DELL,2020-09-03,2020-09-03,30.95,30.48,-1.69,-16.88,SL
DELL,2020-09-10,2020-09-21,30.94,29.67,-4.25,-42.49,SL
DELL,2020-09-22,2020-09-24,30.49,29.68,-2.81,-28.11,SL
DELL,2020-09-25,2020-09-28,29.98,30.56,1.79,17.86,TP
DELL,2020-10-09,2020-10-26,31.86,29.86,-6.45,-64.46,OB_Inv
DELL,2020-12-09,2021-01-07,33.27,35.01,5.08,50.85,TP
DELL,2021-03-08,2021-04-08,39.62,42.80,7.88,78.75,TP
DELL,2021-06-07,2021-06-17,48.05,45.96,-4.50,-44.98,OB_Inv
DELL,2021-08-26,2021-08-27,47.27,44.71,-5.56,-55.65,OB_Inv
DELL,2021-09-24,2021-10-19,47.33,50.78,7.14,71.39,TP
DELL,2021-11-01,2021-11-02,50.43,49.69,-1.62,-16.17,OB_Inv
DELL,2022-01-18,2022-01-18,54.85,54.58,-0.64,-6.44,SL
DELL,2022-10-31,2022-11-02,36.06,35.12,-2.76,-27.61,OB_Inv
DELL,2022-11-23,2022-12-15,40.88,36.71,-10.34,-103.44,OB_Inv
DELL,2023-02-08,2023-02-13,39.17,40.85,4.12,41.23,TP
DELL,2023-02-16,2023-02-16,39.92,41.04,2.67,26.69,TP
DELL,2023-02-17,2023-02-21,40.03,39.37,-1.79,-17.94,OB_Inv
DELL,2023-04-24,2023-04-24,40.48,40.19,-0.86,-8.61,SL
DELL,2023-05-17,2023-05-25,43.42,45.69,5.08,50.75,TP
DELL,2023-05-26,2023-05-31,45.65,42.36,-7.34,-73.45,SL
DELL,2023-06-05,2023-06-29,44.80,49.90,11.23,112.34,TP
DELL,2023-07-14,2023-07-18,52.69,51.03,-3.30,-32.99,OB_Inv
DELL,2023-08-31,2023-09-01,53.45,60.30,12.68,126.78,TP
DELL,2023-09-19,2023-09-20,66.64,65.81,-1.40,-13.96,OB_Inv
DELL,2024-01-12,2024-01-30,76.74,82.69,7.60,75.98,TP
DELL,2024-03-01,2024-03-13,120.22,108.06,-10.27,-102.65,SL
DELL,2024-04-08,2024-04-08,128.20,121.77,-5.17,-51.68,SL
DELL,2024-05-22,2024-05-23,143.18,149.65,4.36,43.65,TP
DELL,2024-05-28,2024-05-31,163.05,135.10,-17.29,-172.91,OB_Inv
DELL,2024-06-05,2024-06-07,131.60,125.82,-4.55,-45.49,OB_Inv
DELL,2024-11-06,2024-11-27,133.93,121.25,-9.62,-96.19,OB_Inv
DELL,2025-07-21,2025-08-20,128.66,126.04,-2.19,-21.85,SL
DELL,2025-09-23,2025-09-25,134.59,129.53,-3.91,-39.12,OB_Inv
DOC,2020-05-11,2020-05-12,17.31,15.88,-8.39,-83.89,OB_Inv
DOC,2020-08-05,2020-08-07,19.77,20.58,3.96,39.62,TP
DOC,2020-08-18,2020-08-20,20.09,19.58,-2.69,-26.86,SL
DOC,2020-08-21,2020-09-03,20.24,21.57,6.40,63.97,TP
DOC,2020-11-11,2020-11-12,21.90,21.23,-3.20,-32.03,OB_Inv
DOC,2020-11-16,2021-01-07,22.73,21.11,-7.27,-72.74,OB_Inv
DOC,2021-01-26,2021-04-08,22.60,24.65,8.95,89.46,TP
DOC,2021-04-21,2021-05-05,25.59,24.83,-3.14,-31.40,OB_Inv
DOC,2021-07-21,2021-08-12,27.26,26.76,-1.99,-19.92,SL
DOC,2022-11-04,2022-11-10,19.24,20.38,5.78,57.80,TP
DOC,2022-11-18,2023-02-02,19.91,22.37,12.23,122.26,TP
DOC,2023-02-07,2023-02-08,21.86,21.41,-2.21,-22.05,SL
DOC,2023-12-04,2023-12-14,15.40,17.19,11.46,114.59,TP
DOC,2024-04-08,2024-04-15,16.18,15.82,-2.34,-23.43,OB_Inv
DOC,2024-08-07,2024-08-23,19.17,19.79,3.08,30.76,TP
DOC,2024-10-01,2024-10-01,20.47,20.26,-1.17,-11.73,SL
DOC,2025-02-03,2025-02-03,18.48,18.47,-0.21,-2.06,SL
DOC,2025-07-02,2025-07-22,16.59,17.46,5.11,51.05,TP
DOC,2025-07-30,2025-07-30,16.33,16.15,-1.31,-13.05,SL
DOC,2025-09-23,2025-09-23,17.59,17.81,1.05,10.51,TP
DOC,2025-09-24,2025-10-03,17.88,18.66,4.22,42.19,TP
DVA,2020-02-25,2020-02-25,83.16,81.05,-2.69,-26.92,SL
DVA,2020-05-06,2020-05-12,81.68,78.91,-3.54,-35.41,OB_Inv
DVA,2020-09-03,2020-09-04,89.30,86.64,-3.13,-31.25,SL
DVA,2020-11-13,2020-11-13,107.48,110.77,2.91,29.14,TP
DVA,2021-01-07,2021-01-29,121.29,116.13,-4.41,-44.05,SL
DVA,2021-05-03,2021-05-19,117.29,120.17,2.30,23.03,SL
DVA,2021-09-23,2021-09-30,121.14,116.26,-4.18,-41.78,OB_Inv
DVA,2022-02-25,2022-03-01,112.58,111.01,-1.54,-15.45,OB_Inv
DVA,2023-02-27,2023-03-03,82.91,80.56,-2.99,-29.85,SL
DVA,2023-03-06,2023-03-06,82.07,80.59,-1.96,-19.58,SL
DVA,2023-04-24,2023-05-09,85.99,91.92,6.74,67.41,TP
DVA,2023-05-16,2023-05-30,96.75,92.42,-4.63,-46.25,OB_Inv
DVA,2023-11-14,2023-12-01,89.91,104.84,16.46,164.60,TP
DVA,2024-02-07,2024-02-08,112.09,110.38,-1.67,-16.72,SL
DVA,2024-02-13,2024-02-14,112.28,117.92,4.87,48.71,TP
DVA,2024-02-20,2024-02-27,122.17,127.90,4.54,45.38,TP
DVA,2024-06-18,2024-06-21,140.60,138.04,-1.97,-19.73,SL
DVA,2024-06-24,2024-07-02,142.04,138.45,-2.68,-26.77,OB_Inv
DVA,2024-07-03,2024-07-03,139.11,138.02,-0.94,-9.36,SL
DVA,2025-01-14,2025-01-27,157.07,172.79,9.86,98.55,TP
DVA,2025-01-31,2025-02-06,176.64,172.07,-2.74,-27.37,OB_Inv
DVA,2025-07-11,2025-07-15,142.39,140.53,-1.46,-14.56,OB_Inv
DVA,2025-07-28,2025-07-31,145.00,140.37,-3.34,-33.43,OB_Inv
EBAY,2020-02-05,2020-02-27,33.10,31.56,-4.79,-47.89,SL
EBAY,2020-03-02,2020-03-03,31.23,33.73,7.85,78.49,TP
EBAY,2020-03-10,2020-03-12,32.91,29.79,-9.63,-96.32,OB_Inv
EBAY,2020-04-27,2020-04-30,36.12,34.02,-5.96,-59.65,SL
EBAY,2020-05-04,2020-05-05,35.43,36.24,2.13,21.33,TP
EBAY,2020-09-22,2020-10-09,45.98,50.12,8.85,88.50,TP
EBAY,2021-01-13,2021-01-27,50.81,54.57,7.27,72.66,TP
EBAY,2021-02-01,2021-02-04,51.76,55.08,6.26,62.56,TP
